county,year,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Ausländeranteil_inkar
6414,2001,35.29,19.89
6414,2002,40.31,20.35
6414,2003,37.98,20.42
6414,2004,36.25,20.43
6414,2005,33.33,20.66
6414,2006,31.8,20.69
6414,2007,31.8,20.61
6414,2008,32.19,20.34
6414,2009,33.38,20.08
6414,2010,33.93,19.04
6414,2011,33.26,15.84
6414,2012,36.93,16.02
6414,2013,39.71,16.19
6414,2014,44.38,16.84
6414,2015,42.82,17.5
6414,2016,38.95,18.21
6414,2017,35.85,18.85
6414,2018,38.08,19.45
6414,2019,36.04,19.83
6414,2020,36.37,20.16
6414,2021,,
6431,1995,31.69,10.01
6431,1996,32.18,9.97
6431,1997,29.81,9.89
6431,1998,29.75,9.72
6431,1999,29.75,9.77
6431,2000,30.16,9.65
6431,2001,30.25,9.55
6431,2002,31.04,9.52
6431,2003,28.65,9.49
6431,2004,28.03,9.54
6431,2005,27.68,9.55
6431,2006,31.24,9.46
6431,2007,31.24,9.43
6431,2008,31.02,9.43
6431,2009,32.18,9.43
6431,2010,33.42,9.44
6431,2011,34.82,8.77
6431,2012,35.2,9.15
6431,2013,45.22,9.64
6431,2014,47.37,10.31
6431,2015,40.46,11.55
6431,2016,38.15,12.32
6431,2017,35.75,12.9
6431,2018,35.09,13.38
6431,2019,35.75,13.77
6431,2020,35.38,14.1
6431,2021,,
6432,1995,18.79,12.28
6432,1996,20.38,12.26
6432,1997,20.25,11.91
6432,1998,20.48,11.49
6432,1999,19.93,11.39
6432,2000,24.27,11.03
6432,2001,22.66,10.76
6432,2002,23.42,10.71
6432,2003,21.86,10.66
6432,2004,22.03,10.68
6432,2005,20.9,10.6
6432,2006,20.68,10.58
6432,2007,20.68,10.49
6432,2008,22.44,10.38
6432,2009,22.28,10.33
6432,2010,25.38,10.36
6432,2011,28.21,10.08
6432,2012,29.35,10.46
6432,2013,33.17,10.89
6432,2014,39.46,11.55
6432,2015,37.82,12.84
6432,2016,34.79,13.53
6432,2017,35.27,13.99
6432,2018,34.74,14.46
6432,2019,33.08,14.75
6432,2020,32.3,14.92
6432,2021,,
6433,1995,20.71,19.15
6433,1996,19.13,19.48
6433,1997,21.94,19.1
6433,1998,21.93,18.77
6433,1999,22.45,18.48
6433,2000,21.83,18.09
6433,2001,22.75,17.76
6433,2002,21.29,17.69
6433,2003,20.64,17.47
6433,2004,21.06,17.38
6433,2005,18.51,17.4
6433,2006,19.25,17.38
6433,2007,19.25,17.36
6433,2008,20.84,17.11
6433,2009,23.72,16.93
6433,2010,24.9,16.95
6433,2011,23.93,16.39
6433,2012,26.51,16.9
6433,2013,30.13,17.49
6433,2014,34.42,18.38
6433,2015,33.06,19.8
6433,2016,31.74,20.73
6433,2017,28.4,21.48
6433,2018,30.12,22.25
6433,2019,26.83,22.71
6433,2020,26.31,22.98
6433,2021,,
6434,1995,38.59,12.4
6434,1996,43.25,12.59
6434,1997,40.11,12.47
6434,1998,39.3,12.31
6434,1999,40.23,12.26
6434,2000,40.72,12.28
6434,2001,42.86,12.32
6434,2002,41.64,12.34
6434,2003,45.62,12.29
6434,2004,37.8,12.32
6434,2005,35.86,12.22
6434,2006,36.97,12.05
6434,2007,36.97,11.88
6434,2008,35.92,11.63
6434,2009,38.4,11.58
6434,2010,41.05,11.72
6434,2011,42.11,11.73
6434,2012,49.96,12.21
6434,2013,46.43,12.77
6434,2014,50.57,13.42
6434,2015,55.68,14.4
6434,2016,47.57,15.16
6434,2017,45.82,15.79
6434,2018,45.82,16.24
6434,2019,44.72,16.7
6434,2020,44.02,16.98
6434,2021,,
6435,1995,24.2,11.84
6435,1996,22.28,11.63
6435,1997,22.46,11.23
6435,1998,21.4,10.87
6435,1999,23,10.74
6435,2000,23.12,10.5
6435,2001,23.55,10.33
6435,2002,21.9,10.29
6435,2003,22.67,10.28
6435,2004,21.66,10.13
6435,2005,20.03,10.22
6435,2006,20.97,10.19
6435,2007,20.97,10.12
6435,2008,22.91,9.99
6435,2009,24.12,9.93
6435,2010,24.34,10.04
6435,2011,26.4,10.58
6435,2012,28.36,10.89
6435,2013,33.69,11.39
6435,2014,31.34,12.03
6435,2015,32.94,13.16
6435,2016,29.11,14.51
6435,2017,28.71,15.08
6435,2018,29.03,15.42
6435,2019,23.06,15.9
6435,2020,29.28,16.32
6435,2021,,
6436,1995,26.71,13.18
6436,1996,27.49,13.3
6436,1997,27.04,13.11
6436,1998,26.76,12.72
6436,1999,28.51,12.58
6436,2000,26.23,12.46
6436,2001,28.49,12.29
6436,2002,26.25,12.36
6436,2003,25.34,12.41
6436,2004,24.58,12.39
6436,2005,24.48,12.37
6436,2006,24.8,12.32
6436,2007,24.8,12.41
6436,2008,28.45,12.33
6436,2009,31.23,12.2
6436,2010,31.37,12.19
6436,2011,27.28,11.66
6436,2012,36.43,12.03
6436,2013,44.5,12.64
6436,2014,46.77,13.35
6436,2015,43.46,14.33
6436,2016,40.64,15.34
6436,2017,36.98,15.85
6436,2018,36.76,16.41
6436,2019,37.11,16.84
6436,2020,36.98,17.19
6436,2021,,
6437,1995,14.18,12.04
6437,1996,15.42,12.3
6437,1997,13.59,11.77
6437,1998,12.65,11.28
6437,1999,18.7,10.76
6437,2000,20.38,10.38
6437,2001,19.59,10.18
6437,2002,17.03,10.18
6437,2003,20.36,10.11
6437,2004,21.58,10.03
6437,2005,18.39,10.17
6437,2006,24.1,10.18
6437,2007,24.1,10.14
6437,2008,24.94,10.05
6437,2009,25.92,10.06
6437,2010,25.57,10.19
6437,2011,27.89,9.99
6437,2012,31.17,10.46
6437,2013,35.55,10.66
6437,2014,35.88,11.16
6437,2015,32.35,12.5
6437,2016,34.13,12.5
6437,2017,31.01,13.24
6437,2018,32.76,13.73
6437,2019,25.75,14.08
6437,2020,30.49,14.43
6437,2021,,
6438,1995,24.23,14.45
6438,1996,25.53,14.32
6438,1997,27.92,14.12
6438,1998,28.25,13.65
6438,1999,26.44,13.45
6438,2000,29.51,13.17
6438,2001,31.02,12.96
6438,2002,30.26,12.87
6438,2003,28.48,12.72
6438,2004,27.75,12.57
6438,2005,25.8,12.58
6438,2006,26.43,12.46
6438,2007,26.43,12.42
6438,2008,31.05,12.34
6438,2009,29.53,12.31
6438,2010,31.3,12.38
6438,2011,34.02,13.98
6438,2012,33.66,14.45
6438,2013,41.53,15.05
6438,2014,42.18,15.85
6438,2015,39.99,17.25
6438,2016,34.72,18.05
6438,2017,31.59,18.64
6438,2018,36.98,19.17
6438,2019,35.05,19.59
6438,2020,33.93,19.82
6438,2021,,
6439,1995,24.71,11.04
6439,1996,23.86,11.02
6439,1997,23.63,10.48
6439,1998,22.63,10.32
6439,1999,21.43,10.25
6439,2000,23.23,9.9
6439,2001,23.01,9.6
6439,2002,24.18,9.46
6439,2003,21.95,9.25
6439,2004,20.05,9.2
6439,2005,19.64,9.06
6439,2006,22.3,8.95
6439,2007,22.3,8.92
6439,2008,27.64,8.7
6439,2009,26.43,8.71
6439,2010,30.38,8.76
6439,2011,36.22,7.94
6439,2012,36.3,8.2
6439,2013,41.2,8.69
6439,2014,43.01,9.3
6439,2015,45.04,10.47
6439,2016,38.82,11.35
6439,2017,37.64,11.83
6439,2018,37.59,12.19
6439,2019,36.89,12.5
6439,2020,38.16,12.66
6439,2021,,
6440,1995,27.39,9.2
6440,1996,28.97,9.11
6440,1997,28.14,8.87
6440,1998,28,8.74
6440,1999,30.08,8.61
6440,2000,32.7,8.36
6440,2001,33.05,8.16
6440,2002,30.65,8.27
6440,2003,30.31,8.11
6440,2004,31.16,8
6440,2005,27.99,8.06
6440,2006,27.4,8.01
6440,2007,27.4,7.97
6440,2008,33.89,7.8
6440,2009,33.99,7.71
6440,2010,37.14,7.78
6440,2011,38.32,7.99
6440,2012,37.56,8.31
6440,2013,46.3,8.81
6440,2014,49.43,9.43
6440,2015,47.46,10.89
6440,2016,41.78,11.66
6440,2017,40.15,12.33
6440,2018,40.19,12.74
6440,2019,40.67,13.31
6440,2020,40.63,13.74
6440,2021,,
6531,1995,31.04,9.3
6531,1996,29.2,9.32
6531,1997,30.21,9.19
6531,1998,28.44,9.07
6531,1999,31.25,8.91
6531,2000,31.03,8.55
6531,2001,30.75,8.37
6531,2002,28.52,8.1
6531,2003,30.49,7.96
6531,2004,26.95,7.83
6531,2005,27.52,7.68
6531,2006,26.17,7.55
6531,2007,26.17,7.41
6531,2008,29.71,7.25
6531,2009,29.22,7.29
6531,2010,32.73,7.52
6531,2011,33.06,7.1
6531,2012,36.68,7.34
6531,2013,42.97,7.7
6531,2014,43.07,9.14
6531,2015,46.62,10.14
6531,2016,44.21,11.22
6531,2017,41.17,11.64
6531,2018,39.58,12.08
6531,2019,33.05,12.6
6531,2020,35.14,13.13
6531,2021,,
6532,1995,17.46,9.78
6532,1996,18.06,9.72
6532,1997,18.17,9.54
6532,1998,17.55,9.25
6532,1999,15.39,9.1
6532,2000,17.1,8.88
6532,2001,17.21,8.65
6532,2002,17.04,8.5
6532,2003,16.22,8.32
6532,2004,17.97,8.21
6532,2005,15.43,8.17
6532,2006,17.49,8.05
6532,2007,17.49,7.99
6532,2008,19.38,7.92
6532,2009,20.9,7.83
6532,2010,22.25,7.84
6532,2011,24.02,7.34
6532,2012,22.92,7.47
6532,2013,28.19,7.69
6532,2014,32.87,8.13
6532,2015,26.16,9.26
6532,2016,21.9,10.06
6532,2017,22.47,10.54
6532,2018,22.66,10.84
6532,2019,19.38,11.06
6532,2020,23.74,11.37
6532,2021,,
6533,1995,21.66,8.68
6533,1996,21.22,8.96
6533,1997,21.7,8.91
6533,1998,19.85,8.87
6533,1999,20.92,8.89
6533,2000,19.56,8.46
6533,2001,20.3,8.26
6533,2002,25.85,8.1
6533,2003,20.21,8
6533,2004,21.92,7.81
6533,2005,21.31,7.77
6533,2006,20.3,7.64
6533,2007,20.3,7.58
6533,2008,24.13,7.53
6533,2009,22.18,7.44
6533,2010,23.98,7.55
6533,2011,27.49,7.41
6533,2012,24.52,7.71
6533,2013,38.69,8.11
6533,2014,27.9,8.74
6533,2015,27.45,10.04
6533,2016,24.93,10.77
6533,2017,25.99,11.2
6533,2018,25.15,11.68
6533,2019,25.04,11.94
6533,2020,24.58,12.22
6533,2021,,
6534,1995,26.4,9.38
6534,1996,29.01,9.64
6534,1997,25.27,9.72
6534,1998,25.23,9.72
6534,1999,27.8,9.84
6534,2000,28.79,9.71
6534,2001,26.38,9.83
6534,2002,27.6,9.92
6534,2003,26.75,9.72
6534,2004,26.3,9.5
6534,2005,26.44,9.38
6534,2006,25.64,9.33
6534,2007,25.64,9.34
6534,2008,29.61,9.33
6534,2009,27.99,9.26
6534,2010,32.35,9.39
6534,2011,31.96,7.11
6534,2012,34.34,7.27
6534,2013,39.56,7.71
6534,2014,44.7,8.06
6534,2015,38.65,9.97
6534,2016,37.17,10.46
6534,2017,31.43,11.07
6534,2018,34.06,11.56
6534,2019,33.65,12.04
6534,2020,33.04,12.06
6534,2021,,
6535,1995,15.25,4.8
6535,1996,13.37,4.88
6535,1997,13.74,4.68
6535,1998,15.64,4.4
6535,1999,14.22,4.31
6535,2000,13.64,4.18
6535,2001,15.53,4.17
6535,2002,13.64,4.12
6535,2003,16.9,4.02
6535,2004,14.88,3.86
6535,2005,16.45,3.76
6535,2006,14.51,3.7
6535,2007,14.51,3.64
6535,2008,18.88,3.61
6535,2009,18.43,3.56
6535,2010,20.77,3.5
6535,2011,23.88,3.19
6535,2012,32.47,3.36
6535,2013,29.32,3.72
6535,2014,24.17,4.1
6535,2015,23.26,6.23
6535,2016,21.43,6.48
6535,2017,25.34,6.9
6535,2018,24.69,6.85
6535,2019,28.23,7.06
6535,2020,22.25,7.23
6535,2021,,
6611,1995,36.11,14.85
6611,1996,38.81,14.97
6611,1997,35.51,14.67
6611,1998,33.51,13.99
6611,1999,35.36,13.76
6611,2000,32.68,13.35
6611,2001,33.69,13.15
6611,2002,31.45,12.74
6611,2003,31.42,12.53
6611,2004,28.84,12.23
6611,2005,28.54,12.21
6611,2006,32.41,11.96
6611,2007,32.41,11.94
6611,2008,31.53,11.63
6611,2009,31.44,11.58
6611,2010,32.13,11.44
6611,2011,31.77,12.03
6611,2012,31.26,12.43
6611,2013,44.06,12.95
6611,2014,39.03,13.52
6611,2015,37.42,15.14
6611,2016,37.17,16.33
6611,2017,35.45,17.45
6611,2018,37.87,18.32
6611,2019,36.47,18.95
6611,2020,34.27,19.42
6611,2021,,
6631,1995,21.39,6.46
6631,1996,22.02,6.53
6631,1997,20.61,6.36
6631,1998,19.8,5.98
6631,1999,21.49,5.91
6631,2000,20.34,5.6
6631,2001,20.86,5.45
6631,2002,23.15,5.39
6631,2003,20.52,5.35
6631,2004,20.44,5.27
6631,2005,20.14,5.19
6631,2006,21.23,5.07
6631,2007,21.23,4.95
6631,2008,22.56,4.8
6631,2009,21.79,4.77
6631,2010,22.97,4.77
6631,2011,25.19,4.57
6631,2012,24.69,4.9
6631,2013,32.97,5.18
6631,2014,28.46,5.73
6631,2015,28.61,7.13
6631,2016,28.03,7.9
6631,2017,27.04,8.45
6631,2018,27.23,9.05
6631,2019,21.47,9.5
6631,2020,22,9.72
6631,2021,,
6632,1995,19.56,5.62
6632,1996,22.84,5.61
6632,1997,20.81,5.33
6632,1998,20.73,5.24
6632,1999,23.53,5.26
6632,2000,24.92,5.27
6632,2001,20.77,5.23
6632,2002,21.59,5.21
6632,2003,21.66,5.15
6632,2004,24.47,5.12
6632,2005,21.15,5.1
6632,2006,21.56,5.02
6632,2007,21.56,4.98
6632,2008,22.07,4.96
6632,2009,23,4.83
6632,2010,23.61,4.92
6632,2011,25.39,4.14
6632,2012,28.33,4.37
6632,2013,23.33,4.81
6632,2014,31.36,5.46
6632,2015,28.53,7.6
6632,2016,25.32,8.21
6632,2017,26.33,8.96
6632,2018,24.98,9.61
6632,2019,24.81,10.05
6632,2020,26.08,10.2
6632,2021,,
6633,1995,12.22,4.4
6633,1996,13.02,4.31
6633,1997,12.09,4.26
6633,1998,9.61,4.23
6633,1999,9.77,4.29
6633,2000,15.18,4.26
6633,2001,16.29,4.08
6633,2002,18.98,4.07
6633,2003,16.78,4.03
6633,2004,19.06,3.98
6633,2005,16.82,3.96
6633,2006,17.9,3.91
6633,2007,17.9,3.8
6633,2008,21.33,3.71
6633,2009,20.7,3.69
6633,2010,21.44,3.74
6633,2011,23.74,3.74
6633,2012,24.35,3.85
6633,2013,32.48,4.12
6633,2014,28.3,4.54
6633,2015,29.84,5.84
6633,2016,27.85,6.63
6633,2017,26.15,6.9
6633,2018,26.16,7.13
6633,2019,24.55,7.44
6633,2020,23,7.69
6633,2021,,
6634,1995,23.74,4.42
6634,1996,22.41,4.42
6634,1997,23.29,4.37
6634,1998,22.19,4.23
6634,1999,22.68,4.22
6634,2000,23.22,4.2
6634,2001,23.64,4.13
6634,2002,22.06,4.13
6634,2003,23.09,4.05
6634,2004,22.76,3.98
6634,2005,22.19,3.91
6634,2006,21.71,3.84
6634,2007,21.71,3.76
6634,2008,23.78,3.61
6634,2009,24.06,3.61
6634,2010,28.96,3.66
6634,2011,31.34,3.58
6634,2012,30.35,3.67
6634,2013,39.89,4.03
6634,2014,37.56,4.56
6634,2015,37.6,5.58
6634,2016,28.85,6.59
6634,2017,31.89,6.99
6634,2018,33.51,7.25
6634,2019,33.07,7.5
6634,2020,31.76,7.92
6634,2021,,
6635,1995,20.05,5.77
6635,1996,19.74,5.8
6635,1997,20.52,5.77
6635,1998,18.12,5.61
6635,1999,18.98,5.59
6635,2000,19.86,5.34
6635,2001,21.12,5.21
6635,2002,19.74,5.19
6635,2003,19.25,5.17
6635,2004,18.18,5.14
6635,2005,18.21,5.04
6635,2006,18.49,4.92
6635,2007,18.49,4.85
6635,2008,20.82,4.72
6635,2009,21.06,4.68
6635,2010,21.15,4.69
6635,2011,23.7,4.18
6635,2012,26.87,4.38
6635,2013,31.16,4.77
6635,2014,29.44,5.37
6635,2015,27.7,6.86
6635,2016,24.35,7.82
6635,2017,23.93,8.06
6635,2018,24.54,8.48
6635,2019,20.84,8.72
6635,2020,25.67,9.08
6635,2021,,
6636,1995,17.97,4.03
6636,1996,18.3,3.93
6636,1997,18.01,3.79
6636,1998,14.64,3.67
6636,1999,17.32,3.64
6636,2000,17.42,3.42
6636,2001,18.99,3.39
6636,2002,17.33,3.36
6636,2003,15.56,3.41
6636,2004,17.28,3.32
6636,2005,15.72,3.29
6636,2006,19.6,3.23
6636,2007,19.6,3.3
6636,2008,20.59,3.25
6636,2009,20.67,3.24
6636,2010,21.12,3.36
6636,2011,21.76,3.01
6636,2012,21.9,3.1
6636,2013,28.2,3.52
6636,2014,32.31,4.1
6636,2015,26.69,5.38
6636,2016,25.98,6.32
6636,2017,22.99,7.02
6636,2018,23.78,7.57
6636,2019,20,7.81
6636,2020,17.81,7.89
6636,2021,,
7111,1995,33.88,7.8
7111,1996,35.59,8.34
7111,1997,34.25,8.87
7111,1998,38.99,8.85
7111,1999,40.45,8.65
7111,2000,38.16,8.82
7111,2001,37.04,9.12
7111,2002,37.82,9.44
7111,2003,35.88,9.72
7111,2004,36.19,9.74
7111,2005,37.09,9.67
7111,2006,38.03,9.43
7111,2007,37.03,9.25
7111,2008,41.4,9.24
7111,2009,41.74,9.11
7111,2010,40.39,8.85
7111,2011,44.31,8.56
7111,2012,43.3,8.6
7111,2013,44.82,8.95
7111,2014,48.43,9.59
7111,2015,44.87,10.49
7111,2016,49.32,11.83
7111,2017,43.88,12.71
7111,2018,47.34,13.55
7111,2019,51.86,13.98
7111,2020,48.24,14.22
7111,2021,,
7131,1995,24.46,7.5
7131,1996,23.49,7.64
7131,1997,27.07,7.64
7131,1998,26.79,7.67
7131,1999,26.79,7.58
7131,2000,24.01,7.41
7131,2001,25.44,7.36
7131,2002,25.48,7.31
7131,2003,24.09,7.23
7131,2004,25.02,7.1
7131,2005,27.91,7.2
7131,2006,27.29,7.14
7131,2007,29.22,7.05
7131,2008,27.66,6.94
7131,2009,35.01,6.77
7131,2010,36.98,6.79
7131,2011,37.29,5.61
7131,2012,38.05,5.92
7131,2013,39.77,6.33
7131,2014,41.24,6.83
7131,2015,38.28,7.85
7131,2016,46.22,8.73
7131,2017,46.3,9.14
7131,2018,41.78,9.6
7131,2019,44.01,9.82
7131,2020,42.05,10.08
7131,2021,,
7132,1995,12.06,5.71
7132,1996,14.15,5.79
7132,1997,12.51,5.67
7132,1998,14.93,5.57
7132,1999,14.93,5.59
7132,2000,13.62,5.44
7132,2001,13.81,5.54
7132,2002,14.52,5.53
7132,2003,12.55,5.54
7132,2004,13.31,5.49
7132,2005,12.81,5.49
7132,2006,12.78,5.35
7132,2007,15.38,5.3
7132,2008,18.88,5.24
7132,2009,19.11,5.19
7132,2010,22.86,5.21
7132,2011,23.39,4.94
7132,2012,27.8,5.06
7132,2013,28.38,5.15
7132,2014,24.9,5.37
7132,2015,29.47,6.53
7132,2016,33.64,6.81
7132,2017,31.91,7.19
7132,2018,29.14,7.54
7132,2019,35.18,7.83
7132,2020,35.38,8
7132,2021,,
7133,1995,21.75,7.46
7133,1996,21.03,7.61
7133,1997,23.08,7.72
7133,1998,23.45,7.74
7133,1999,23.45,7.6
7133,2000,24.34,7.7
7133,2001,23.19,7.69
7133,2002,24.26,7.79
7133,2003,21.73,7.88
7133,2004,25.01,7.9
7133,2005,25.81,7.98
7133,2006,24.59,8.11
7133,2007,26.78,8.16
7133,2008,29.54,8.07
7133,2009,30.34,8.05
7133,2010,31.27,8.12
7133,2011,32.37,6.63
7133,2012,35.18,6.9
7133,2013,35.93,7.21
7133,2014,32.57,7.65
7133,2015,32.11,8.51
7133,2016,40.05,9.31
7133,2017,34.77,9.84
7133,2018,31.66,10.37
7133,2019,37.22,10.73
7133,2020,36.65,11.02
7133,2021,,
7134,1995,19.06,4.17
7134,1996,18.64,4.3
7134,1997,17.29,4.32
7134,1998,18.24,4.15
7134,1999,18.24,4.08
7134,2000,20.93,4.2
7134,2001,16.12,4.37
7134,2002,19.35,4.45
7134,2003,18.31,4.55
7134,2004,17.68,4.59
7134,2005,19.77,4.63
7134,2006,19.35,4.69
7134,2007,20.27,4.87
7134,2008,24.33,4.56
7134,2009,24.33,4.6
7134,2010,29.15,4.68
7134,2011,30.67,3.85
7134,2012,22.26,3.9
7134,2013,26.77,4.34
7134,2014,26.18,4.9
7134,2015,25.75,5.87
7134,2016,33,6.9
7134,2017,31.07,7.73
7134,2018,29.72,8.58
7134,2019,30.64,9.44
7134,2020,32.31,9.99
7134,2021,,
7135,1995,10.55,2.53
7135,1996,8.66,2.72
7135,1997,11.13,2.76
7135,1998,8.74,2.82
7135,1999,8.74,2.83
7135,2000,9.58,2.92
7135,2001,10.27,3.1
7135,2002,7.53,3.09
7135,2003,9.42,3.19
7135,2004,7.99,3.13
7135,2005,9.79,3.22
7135,2006,11.37,3.32
7135,2007,9.68,3.35
7135,2008,12.7,3.38
7135,2009,14.15,3.56
7135,2010,14.38,3.75
7135,2011,19.54,3.92
7135,2012,19.93,4.23
7135,2013,17.2,4.61
7135,2014,17.67,5.24
7135,2015,19.02,6.41
7135,2016,21.39,6.63
7135,2017,24.02,6.98
7135,2018,23.3,7.33
7135,2019,22.24,7.62
7135,2020,27.4,7.92
7135,2021,,
7137,1995,19.33,4.65
7137,1996,18.74,4.8
7137,1997,18.7,4.9
7137,1998,17.4,4.88
7137,1999,17.4,4.98
7137,2000,17.64,4.83
7137,2001,18.25,4.91
7137,2002,16.17,4.99
7137,2003,16.73,5.01
7137,2004,15.9,4.93
7137,2005,14.97,4.89
7137,2006,17.84,4.85
7137,2007,17.12,4.83
7137,2008,20.54,4.75
7137,2009,20.11,4.75
7137,2010,22.7,4.74
7137,2011,21.88,4.59
7137,2012,25.97,4.72
7137,2013,23.06,4.85
7137,2014,22.26,5.35
7137,2015,25.94,6.27
7137,2016,27.73,7.02
7137,2017,28.53,7.55
7137,2018,31.98,7.95
7137,2019,33.01,8.3
7137,2020,35.71,8.62
7137,2021,,
7138,1995,17.36,6.51
7138,1996,19.72,6.75
7138,1997,16.4,6.93
7138,1998,17.72,6.95
7138,1999,17.72,7.11
7138,2000,19.5,6.97
7138,2001,18.51,6.77
7138,2002,18.29,6.75
7138,2003,18.6,6.72
7138,2004,16.81,6.76
7138,2005,17.33,6.76
7138,2006,17.51,6.81
7138,2007,18.17,6.73
7138,2008,18.9,6.69
7138,2009,19.54,6.65
7138,2010,22.97,6.64
7138,2011,23.98,6.4
7138,2012,23.56,6.5
7138,2013,21.29,6.68
7138,2014,21.22,7.06
7138,2015,22.32,7.98
7138,2016,27.73,8.66
7138,2017,27.83,9.1
7138,2018,26.15,9.47
7138,2019,26.35,9.98
7138,2020,27,10.26
7138,2021,,
7140,1995,17.14,3.81
7140,1996,16.86,3.89
7140,1997,15.93,3.99
7140,1998,17.62,3.84
7140,1999,17.62,3.93
7140,2000,16.25,3.91
7140,2001,17.66,3.87
7140,2002,15.84,3.97
7140,2003,16.95,4.05
7140,2004,15.91,4.08
7140,2005,19.47,4.3
7140,2006,19.87,4.23
7140,2007,20.01,4.2
7140,2008,24.72,4.16
7140,2009,22.96,4.19
7140,2010,25.06,4.33
7140,2011,25.61,4.2
7140,2012,27.04,4.34
7140,2013,25.64,4.6
7140,2014,26.14,5.09
7140,2015,26.11,5.96
7140,2016,29.41,6.84
7140,2017,26.33,7.38
7140,2018,29.47,7.77
7140,2019,30.04,8.15
7140,2020,31.7,8.41
7140,2021,,
7141,1995,22.48,4.41
7141,1996,23.02,4.55
7141,1997,20.35,4.64
7141,1998,22.26,4.68
7141,1999,22.26,4.81
7141,2000,20.93,4.86
7141,2001,20.38,5.06
7141,2002,22.04,5.23
7141,2003,21.07,5.27
7141,2004,20.87,5.24
7141,2005,23.61,5.13
7141,2006,23.32,5.04
7141,2007,24.96,4.91
7141,2008,24.23,4.95
7141,2009,25.21,4.9
7141,2010,29.71,4.94
7141,2011,30.86,4.89
7141,2012,31.31,4.98
7141,2013,31.61,5.34
7141,2014,31.59,5.89
7141,2015,33.61,7.9
7141,2016,38.07,7.84
7141,2017,36.83,8.32
7141,2018,36.78,8.75
7141,2019,35.31,9.09
7141,2020,33.11,9.53
7141,2021,,
7143,1995,17.49,7.32
7143,1996,16.35,7.44
7143,1997,15.79,7.47
7143,1998,15.8,7.34
7143,1999,15.8,7.35
7143,2000,16.07,7.06
7143,2001,14.62,7.09
7143,2002,14.86,7.07
7143,2003,13.5,7.04
7143,2004,13.87,6.94
7143,2005,13.03,6.87
7143,2006,13.94,6.73
7143,2007,15.2,6.57
7143,2008,16.93,6.48
7143,2009,19.71,6.38
7143,2010,17.23,6.42
7143,2011,19.91,5.81
7143,2012,22.3,5.97
7143,2013,21.04,6.18
7143,2014,20.53,6.7
7143,2015,23.84,7.62
7143,2016,23.74,8.26
7143,2017,24.99,8.49
7143,2018,27.24,8.72
7143,2019,26.54,8.95
7143,2020,29.75,9.18
7143,2021,,
7211,1995,34.27,7.13
7211,1996,32.6,7.6
7211,1997,33.19,7.79
7211,1998,34.12,8.11
7211,1999,34.12,8.3
7211,2000,35.56,7.93
7211,2001,33.72,8.39
7211,2002,33.66,8.61
7211,2003,32.01,8.7
7211,2004,33.09,8.67
7211,2005,32.63,8.58
7211,2006,36.55,8.55
7211,2007,38.08,8.13
7211,2008,39.96,8.34
7211,2009,40.04,8.26
7211,2010,43.68,8.36
7211,2011,39.5,7.75
7211,2012,40.13,8.06
7211,2013,41.73,8.86
7211,2014,41.83,10.45
7211,2015,42.01,15.83
7211,2016,45.51,12.82
7211,2017,43.82,13.11
7211,2018,42.75,14.02
7211,2019,39.65,14.89
7211,2020,41.29,15.17
7211,2021,,
7231,1995,20.96,4.95
7231,1996,20.89,4.87
7231,1997,19.58,4.8
7231,1998,20.72,4.64
7231,1999,20.72,4.63
7231,2000,19.93,4.65
7231,2001,18.93,4.67
7231,2002,19.62,4.73
7231,2003,20.46,4.82
7231,2004,17.27,4.97
7231,2005,21.03,5.18
7231,2006,20.81,5.25
7231,2007,23.44,5.41
7231,2008,24.49,5.38
7231,2009,23.95,5.49
7231,2010,28.74,5.6
7231,2011,26.12,4.94
7231,2012,26.75,5.36
7231,2013,25.24,5.91
7231,2014,27.99,6.62
7231,2015,27.13,7.82
7231,2016,28.44,8.66
7231,2017,30.09,9.38
7231,2018,31.66,9.99
7231,2019,32.52,10.53
7231,2020,30.81,10.87
7231,2021,,
7232,1995,19.22,3.88
7232,1996,17.37,4.08
7232,1997,22.34,4.29
7232,1998,20.86,4.24
7232,1999,20.86,4.4
7232,2000,20.82,4.54
7232,2001,22.14,4.56
7232,2002,25.28,4.32
7232,2003,23.68,4.43
7232,2004,25.04,4.57
7232,2005,24.2,5.04
7232,2006,24.85,5.34
7232,2007,26.95,5.71
7232,2008,26.08,6.01
7232,2009,26.55,6.36
7232,2010,30.7,6.73
7232,2011,29.13,6.72
7232,2012,32.1,7.35
7232,2013,34.84,8.13
7232,2014,33.7,8.88
7232,2015,35.34,10.16
7232,2016,34.58,11.42
7232,2017,36.62,12.13
7232,2018,35.37,12.85
7232,2019,32.7,13.51
7232,2020,31.62,14.44
7232,2021,,
7233,1995,21.67,3.48
7233,1996,20.06,3.44
7233,1997,21.85,3.45
7233,1998,25.13,3.58
7233,1999,25.13,3.54
7233,2000,20.91,3.42
7233,2001,19.55,3.5
7233,2002,19.65,3.52
7233,2003,18.94,3.58
7233,2004,21.05,3.55
7233,2005,19.42,3.67
7233,2006,23.34,3.81
7233,2007,22.12,3.78
7233,2008,28.63,3.94
7233,2009,26.67,3.96
7233,2010,30.11,4.15
7233,2011,30.94,3.87
7233,2012,30.33,4.1
7233,2013,31.12,4.47
7233,2014,27.67,5.19
7233,2015,25.87,6.08
