county,year,hh_income_vgrdl
9178,2001,18597
9178,2002,18339
9178,2003,18634
9178,2004,19085
9178,2005,19211
9178,2006,19409
9178,2007,19618
9178,2008,20108
9178,2009,19852
9178,2010,20738
9178,2011,21595
9178,2012,22067
9178,2013,22133
9178,2014,22481
9178,2015,22908
9178,2016,23559
9178,2017,23958
9178,2018,25168
9178,2019,25431
9178,2020,25534
9179,2001,20465
9179,2002,20225
9179,2003,20524
9179,2004,20980
9179,2005,21244
9179,2006,21597
9179,2007,21992
9179,2008,22556
9179,2009,22059
9179,2010,22807
9179,2011,23635
9179,2012,24043
9179,2013,24132
9179,2014,24256
9179,2015,25098
9179,2016,25276
9179,2017,25680
9179,2018,26552
9179,2019,27234
9179,2020,27551
9180,2001,18337
9180,2002,18044
9180,2003,18664
9180,2004,19158
9180,2005,19489
9180,2006,19933
9180,2007,20216
9180,2008,21127
9180,2009,21066
9180,2010,22157
9180,2011,23016
9180,2012,22011
9180,2013,22460
9180,2014,22797
9180,2015,24083
9180,2016,23868
9180,2017,24937
9180,2018,25715
9180,2019,26013
9180,2020,26137
9181,2001,20120
9181,2002,18941
9181,2003,18737
9181,2004,18918
9181,2005,19464
9181,2006,20207
9181,2007,20859
9181,2008,21250
9181,2009,20556
9181,2010,21195
9181,2011,22268
9181,2012,22850
9181,2013,23060
9181,2014,23643
9181,2015,24233
9181,2016,24837
9181,2017,25743
9181,2018,26761
9181,2019,27292
9181,2020,27329
9182,2001,22312
9182,2002,21438
9182,2003,21845
9182,2004,22214
9182,2005,23291
9182,2006,24605
9182,2007,25781
9182,2008,25691
9182,2009,24240
9182,2010,24577
9182,2011,25752
9182,2012,27232
9182,2013,27898
9182,2014,26910
9182,2015,27543
9182,2016,28085
9182,2017,33636
9182,2018,31720
9182,2019,31492
9182,2020,31375
9183,2001,16954
9183,2002,16816
9183,2003,17268
9183,2004,17848
9183,2005,18136
9183,2006,18664
9183,2007,19257
9183,2008,19827
9183,2009,19426
9183,2010,20146
9183,2011,20975
9183,2012,21826
9183,2013,21951
9183,2014,22111
9183,2015,22400
9183,2016,23096
9183,2017,23444
9183,2018,24395
9183,2019,24731
9183,2020,24649
9184,2001,25190
9184,2002,24340
9184,2003,24837
9184,2004,25302
9184,2005,26315
9184,2006,27330
9184,2007,28080
9184,2008,28223
9184,2009,27004
9184,2010,27655
9184,2011,28654
9184,2012,29055
9184,2013,28996
9184,2014,29049
9184,2015,29580
9184,2016,30087
9184,2017,30629
9184,2018,31867
9184,2019,32819
9184,2020,32904
9185,2001,16214
9185,2002,16142
9185,2003,16546
9185,2004,17119
9185,2005,17408
9185,2006,17921
9185,2007,18516
9185,2008,19019
9185,2009,18670
9185,2010,19478
9185,2011,20297
9185,2012,20809
9185,2013,21207
9185,2014,21759
9185,2015,22316
9185,2016,23207
9185,2017,23557
9185,2018,24545
9185,2019,24543
9185,2020,24562
9186,2001,18045
9186,2002,17884
9186,2003,18282
9186,2004,18726
9186,2005,19034
9186,2006,19547
9186,2007,20092
9186,2008,20702
9186,2009,20411
9186,2010,21326
9186,2011,22227
9186,2012,22761
9186,2013,22997
9186,2014,24076
9186,2015,24705
9186,2016,24979
9186,2017,25584
9186,2018,27972
9186,2019,26393
9186,2020,26344
9187,2001,18069
9187,2002,17904
9187,2003,18523
9187,2004,19125
9187,2005,20229
9187,2006,21774
9187,2007,23391
9187,2008,22760
9187,2009,21368
9187,2010,21381
9187,2011,22311
9187,2012,22648
9187,2013,23264
9187,2014,23477
9187,2015,24077
9187,2016,24783
9187,2017,25105
9187,2018,26105
9187,2019,26382
9187,2020,26387
9188,2001,29659
9188,2002,28235
9188,2003,28652
9188,2004,28913
9188,2005,30030
9188,2006,31277
9188,2007,32051
9188,2008,32375
9188,2009,30909
9188,2010,31756
9188,2011,33289
9188,2012,33231
9188,2013,33048
9188,2014,33707
9188,2015,36079
9188,2016,34279
9188,2017,36506
9188,2018,37633
9188,2019,36546
9188,2020,36578
9189,2001,17060
9189,2002,16906
9189,2003,17364
9189,2004,17790
9189,2005,18100
9189,2006,18596
9189,2007,19047
9189,2008,19780
9189,2009,19578
9189,2010,20511
9189,2011,21358
9189,2012,21973
9189,2013,22312
9189,2014,22883
9189,2015,23060
9189,2016,23550
9189,2017,24475
9189,2018,25475
9189,2019,25634
9189,2020,25617
9190,2001,17496
9190,2002,17568
9190,2003,18198
9190,2004,18909
9190,2005,19151
9190,2006,19590
9190,2007,19922
9190,2008,20572
9190,2009,20367
9190,2010,21224
9190,2011,22177
9190,2012,21954
9190,2013,22253
9190,2014,22713
9190,2015,23563
9190,2016,24359
9190,2017,25113
9190,2018,27000
9190,2019,26400
9190,2020,26493
9261,2001,18653
9261,2002,18685
9261,2003,19145
9261,2004,19534
9261,2005,19661
9261,2006,19837
9261,2007,20044
9261,2008,20476
9261,2009,20387
9261,2010,21199
9261,2011,21809
9261,2012,22454
9261,2013,24654
9261,2014,23225
9261,2015,23809
9261,2016,23986
9261,2017,24859
9261,2018,26653
9261,2019,26021
9261,2020,26197
9262,2001,17226
9262,2002,17253
9262,2003,17845
9262,2004,18295
9262,2005,18040
9262,2006,18062
9262,2007,17991
9262,2008,18285
9262,2009,17912
9262,2010,18377
9262,2011,19063
9262,2012,20069
9262,2013,19910
9262,2014,19931
9262,2015,20486
9262,2016,20635
9262,2017,21237
9262,2018,21932
9262,2019,21778
9262,2020,22153
9263,2001,16764
9263,2002,16919
9263,2003,17615
9263,2004,18331
9263,2005,18470
9263,2006,18715
9263,2007,18864
9263,2008,19417
9263,2009,19064
9263,2010,19600
9263,2011,20401
9263,2012,21092
9263,2013,20574
9263,2014,20936
9263,2015,21052
9263,2016,21452
9263,2017,23758
9263,2018,23240
9263,2019,23852
9263,2020,24167
9271,2001,15114
9271,2002,15157
9271,2003,15612
9271,2004,16025
9271,2005,16405
9271,2006,16955
9271,2007,17544
9271,2008,18017
9271,2009,17795
9271,2010,18491
9271,2011,19239
9271,2012,20848
9271,2013,20123
9271,2014,20659
9271,2015,21087
9271,2016,22122
9271,2017,23339
9271,2018,24592
9271,2019,24655
9271,2020,24700
9272,2001,13479
9272,2002,13542
9272,2003,13955
9272,2004,14386
9272,2005,14701
9272,2006,15257
9272,2007,15848
9272,2008,16255
9272,2009,16020
9272,2010,16543
9272,2011,17260
9272,2012,18040
9272,2013,18497
9272,2014,18897
9272,2015,19527
9272,2016,20934
9272,2017,21108
9272,2018,22274
9272,2019,23107
9272,2020,23269
9273,2001,16104
9273,2002,16071
9273,2003,16554
9273,2004,17175
9273,2005,17504
9273,2006,18049
9273,2007,18611
9273,2008,19168
9273,2009,18834
9273,2010,19617
9273,2011,20520
9273,2012,21024
9273,2013,21271
9273,2014,21771
9273,2015,22162
9273,2016,22582
9273,2017,23200
9273,2018,24260
9273,2019,24684
9273,2020,24648
9274,2001,15974
9274,2002,15989
9274,2003,16599
9274,2004,17302
9274,2005,17568
9274,2006,18075
9274,2007,18643
9274,2008,19380
9274,2009,19247
9274,2010,20284
9274,2011,21229
9274,2012,21775
9274,2013,21958
9274,2014,22204
9274,2015,22546
9274,2016,24129
9274,2017,23993
9274,2018,24943
9274,2019,25256
9274,2020,25114
9275,2001,14658
9275,2002,14590
9275,2003,15016
9275,2004,15576
9275,2005,15977
9275,2006,16794
9275,2007,17525
9275,2008,17733
9275,2009,17254
9275,2010,17700
9275,2011,18529
9275,2012,19310
9275,2013,19678
9275,2014,20082
9275,2015,20598
9275,2016,21171
9275,2017,21944
9275,2018,23105
9275,2019,23498
9275,2020,23544
9276,2001,13895
9276,2002,13924
9276,2003,14344
9276,2004,14776
9276,2005,14979
9276,2006,15398
9276,2007,15909
9276,2008,16529
9276,2009,16474
9276,2010,17197
9276,2011,17952
9276,2012,18589
9276,2013,18932
9276,2014,19336
9276,2015,19859
9276,2016,20590
9276,2017,21108
9276,2018,22288
9276,2019,23138
9276,2020,23326
9277,2001,15191
9277,2002,15178
9277,2003,15747
9277,2004,16456
9277,2005,16726
9277,2006,17264
9277,2007,17873
9277,2008,18398
9277,2009,18026
9277,2010,18766
9277,2011,19646
9277,2012,20228
9277,2013,20530
9277,2014,21033
9277,2015,21485
9277,2016,22824
9277,2017,23017
9277,2018,24022
9277,2019,24650
9277,2020,24496
9278,2001,14602
9278,2002,14677
9278,2003,15216
9278,2004,16022
9278,2005,16252
9278,2006,16743
9278,2007,17309
9278,2008,17851
9278,2009,17543
9278,2010,18355
9278,2011,19250
9278,2012,19896
9278,2013,20408
9278,2014,20828
9278,2015,21749
9278,2016,22469
9278,2017,23303
9278,2018,24663
9278,2019,24570
9278,2020,24414
9279,2001,16141
9279,2002,16077
9279,2003,16447
9279,2004,17071
9279,2005,17344
9279,2006,17881
9279,2007,18549
9279,2008,19085
9279,2009,18653
9279,2010,19349
9279,2011,20010
9279,2012,21448
9279,2013,21743
9279,2014,22230
9279,2015,22845
9279,2016,23723
9279,2017,23969
9279,2018,25108
9279,2019,25427
9279,2020,25616
9361,2001,16453
9361,2002,16434
9361,2003,16879
9361,2004,17320
9361,2005,17725
9361,2006,18327
9361,2007,18842
9361,2008,19118
9361,2009,18819
9361,2010,19197
9361,2011,19974
9361,2012,20394
9361,2013,20349
9361,2014,20614
9361,2015,21613
9361,2016,20851
9361,2017,21831
9361,2018,22619
9361,2019,23172
9361,2020,23569
9362,2001,18557
9362,2002,18275
9362,2003,18564
9362,2004,18724
9362,2005,18978
9362,2006,19171
9362,2007,19311
9362,2008,19639
9362,2009,19420
9362,2010,20040
9362,2011,20544
9362,2012,20670
9362,2013,20910
9362,2014,21301
9362,2015,22170
9362,2016,22608
9362,2017,22442
9362,2018,23579
9362,2019,23749
9362,2020,24238
9363,2001,17413
9363,2002,17214
9363,2003,17532
9363,2004,17635
9363,2005,17484
9363,2006,17525
9363,2007,17520
9363,2008,18056
9363,2009,17915
9363,2010,18444
9363,2011,19086
9363,2012,19212
9363,2013,19614
9363,2014,19682
9363,2015,20499
9363,2016,21408
9363,2017,21377
9363,2018,22315
9363,2019,22484
9363,2020,22921
9371,2001,14416
9371,2002,14519
9371,2003,14942
9371,2004,15385
9371,2005,15651
9371,2006,15912
9371,2007,16377
9371,2008,16965
9371,2009,16865
9371,2010,17593
9371,2011,18628
9371,2012,19648
9371,2013,19925
9371,2014,20295
9371,2015,20949
9371,2016,21401
9371,2017,22409
9371,2018,23398
9371,2019,24038
9371,2020,24214
9372,2001,14144
9372,2002,14188
9372,2003,14679
9372,2004,15221
9372,2005,15513
9372,2006,16070
9372,2007,16686
9372,2008,17287
9372,2009,17092
9372,2010,17846
9372,2011,18682
9372,2012,19213
9372,2013,19505
9372,2014,20002
9372,2015,20549
9372,2016,22030
9372,2017,22052
9372,2018,23054
9372,2019,23560
9372,2020,23568
9373,2001,16601
9373,2002,16255
9373,2003,16550
9373,2004,16942
9373,2005,17242
9373,2006,17666
9373,2007,18108
9373,2008,18723
9373,2009,18485
9373,2010,19221
9373,2011,20113
9373,2012,20778
9373,2013,21379
9373,2014,21901
9373,2015,22476
9373,2016,23735
9373,2017,23987
9373,2018,25013
9373,2019,24923
9373,2020,24882
9374,2001,16087
9374,2002,15585
9374,2003,15730
9374,2004,15974
9374,2005,16049
9374,2006,16334
9374,2007,16588
9374,2008,17015
9374,2009,16652
9374,2010,17328
9374,2011,18206
9374,2012,18772
9374,2013,19138
9374,2014,19800
9374,2015,20765
9374,2016,21020
9374,2017,21556
9374,2018,22486
9374,2019,23054
9374,2020,23206
9375,2001,16948
9375,2002,16842
9375,2003,17143
9375,2004,17529
9375,2005,17737
9375,2006,18156
9375,2007,18644
9375,2008,19157
9375,2009,18859
9375,2010,19635
9375,2011,20553
9375,2012,21115
9375,2013,21464
9375,2014,21969
9375,2015,22363
9375,2016,23102
9375,2017,23874
9375,2018,24698
9375,2019,24944
9375,2020,25077
9376,2001,14844
9376,2002,14868
9376,2003,15254
9376,2004,15748
9376,2005,15916
9376,2006,16334
9376,2007,16836
9376,2008,17381
9376,2009,17183
9376,2010,17865
9376,2011,18708
9376,2012,19520
9376,2013,19875
9376,2014,19941
9376,2015,20676
9376,2016,21094
9376,2017,21762
9376,2018,22779
9376,2019,23450
9376,2020,23554
9377,2001,14248
9377,2002,14271
9377,2003,14600
9377,2004,15016
9377,2005,15272
9377,2006,15807
9377,2007,16405
9377,2008,17042
9377,2009,16945
9377,2010,17769
9377,2011,18653
9377,2012,18731
9377,2013,19282
9377,2014,19892
9377,2015,20410
9377,2016,20865
9377,2017,21977
9377,2018,22518
9377,2019,23484
9377,2020,23514
9461,2001,17279
9461,2002,17053
9461,2003,17302
9461,2004,17489
9461,2005,17607
9461,2006,17961
9461,2007,18154
9461,2008,18594
9461,2009,18270
9461,2010,18812
9461,2011,19450
9461,2012,19766
9461,2013,20035
9461,2014,20450
9461,2015,21292
9461,2016,21798
9461,2017,21809
9461,2018,22845
9461,2019,23298
9461,2020,23778
9462,2001,16368
9462,2002,16619
9462,2003,17309
9462,2004,17915
9462,2005,18164
9462,2006,18585
9462,2007,18883
9462,2008,19286
9462,2009,19128
9462,2010,19742
9462,2011,20286
9462,2012,19800
9462,2013,19886
9462,2014,19878
9462,2015,20249
9462,2016,20486
9462,2017,20708
9462,2018,21341
9462,2019,21791
9462,2020,22288
9463,2001,17993
9463,2002,18141
9463,2003,18898
9463,2004,19465
9463,2005,19865
9463,2006,20378
9463,2007,20810
9463,2008,21287
9463,2009,20855
9463,2010,21517
9463,2011,22395
9463,2012,23303
9463,2013,22784
9463,2014,22631
9463,2015,23563
9463,2016,23701
9463,2017,24370
9463,2018,25554
9463,2019,25213
9463,2020,25659
9464,2001,15605
9464,2002,15751
9464,2003,16242
9464,2004,16592
9464,2005,16607
9464,2006,16900
9464,2007,17160
9464,2008,17716
9464,2009,17568
9464,2010,18197
9464,2011,18884
9464,2012,18948
9464,2013,19049
9464,2014,19053
9464,2015,19639
9464,2016,19948
9464,2017,20003
9464,2018,20669
9464,2019,20825
9464,2020,21512
9471,2001,15201
9471,2002,15351
9471,2003,15844
9471,2004,16327
9471,2005,16619
9471,2006,17130
9471,2007,17687
9471,2008,18425
9471,2009,18374
9471,2010,19220
9471,2011,20145
9471,2012,20783
9471,2013,20850
9471,2014,21305
9471,2015,21102
9471,2016,21968
9471,2017,22420
9471,2018,23579
9471,2019,23794
9471,2020,23921
9472,2001,14783
9472,2002,14972
9472,2003,15429
9472,2004,16012
9472,2005,16147
9472,2006,16443
9472,2007,16867
9472,2008,17717
9472,2009,17804
9472,2010,18793
9472,2011,19722
9472,2012,19293
9472,2013,19665
9472,2014,20136
9472,2015,20730
9472,2016,21359
9472,2017,22039
9472,2018,22944
9472,2019,23428
9472,2020,23615
9473,2001,17819
9473,2002,17431
9473,2003,17708
9473,2004,17865
9473,2005,18668
9473,2006,19743
9473,2007,20899
9473,2008,21157
9473,2009,20562
9473,2010,20931
9473,2011,21967
9473,2012,22162
9473,2013,24502
9473,2014,23431
9473,2015,24605
9473,2016,25293
9473,2017,25041
9473,2018,23339
9473,2019,23959
9473,2020,24161
9474,2001,17485
9474,2002,17247
9474,2003,17382
9474,2004,17667
9474,2005,17842
9474,2006,18231
9474,2007,18665
9474,2008,19314
9474,2009,19155
9474,2010,20022
9474,2011,20944
9474,2012,21382
9474,2013,21687
9474,2014,22085
9474,2015,22684
9474,2016,23426
9474,2017,23892
9474,2018,24926
9474,2019,25135
9474,2020,25399
9475,2001,18181
9475,2002,17341
9475,2003,17326
9475,2004,17381
9475,2005,17246
9475,2006,17320
9475,2007,17461
9475,2008,17986
9475,2009,17739
9475,2010,18348
9475,2011,19247
9475,2012,19503
9475,2013,19740
9475,2014,20034
9475,2015,20539
9475,2016,21022
9475,2017,21662
9475,2018,22373
9475,2019,22701
9475,2020,22992
9476,2001,16592
9476,2002,16786
9476,2003,17589
9476,2004,18311
9476,2005,18642
9476,2006,19200
9476,2007,19690
9476,2008,20294
9476,2009,20036
9476,2010,20681
9476,2011,21711
9476,2012,20705
9476,2013,20394
9476,2014,20588
9476,2015,21452
9476,2016,21777
9476,2017,22401
9476,2018,23389
9476,2019,23522
9476,2020,23861
9477,2001,16880
9477,2002,16558
9477,2003,16783
9477,2004,17029
9477,2005,17189
9477,2006,17539
9477,2007,17876
9477,2008,18423
9477,2009,18156
9477,2010,18852
9477,2011,19801
9477,2012,20371
9477,2013,20932
9477,2014,20948
9477,2015,21803
9477,2016,22378
9477,2017,22981
9477,2018,24194
9477,2019,24575
9477,2020,24851
9478,2001,16049
9478,2002,15910
9478,2003,16162
9478,2004,16443
9478,2005,16517
9478,2006,16824
9478,2007,17179
9478,2008,17931
9478,2009,17903
9478,2010,18635
9478,2011,19432
9478,2012,19706
9478,2013,19683
9478,2014,19865
9478,2015,20617
9478,2016,21151
9478,2017,22629
9478,2018,23172
9478,2019,23372
9478,2020,23482
9479,2001,15223
9479,2002,15386
9479,2003,15811
9479,2004,16248
9479,2005,16535
9479,2006,17108
9479,2007,17740
9479,2008,18416
9479,2009,18325
9479,2010,18998
9479,2011,19870
9479,2012,20415
9479,2013,20520
9479,2014,20721
9479,2015,20961
9479,2016,21558
9479,2017,22323
9479,2018,23769
9479,2019,24806
9479,2020,25024
9561,2001,18164
9561,2002,17738
9561,2003,17851
9561,2004,18040
9561,2005,18023
9561,2006,17956
9561,2007,18111
9561,2008,18483
9561,2009,18141
9561,2010,18892
9561,2011,19607
9561,2012,20674
9561,2013,19869
9561,2014,20152
9561,2015,20670
9561,2016,21688
9561,2017,21288
9561,2018,21705
9561,2019,22301
9561,2020,22782
9562,2001,19503
9562,2002,19341
9562,2003,19434
9562,2004,19699
9562,2005,19918
9562,2006,20050
9562,2007,20298
9562,2008,21004
9562,2009,20801
9562,2010,21957
9562,2011,22787
9562,2012,23110
9562,2013,23172
9562,2014,23045
9562,2015,23994
9562,2016,23933
9562,2017,24600
9562,2018,25222
9562,2019,25347
9562,2020,25723
9563,2001,19693
9563,2002,19694
9563,2003,20502
9563,2004,21123
9563,2005,21089
9563,2006,21101
9563,2007,21091
9563,2008,21466
9563,2009,21037
9563,2010,21517
9563,2011,22207
9563,2012,22525
9563,2013,22937
9563,2014,22265
9563,2015,23111
9563,2016,23036
9563,2017,23579
9563,2018,24252
9563,2019,23924
9563,2020,24212
9564,2001,18431
9564,2002,18242
9564,2003,18550
9564,2004,18748
9564,2005,18882
9564,2006,19144
9564,2007,19457
9564,2008,19941
9564,2009,19714
9564,2010,20389
9564,2011,20920
9564,2012,20880
9564,2013,20670
9564,2014,20989
9564,2015,21493
9564,2016,21988
9564,2017,22212
9564,2018,22893
9564,2019,22880
9564,2020,23459
9565,2001,19515
9565,2002,19074
9565,2003,19218
9565,2004,19307
9565,2005,19650
9565,2006,19999
9565,2007,20403
9565,2008,21169
9565,2009,21144
9565,2010,21989
9565,2011,22818
9565,2012,23042
9565,2013,23606
9565,2014,24177
9565,2015,24562
9565,2016,25000
9565,2017,25667
9565,2018,27129
9565,2019,27403
9565,2020,27428
9571,2001,15404
9571,2002,15245
9571,2003,15574
9571,2004,15975
9571,2005,16318
9571,2006,16914
9571,2007,17601
9571,2008,18390
9571,2009,18302
9571,2010,19216
9571,2011,20193
9571,2012,20906
9571,2013,20948
9571,2014,21518
9571,2015,21743
9571,2016,22509
9571,2017,23500
9571,2018,24013
9571,2019,24521
9571,2020,24419
9572,2001,19294
9572,2002,19374
9572,2003,20107
9572,2004,20924
9572,2005,22002
9572,2006,23413
9572,2007,24800
9572,2008,23651
9572,2009,22081
9572,2010,22169
9572,2011,23146
9572,2012,23393
9572,2013,23597
9572,2014,23996
9572,2015,24591
9572,2016,25013
9572,2017,25670
9572,2018,28187
9572,2019,28371
9572,2020,28410
9573,2001,19028
9573,2002,18884
9573,2003,19239
9573,2004,19592
9573,2005,19989
9573,2006,20458
9573,2007,20844
9573,2008,21278
9573,2009,20868
9573,2010,21524
9573,2011,22380
9573,2012,22324
9573,2013,22744
9573,2014,23055
9573,2015,24340
9573,2016,24310
9573,2017,25191
9573,2018,26284
9573,2019,26442
9573,2020,26561
9574,2001,19777
9574,2002,19537
9574,2003,19950
9574,2004,20235
9574,2005,20719
9574,2006,21394
9574,2007,21968
9574,2008,22298
9574,2009,21804
9574,2010,22422
9574,2011,23470
9574,2012,23555
9574,2013,23523
9574,2014,23858
9574,2015,24180
9574,2016,24702
9574,2017,25287
9574,2018,26247
9574,2019,26644
9574,2020,26784
9575,2001,15616
9575,2002,15554
9575,2003,15878
9575,2004,16366
9575,2005,16586
9575,2006,17054
9575,2007,17640
9575,2008,18298
9575,2009,18019
9575,2010,18901
9575,2011,19823
9575,2012,20196
9575,2013,20575
9575,2014,21493
9575,2015,21706
9575,2016,22247
9575,2017,22844
9575,2018,23716
9575,2019,24114
9575,2020,24024
9576,2001,17506
9576,2002,17319
9576,2003,17563
9576,2004,17893
9576,2005,18179
9576,2006,18625
9576,2007,19154
9576,2008,19794
9576,2009,19606
9576,2010,20417
9576,2011,21375
9576,2012,21791
9576,2013,21914
9576,2014,22427
9576,2015,22915
9576,2016,23517
9576,2017,24350
9576,2018,25188
9576,2019,25481
9576,2020,25577
9577,2001,16204
9577,2002,15918
9577,2003,16138
9577,2004,16329
9577,2005,16521
9577,2006,16938
9577,2007,17361
9577,2008,18064
9577,2009,17988
9577,2010,18826
9577,2011,19712
9577,2012,20550
9577,2013,20883
9577,2014,20974
9577,2015,21416
9577,2016,21864
9577,2017,22509
9577,2018,23188
9577,2019,23548
9577,2020,23593
9661,2001,17975
9661,2002,17977
9661,2003,18705
9661,2004,19307
9661,2005,19804
9661,2006,20394
9661,2007,20803
9661,2008,21160
9661,2009,20494
9661,2010,20998
9661,2011,21737
9661,2012,21988
9661,2013,22315
9661,2014,22706
9661,2015,23216
9661,2016,23359
9661,2017,24724
9661,2018,24750
9661,2019,24945
9661,2020,25348
9662,2001,17175
9662,2002,16815
9662,2003,16893
9662,2004,16700
9662,2005,16648
9662,2006,16713
9662,2007,16813
9662,2008,17577
9662,2009,17731
9662,2010,18571
9662,2011,19195
9662,2012,19700
9662,2013,19344
9662,2014,20017
9662,2015,19991
9662,2016,20633
9662,2017,20865
9662,2018,21778
9662,2019,22155
9662,2020,22890
9663,2001,17998
9663,2002,17955
9663,2003,18615
9663,2004,19262
9663,2005,19317
9663,2006,19535
9663,2007,19651
9663,2008,20530
9663,2009,20591
9663,2010,21536
9663,2011,22255
9663,2012,21429
9663,2013,22196
9663,2014,22208
9663,2015,22937
9663,2016,23596
9663,2017,24920
9663,2018,24302
9663,2019,24042
9663,2020,24547
9671,2001,17951
9671,2002,17836
9671,2003,18256
9671,2004,18594
9671,2005,18927
9671,2006,19399
9671,2007,19859
9671,2008,20320
9671,2009,19958
9671,2010,20602
9671,2011,21578
9671,2012,21906
9671,2013,22159
9671,2014,22398
9671,2015,22843
9671,2016,23426
9671,2017,23972
9671,2018,24957
9671,2019,25314
9671,2020,25580
9672,2001,15315
9672,2002,15444
9672,2003,15923
9672,2004,16350
9672,2005,16424
9672,2006,16738
9672,2007,17000
9672,2008,17674
9672,2009,17612
9672,2010,18461
9672,2011,19353
9672,2012,19580
9672,2013,20283
9672,2014,20420
9672,2015,21231
9672,2016,21633
9672,2017,22456
9672,2018,23615
9672,2019,24223
9672,2020,24435
9673,2001,15107
9673,2002,15067
9673,2003,15446
9673,2004,15838
9673,2005,16123
9673,2006,16619
9673,2007,17194
9673,2008,17809
9673,2009,17441
9673,2010,18071
9673,2011,18950
9673,2012,19531
9673,2013,19798
9673,2014,20221
9673,2015,21178
9673,2016,21801
9673,2017,22380
9673,2018,23085
9673,2019,23729
9673,2020,23941
9674,2001,14666
9674,2002,14721
9674,2003,15100
9674,2004,15623
9674,2005,15728
9674,2006,15997
9674,2007,16387
9674,2008,17036
9674,2009,16887
9674,2010,17657
9674,2011,18553
9674,2012,18993
9674,2013,19302
9674,2014,19957
9674,2015,20411
9674,2016,21090
9674,2017,21738
9674,2018,22711
9674,2019,23162
9674,2020,23417
9675,2001,16473
9675,2002,16521
9675,2003,17377
9675,2004,18331
9675,2005,18343
9675,2006,18630
9675,2007,18781
9675,2008,19153
9675,2009,18641
9675,2010,19247
9675,2011,20234
9675,2012,21208
9675,2013,20999
9675,2014,22617
9675,2015,21884
9675,2016,22673
9675,2017,23313
9675,2018,24040
9675,2019,24397
9675,2020,24283
9676,2001,16902
9676,2002,16696
9676,2003,17030
9676,2004,17277
9676,2005,17600
9676,2006,18088
9676,2007,18594
9676,2008,19041
9676,2009,18685
9676,2010,19267
9676,2011,20250
9676,2012,20494
9676,2013,20584
9676,2014,21216
9676,2015,21595
9676,2016,22091
9676,2017,22913
9676,2018,24004
9676,2019,23818
9676,2020,24099
9677,2001,16486
9677,2002,16292
9677,2003,16504
9677,2004,16719
9677,2005,17012
9677,2006,17403
9677,2007,17887
9677,2008,18437
9677,2009,18246
9677,2010,18950
9677,2011,19918
9677,2012,20461
9677,2013,20703
9677,2014,21174
9677,2015,21817
9677,2016,22225
9677,2017,23098
9677,2018,23833
9677,2019,24222
9677,2020,24504
9678,2001,15880
9678,2002,15631
9678,2003,15789
9678,2004,15970
9678,2005,16258
9678,2006,16765
9678,2007,17351
9678,2008,18044
9678,2009,17931
9678,2010,18803
9678,2011,19702
9678,2012,20112
9678,2013,20306
9678,2014,20871
9678,2015,21296
9678,2016,21781
9678,2017,22569
9678,2018,23584
9678,2019,23561
9678,2020,23755
9679,2001,16121
9679,2002,16189
9679,2003,16617
9679,2004,17161
9679,2005,17409
9679,2006,17766
9679,2007,18102
9679,2008,18831
9679,2009,18710
9679,2010,19689
9679,2011,20586
9679,2012,20715
9679,2013,21155
9679,2014,21609
9679,2015,22758
9679,2016,22540
9679,2017,23356
9679,2018,24079
9679,2019,24560
9679,2020,24717
9761,2001,16012
9761,2002,15971
9761,2003,16280
9761,2004,16472
9761,2005,16433
9761,2006,16549
9761,2007,16755
9761,2008,17138
9761,2009,16927
9761,2010,17501
9761,2011,17956
9761,2012,18553
9761,2013,18708
9761,2014,18664
9761,2015,19170
9761,2016,19335
9761,2017,19987
9761,2018,20570
9761,2019,21046
9761,2020,21478
9762,2001,17417
9762,2002,17326
9762,2003,17675
9762,2004,18100
9762,2005,18207
9762,2006,18487
9762,2007,18642
9762,2008,19280
9762,2009,19099
9762,2010,19820
9762,2011,20576
9762,2012,21165
9762,2013,20981
9762,2014,20966
9762,2015,21470
9762,2016,21879
9762,2017,22978
9762,2018,25063
9762,2019,24234
9762,2020,24401
9763,2001,18071
9763,2002,17902
9763,2003,18253
9763,2004,18517
9763,2005,18788
9763,2006,19204
9763,2007,19436
9763,2008,19736
9763,2009,19266
9763,2010,19818
9763,2011,20639
9763,2012,20571
9763,2013,21042
9763,2014,20860
9763,2015,21047
9763,2016,21418
9763,2017,22074
9763,2018,22599
9763,2019,23166
9763,2020,23479
9764,2001,18553
9764,2002,18490
9764,2003,19154
9764,2004,19586
9764,2005,20110
9764,2006,20810
9764,2007,21376
9764,2008,21705
9764,2009,21128
9764,2010,21530
9764,2011,22465
9764,2012,23726
9764,2013,24283
9764,2014,25645
9764,2015,26619
9764,2016,26667
9764,2017,27366
9764,2018,28828
9764,2019,26973
9764,2020,26791
9771,2001,19203
9771,2002,18610
9771,2003,18851
9771,2004,19058
9771,2005,19447
9771,2006,20045
9771,2007,20633
9771,2008,21050
9771,2009,20556
9771,2010,21268
9771,2011,22206
9771,2012,22826
9771,2013,23159
9771,2014,23663
9771,2015,23674
9771,2016,24692
9771,2017,25912
9771,2018,26185
9771,2019,26475
9771,2020,26350
9772,2001,18153
9772,2002,18004
9772,2003,18391
9772,2004,18770
9772,2005,19005
9772,2006,19465
9772,2007,19865
9772,2008,20534
9772,2009,20257
9772,2010,21078
9772,2011,22036
9772,2012,22560
9772,2013,22575
