county,year,share_manufacturing_regstat,working_population_regstat,manufacturing_regstat
8135,2015,32.1538461538462,65000,20900
8135,2016,31.2217194570136,66300,20700
8135,2017,30.5637982195846,67400,20600
8135,2018,30.8259587020649,67800,20900
8135,2019,31.0395314787701,68300,21200
8135,2020,31.0650887573965,67600,21000
8136,2001,34.1121495327103,149800,51100
8136,2002,33.9321357285429,150300,51000
8136,2003,33.8037634408602,148800,50300
8136,2004,33.4452652787105,148900,49800
8136,2005,33.1983805668016,148200,49200
8136,2006,32.6421404682274,149500,48800
8136,2007,33.0026455026455,151200,49900
8136,2008,33.6340206185567,155200,52200
8136,2009,32.9007138221934,154100,50700
8136,2010,32.2916666666667,153600,49600
8136,2011,32.5699745547074,157200,51200
8136,2012,32.9177057356609,160400,52800
8136,2013,32.5198291641245,163900,53300
8136,2014,31.7498496692724,166300,52800
8136,2015,31.8642048838594,167900,53500
8136,2016,31.6350710900474,168800,53400
8136,2017,31.523642732049,171300,54000
8136,2018,31.6618075801749,171500,54300
8136,2019,31.5758980301275,172600,54500
8136,2020,31.3160987074031,170200,53300
8211,2001,16.986301369863,36500,6200
8211,2002,16.0326086956522,36800,5900
8211,2003,15.6756756756757,37000,5800
8211,2004,15.6914893617021,37600,5900
8211,2005,15.0395778364116,37900,5700
8211,2006,14.5118733509235,37900,5500
8211,2007,14.1752577319588,38800,5500
8211,2008,14.1414141414141,39600,5600
8211,2009,13.6138613861386,40400,5500
8211,2010,12.6237623762376,40400,5100
8211,2011,12.7764127764128,40700,5200
8211,2012,12.9268292682927,41000,5300
8211,2013,12.9032258064516,40300,5200
8211,2014,12.378640776699,41200,5100
8211,2015,12.3486682808717,41300,5100
8211,2016,12.289156626506,41500,5100
8211,2017,12.3515439429929,42100,5200
8211,2018,12.2641509433962,42400,5200
8211,2019,12.5,42400,5300
8211,2020,12.1718377088306,41900,5100
8212,2001,13.1857999077916,216900,28600
8212,2002,12.9286376274328,215800,27900
8212,2003,12.5647058823529,212500,26700
8212,2004,12.0205799812909,213800,25700
8212,2005,11.7401392111369,215500,25300
8212,2006,11.5473441108545,216500,25000
8212,2007,11.2999540652274,217700,24600
8212,2008,11.171910624715,219300,24500
8212,2009,10.868576625739,219900,23900
8212,2010,10.4007203962179,222100,23100
8212,2011,10.3463587921847,225200,23300
8212,2012,10.2076889085285,226300,23100
8212,2013,10.1049868766404,228600,23100
8212,2014,9.75506756756757,236800,23100
8212,2015,9.56411341515023,236300,22600
8212,2016,9.30037704231253,238700,22200
8212,2017,9.34111759799833,239800,22400
8212,2018,9.35550935550936,240500,22500
8212,2019,9.26157697121402,239700,22200
8212,2020,8.8991986503585,237100,21100
8215,2001,29.5986622073579,179400,53100
8215,2002,29.346003353829,178900,52500
8215,2003,28.8450704225352,177500,51200
8215,2004,28.4916201117318,179000,51000
8215,2005,27.9444444444444,180000,50300
8215,2006,27.4863387978142,183000,50300
8215,2007,26.5392781316348,188400,50000
8215,2008,26.7466110531804,191800,51300
8215,2009,25.5538382277177,194100,49600
8215,2010,24.6518824136153,193900,47800
8215,2011,24.5667686034659,196200,48200
8215,2012,24.9872773536896,196500,49100
8215,2013,25.0127097102186,196700,49200
8215,2014,24.4887780548628,200500,49100
8215,2015,23.8834951456311,206000,49200
8215,2016,23.0105465004794,208600,48000
8215,2017,22.6628895184136,211800,48000
8215,2018,22.3880597014925,214400,48000
8215,2019,22.4838411819021,216600,48700
8215,2020,22.1809744779582,215500,47800
8216,2001,38.7947269303202,106200,41200
8216,2002,38.2878645343368,106300,40700
8216,2003,37.9734848484849,105600,40100
8216,2004,38.347260909935,107700,41300
8216,2005,39.2014519056261,110200,43200
8216,2006,38.7884267631103,110600,42900
8216,2007,38.5650224215247,111500,43000
8216,2008,38.2902938557436,112300,43000
8216,2009,37.6718606782768,109100,41100
8216,2010,36.745886654479,109400,40200
8216,2011,37.0837083708371,111100,41200
8216,2012,37.5779162956367,112300,42200
8216,2013,37.6429199648197,113700,42800
8216,2014,37.8402107111501,113900,43100
8216,2015,37.7292576419214,114500,43200
8216,2016,37.7489177489178,115500,43600
8216,2017,37.9456706281834,117800,44700
8216,2018,38.0199667221298,120200,45700
8216,2019,37.4077112387203,121900,45600
8216,2020,36.9565217391304,119600,44200
8221,2001,11.2328767123288,109500,12300
8221,2002,11.1824014665445,109100,12200
8221,2003,11.038961038961,107800,11900
8221,2004,10.71761416589,107300,11500
8221,2005,10.4186046511628,107500,11200
8221,2006,10.5360443622921,108200,11400
8221,2007,10.3978300180832,110600,11500
8221,2008,10.5309734513274,113000,11900
8221,2009,10.1423487544484,112400,11400
8221,2010,9.88526037069726,113300,11200
8221,2011,9.71128608923885,114300,11100
8221,2012,9.49913644214162,115800,11000
8221,2013,9.15254237288136,118000,10800
8221,2014,9.25925925925926,118800,11000
8221,2015,8.90924229808493,120100,10700
8221,2016,8.74587458745875,121200,10600
8221,2017,8.72756933115824,122600,10700
8221,2018,8.53462157809984,124200,10600
8221,2019,7.97101449275362,124200,9900
8221,2020,7.81758957654723,122800,9600
8222,2001,22.5,220000,49500
8222,2002,22.4657534246575,219000,49200
8222,2003,22.0323325635104,216500,47700
8222,2004,21.7614165890028,214600,46700
8222,2005,21.3014981273408,213600,45500
8222,2006,20.7219878105954,213300,44200
8222,2007,20.6004618937644,216500,44600
8222,2008,21.0693248753965,220700,46500
8222,2009,20.8726945569051,222300,46400
8222,2010,19.7772828507795,224500,44400
8222,2011,19.053934571176,226200,43100
8222,2012,19.0082644628099,229900,43700
8222,2013,18.7821612349914,233200,43800
8222,2014,18.7896741430385,236300,44400
8222,2015,18.5388513513514,236800,43900
8222,2016,18.1135225375626,239600,43400
8222,2017,17.8571428571429,240800,43000
8222,2018,17.60098928277,242600,42700
8222,2019,17.5742574257426,242400,42600
8222,2020,17.3985086992544,241400,42000
8225,2001,28.4457478005865,68200,19400
8225,2002,28.0649926144756,67700,19000
8225,2003,27.7860326894502,67300,18700
8225,2004,27.2047832585949,66900,18200
8225,2005,26.1976047904192,66800,17500
8225,2006,26.6263237518911,66100,17600
8225,2007,26.6369047619048,67200,17900
8225,2008,27.5862068965517,66700,18400
8225,2009,26.8588770864947,65900,17700
8225,2010,26.7175572519084,65500,17500
8225,2011,27.6595744680851,65800,18200
8225,2012,27.9456193353474,66200,18500
8225,2013,27.9456193353474,66200,18500
8225,2014,28.2245827010622,65900,18600
8225,2015,28.1818181818182,66000,18600
8225,2016,27.9456193353474,66200,18500
8225,2017,28.1437125748503,66800,18800
8225,2018,28.1481481481482,67500,19000
8225,2019,28.3604135893649,67700,19200
8225,2020,27.6785714285714,67200,18600
8226,2001,24.9637155297533,206700,51600
8226,2002,24.2248062015504,206400,50000
8226,2003,23.8938053097345,203400,48600
8226,2004,23.5867446393762,205200,48400
8226,2005,23.2603406326034,205500,47800
8226,2006,22.3722275795564,207400,46400
8226,2007,21.8105065666041,213200,46500
8226,2008,21.9378427787934,218800,48000
8226,2009,20.9780621572212,218800,45900
8226,2010,20.3024747937672,218200,44300
8226,2011,20.1734367868553,219100,44200
8226,2012,19.8917456021651,221700,44100
8226,2013,19.1914704575744,225100,43200
8226,2014,18.5770750988142,227700,42300
8226,2015,18.1304347826087,230000,41700
8226,2016,17.7911474000859,232700,41400
8226,2017,17.4462705436157,237300,41400
8226,2018,17.44379683597,240200,41900
8226,2019,17.6786451879389,242100,42800
8226,2020,17.3714759535655,241200,41900
8231,2001,27.2475795297372,72300,19700
8231,2002,25.8379888268156,71600,18500
8231,2003,25.2124645892351,70600,17800
8231,2004,24.6808510638298,70500,17400
8231,2005,23.9657631954351,70100,16800
8231,2006,23.470839260313,70300,16500
8231,2007,23.249299719888,71400,16600
8231,2008,23.6514522821577,72300,17100
8231,2009,22.6256983240223,71600,16200
8231,2010,21.9917012448133,72300,15900
8231,2011,22.1311475409836,73200,16200
8231,2012,22.3418573351279,74300,16600
8231,2013,21.8872870249017,76300,16700
8231,2014,22.0915032679739,76500,16900
8231,2015,21.0803689064559,75900,16000
8231,2016,20.7349081364829,76200,15800
8231,2017,20.7301173402868,76700,15900
8231,2018,21.0594315245478,77400,16300
8231,2019,21.0796915167095,77800,16400
8231,2020,20.5161290322581,77500,15900
8235,2001,23.9234449760766,62700,15000
8235,2002,23.6044657097289,62700,14800
8235,2003,23.3870967741936,62000,14500
8235,2004,23.9413680781759,61400,14700
8235,2005,24.0131578947368,60800,14600
8235,2006,24.2574257425743,60600,14700
8235,2007,24.7947454844007,60900,15100
8235,2008,24.9190938511327,61800,15400
8235,2009,24.1100323624596,61800,14900
8235,2010,23.6714975845411,62100,14700
8235,2011,23.9234449760766,62700,15000
8235,2012,24.3285939968404,63300,15400
8235,2013,24.0944881889764,63500,15300
8235,2014,23.6306729264476,63900,15100
8235,2015,22.8615863141524,64300,14700
8235,2016,22.8177641653905,65300,14900
8235,2017,22.473604826546,66300,14900
8235,2018,22.8358208955224,67000,15300
8235,2019,22.7474150664697,67700,15400
8235,2020,21.976401179941,67800,14900
8236,2001,46.3768115942029,75900,35200
8236,2002,44.9868073878628,75800,34100
8236,2003,44.1610738255034,74500,32900
8236,2004,43.8502673796791,74800,32800
8236,2005,43.6750998668442,75100,32800
8236,2006,43.1216931216931,75600,32600
8236,2007,43.5233160621762,77200,33600
8236,2008,43.6942675159236,78500,34300
8236,2009,41.6337285902503,75900,31600
8236,2010,40.9030544488712,75300,30800
8236,2011,41.5483870967742,77500,32200
8236,2012,41.7302798982188,78600,32800
8236,2013,41.2578616352201,79500,32800
8236,2014,40.5236907730673,80200,32500
8236,2015,40.1226993865031,81500,32700
8236,2016,39.9276236429433,82900,33100
8236,2017,39.8809523809524,84000,33500
8236,2018,40.1869158878505,85600,34400
8236,2019,40.2073732718894,86800,34900
8236,2020,39.2982456140351,85500,33600
8237,2001,35.3719008264463,60500,21400
8237,2002,34.8184818481848,60600,21100
8237,2003,34.5117845117845,59400,20500
8237,2004,34.1793570219966,59100,20200
8237,2005,34.5238095238095,58800,20300
8237,2006,34.5117845117845,59400,20500
8237,2007,35.0993377483444,60400,21200
8237,2008,34.789644012945,61800,21500
8237,2009,34.2105263157895,60800,20800
8237,2010,33.8815789473684,60800,20600
8237,2011,34.42088091354,61300,21100
8237,2012,34.4660194174757,61800,21300
8237,2013,34.3648208469055,61400,21100
8237,2014,34.1503267973856,61200,20900
8237,2015,33.8735818476499,61700,20900
8237,2016,33.4410339256866,61900,20700
8237,2017,33.7559429477021,63100,21300
8237,2018,34.3307086614173,63500,21800
8237,2019,34.8837209302326,64500,22500
8237,2020,34.2635658914729,64500,22100
8311,2001,10.2473498233216,141500,14500
8311,2002,9.76971388695045,143300,14000
8311,2003,9.39265536723164,141600,13300
8311,2004,9.04628330995792,142600,12900
8311,2005,9.02777777777778,144000,13000
8311,2006,8.82352941176471,146200,12900
8311,2007,8.8903743315508,149600,13300
8311,2008,9.03141361256544,152800,13800
8311,2009,8.43608046722907,154100,13000
8311,2010,8.03571428571429,156800,12600
8311,2011,7.76455854727614,159700,12400
8311,2012,7.42786985880909,162900,12100
8311,2013,7.42753623188406,165600,12300
8311,2014,7.18069452619188,169900,12200
8311,2015,7.19719133996489,170900,12300
8311,2016,7.08478513356562,172200,12200
8311,2017,7.08976558033162,174900,12400
8311,2018,7.34463276836158,177000,13000
8311,2019,7.41773563859453,179300,13300
8311,2020,7.49860100727476,178700,13400
8315,2001,21.9272369714848,101700,22300
8315,2002,21.505376344086,102300,22000
8315,2003,21.5415019762846,101200,21800
8315,2004,21.603128054741,102300,22100
8315,2005,20.9852216748768,101500,21300
8315,2006,20.6084396467125,101900,21000
8315,2007,21.3385063045587,103100,22000
8315,2008,21.4285714285714,105000,22500
8315,2009,20.9478672985782,105500,22100
8315,2010,21.3207547169811,106000,22600
8315,2011,21.8549127640037,108900,23800
8315,2012,21.5315315315315,111000,23900
8315,2013,21.8390804597701,113100,24700
8315,2014,21.875,115200,25200
8315,2015,21.7915590008613,116100,25300
8315,2016,21.7612193056732,118100,25700
8315,2017,21.5833333333333,120000,25900
8315,2018,22.1122112211221,121200,26800
8315,2019,22.2585924713584,122200,27200
8315,2020,21.8362282878412,120900,26400
8316,2001,28.4389489953632,64700,18400
8316,2002,27.5862068965517,63800,17600
8316,2003,26.984126984127,63000,17000
8316,2004,26.8987341772152,63200,17000
8316,2005,26.71875,64000,17100
8316,2006,26.7080745341615,64400,17200
8316,2007,26.8817204301075,65100,17500
8316,2008,27.3684210526316,66500,18200
8316,2009,26.6566265060241,66400,17700
8316,2010,26.080476900149,67100,17500
8316,2011,26.1248185776488,68900,18000
8316,2012,26.1055634807418,70100,18300
8316,2013,26.0869565217391,71300,18600
8316,2014,26.2135922330097,72100,18900
8316,2015,26.4462809917355,72600,19200
8316,2016,26.4864864864865,74000,19600
8316,2017,26.7287234042553,75200,20100
8316,2018,27.1781534460338,76900,20900
8316,2019,27.2962483829237,77300,21100
8316,2020,26.7696267696268,77700,20800
8317,2001,29.1420789832047,220300,64200
8317,2002,28.8959563834621,220100,63600
8317,2003,28.4993116108307,217900,62100
8317,2004,27.9797514956282,217300,60800
8317,2005,27.7287505805852,215300,59700
8317,2006,27.4364896073903,216500,59400
8317,2007,27.5158658204896,220600,60700
8317,2008,27.6916260522818,225700,62500
8317,2009,27.1996426976329,223900,60900
8317,2010,26.8650088809947,225200,60500
8317,2011,27.1290605794557,227800,61800
8317,2012,27.1348071087993,230700,62600
8317,2013,26.9527896995708,233000,62800
8317,2014,27.1373883453849,235100,63800
8317,2015,27.0361041141898,238200,64400
8317,2016,26.7968425425841,240700,64500
8317,2017,26.797385620915,244800,65600
8317,2018,27.04,250000,67600
8317,2019,27.0452740270056,251800,68100
8317,2020,26.5036086607859,249400,66100
8325,2001,37.7333333333333,75000,28300
8325,2002,38.0053908355795,74200,28200
8325,2003,37.3949579831933,71400,26700
8325,2004,37.7840909090909,70400,26600
8325,2005,37.6978417266187,69500,26200
8325,2006,37.4821173104435,69900,26200
8325,2007,37.8151260504202,71400,27000
8325,2008,38.7895460797799,72700,28200
8325,2009,37.4823196605375,70700,26500
8325,2010,36.3636363636364,71500,26000
8325,2011,36.3143631436314,73800,26800
8325,2012,35.8090185676393,75400,27000
8325,2013,35.8940397350993,75500,27100
8325,2014,36.3756613756614,75600,27500
8325,2015,36.7588932806324,75900,27900
8325,2016,37.0223978919631,75900,28100
8325,2017,37.0656370656371,77700,28800
8325,2018,37.9134860050891,78600,29800
8325,2019,38.343949044586,78500,30100
8325,2020,38.1389252948886,76300,29100
8326,2001,34.4919786096257,112200,38700
8326,2002,33.7837837837838,111000,37500
8326,2003,32.6438848920863,111200,36300
8326,2004,32.2522522522523,111000,35800
8326,2005,32.3132313231323,111100,35900
8326,2006,32.5602140945584,112100,36500
8326,2007,33.0998248686515,114200,37800
8326,2008,32.9535495179667,114100,37600
8326,2009,32.4955116696589,111400,36200
8326,2010,31.9282511210762,111500,35600
8326,2011,32.5066430469442,112900,36700
8326,2012,32.9805996472663,113400,37400
8326,2013,32.9796640141468,113100,37300
8326,2014,32.3580034423408,116200,37600
8326,2015,32.4232081911263,117200,38000
8326,2016,32.1247892074199,118600,38100
8326,2017,32.1695760598504,120300,38700
8326,2018,32.6315789473684,123500,40300
8326,2019,32.7882256745707,122300,40100
8326,2020,31.8333333333333,120000,38200
8327,2001,48.5835694050992,70600,34300
8327,2002,47.4860335195531,71600,34000
8327,2003,47.1167369901547,71100,33500
8327,2004,47.4341192787795,72100,34200
8327,2005,47.8082191780822,73000,34900
8327,2006,47.5100942126514,74300,35300
8327,2007,47.911227154047,76600,36700
8327,2008,48.6005089058524,78600,38200
8327,2009,47.6623376623377,77000,36700
8327,2010,47.334200260078,76900,36400
8327,2011,48.8607594936709,79000,38600
8327,2012,49.375,80000,39500
8327,2013,49.3796526054591,80600,39800
8327,2014,48.2509047044632,82900,40000
8327,2015,48.8038277511962,83600,40800
8327,2016,49.0588235294118,85000,41700
8327,2017,48.0593607305936,87600,42100
8327,2018,48.8241881298992,89300,43600
8327,2019,49.2785793562708,90100,44400
8327,2020,49.0888382687927,87800,43100
8335,2001,23.7833594976452,127400,30300
8335,2002,23.2779097387173,126300,29400
8335,2003,22.8252194732642,125300,28600
8335,2004,22.5451688923802,127300,28700
8335,2005,22.1705426356589,129000,28600
8335,2006,21.2913143735588,130100,27700
8335,2007,20.6529992406986,131700,27200
8335,2008,20.5572289156627,132800,27300
8335,2009,20.0605601816805,132100,26500
8335,2010,19.7568389057751,131600,26000
8335,2011,19.7456993268512,133700,26400
8335,2012,19.3975018368846,136100,26400
8335,2013,18.3732752360203,137700,25300
8335,2014,18.0408738548273,141900,25600
8335,2015,17.5329175329175,144300,25300
8335,2016,17.4948944860449,146900,25700
8335,2017,17.6550783912747,146700,25900
8335,2018,17.7897574123989,148400,26400
8335,2019,17.7300201477502,148900,26400
8335,2020,17.5593220338983,147500,25900
8336,2001,27.9918864097363,98600,27600
8336,2002,27.4470232088799,99100,27200
8336,2003,26.8686868686869,99000,26600
8336,2004,26.3791374122367,99700,26300
8336,2005,25.9072580645161,99200,25700
8336,2006,25.2252252252252,99900,25200
8336,2007,25.3952569169961,101200,25700
8336,2008,25.6585365853659,102500,26300
8336,2009,25.0246305418719,101500,25400
8336,2010,24.3349753694581,101500,24700
8336,2011,24.3614931237721,101800,24800
8336,2012,24.207492795389,104100,25200
8336,2013,23.8636363636364,105600,25200
8336,2014,23.6227824463119,107100,25300
8336,2015,23.4476367006488,107900,25300
8336,2016,23.2622798887859,107900,25100
8336,2017,22.9568411386593,108900,25000
8336,2018,22.8882833787466,110100,25200
8336,2019,22.5865209471767,109800,24800
8336,2020,22.2118959107807,107600,23900
8337,2001,27.1604938271605,72900,19800
8337,2002,26.5389876880985,73100,19400
8337,2003,26.1049723756906,72400,18900
8337,2004,25.9310344827586,72500,18800
8337,2005,25.9722222222222,72000,18700
8337,2006,25.7575757575758,72600,18700
8337,2007,25.9863945578231,73500,19100
8337,2008,26.2449528936743,74300,19500
8337,2009,24.8285322359396,72900,18100
8337,2010,24.0162822252375,73700,17700
8337,2011,24.5283018867925,74200,18200
8337,2012,23.8286479250335,74700,17800
8337,2013,23.7154150197628,75900,18000
8337,2014,23.6910994764398,76400,18100
8337,2015,23.407022106632,76900,18000
8337,2016,22.879177377892,77800,17800
8337,2017,22.7157360406091,78800,17900
8337,2018,22.629582806574,79100,17900
8337,2019,22.5316455696203,79000,17800
8337,2020,22.093023255814,77400,17100
8415,2001,30.296456977585,138300,41900
8415,2002,30.0578034682081,138400,41600
8415,2003,30.0438596491228,136800,41100
8415,2004,30,137000,41100
8415,2005,29.8909090909091,137500,41100
8415,2006,29.5046661880833,139300,41100
8415,2007,29.7736916548798,141400,42100
8415,2008,30.1255230125523,143400,43200
8415,2009,28.6516853932584,142400,40800
8415,2010,28.0763790664781,141400,39700
8415,2011,28.2105263157895,142500,40200
8415,2012,28.4727021423635,144700,41200
8415,2013,28.1546811397558,147400,41500
8415,2014,27.2549019607843,153000,41700
8415,2015,27.5437459494491,154300,42500
8415,2016,27.5111964171465,156300,43000
8415,2017,27.5047862156988,156700,43100
8415,2018,27.6864728192162,158200,43800
8415,2019,27.7533039647577,158900,44100
8415,2020,27.1565495207668,156500,42500
8416,2001,20.8847736625514,97200,20300
8416,2002,20.1238390092879,96900,19500
8416,2003,19.8321091290661,95300,18900
8416,2004,19.4184839044652,96300,18700
8416,2005,19.2746113989637,96500,18600
8416,2006,19.0525231719876,97100,18500
8416,2007,19.4556451612903,99200,19300
8416,2008,19.3,100000,19300
8416,2009,18.2730923694779,99600,18200
8416,2010,17.6529588766299,99700,17600
8416,2011,18.3070866141732,101600,18600
8416,2012,18.7919463087248,104300,19600
8416,2013,18.5393258426966,106800,19800
8416,2014,18.2488479262673,108500,19800
8416,2015,18.1323662737987,110300,20000
8416,2016,18.2862190812721,113200,20700
8416,2017,18.5217391304348,115000,21300
8416,2018,18.4075342465753,116800,21500
8416,2019,18.2667799490229,117700,21500
8416,2020,17.8268251273345,117800,21000
8417,2001,38.8768898488121,92600,36000
8417,2002,38.0065717415115,91300,34700
8417,2003,36.8421052631579,89300,32900
8417,2004,36.0544217687075,88200,31800
8417,2005,35.3075170842825,87800,31000
8417,2006,34.733257661748,88100,30600
8417,2007,34.7486033519553,89500,31100
8417,2008,35.1769911504425,90400,31800
8417,2009,33.8185890257559,89300,30200
8417,2010,33.1088664421998,89100,29500
8417,2011,33.5176991150443,90400,30300
8417,2012,33.4801762114537,90800,30400
8417,2013,33.4792122538293,91400,30600
8417,2014,33.6622807017544,91200,30700
8417,2015,33.5146898803047,91900,30800
8417,2016,33.2974137931035,92800,30900
8417,2017,33.6179295624333,93700,31500
8417,2018,34.0717299578059,94800,32300
8417,2019,34.4074844074844,96200,33100
8417,2020,33.5073068893528,95800,32100
8421,2001,19.1844300278035,107900,20700
8421,2002,18.5623293903549,109900,20400
8421,2003,18.2067703568161,109300,19900
8421,2004,17.7595628415301,109800,19500
8421,2005,17.8226514486392,113900,20300
8421,2006,17.8910976663786,115700,20700
8421,2007,17.1127331711273,123300,21100
8421,2008,18.3993399339934,121200,22300
8421,2009,18.02179379715,119300,21500
8421,2010,17.4936921783011,118900,20800
8421,2011,16.7080231596361,120900,20200
8421,2012,16.7353668590272,121300,20300
8421,2013,16.7889160554197,122700,20600
8421,2014,15.9090909090909,123200,19600
8421,2015,15.6655844155844,123200,19300
8421,2016,15.5075939248601,125100,19400
8421,2017,15.243415802075,125300,19100
8421,2018,15.3846153846154,126100,19400
8421,2019,15.7232704402516,127200,20000
8421,2020,15.3481012658228,126400,19400
8425,2001,33.6076817558299,72900,24500
8425,2002,33.2871012482663,72100,24000
8425,2003,33.0508474576271,70800,23400
8425,2004,33.0042313117066,70900,23400
8425,2005,32.0457796852647,69900,22400
8425,2006,31.1079545454546,70400,21900
8425,2007,31.5789473684211,72200,22800
8425,2008,31.9783197831978,73800,23600
8425,2009,31.4363143631436,73800,23200
8425,2010,31.2162162162162,74000,23100
8425,2011,31.8242343541944,75100,23900
8425,2012,32.1475625823452,75900,24400
8425,2013,32.1381142098274,75300,24200
8425,2014,32.3684210526316,76000,24600
8425,2015,31.8181818181818,77000,24500
8425,2016,30.9554140127389,78500,24300
8425,2017,30.875,80000,24700
8425,2018,31.4496314496315,81400,25600
8425,2019,31.7132442284326,82300,26100
8425,2020,31.1814859926918,82100,25600
8426,2001,32.9321663019694,91400,30100
8426,2002,33.5146898803047,91900,30800
8426,2003,34.3073593073593,92400,31700
8426,2004,34.8762109795479,92900,32400
8426,2005,35.2941176470588,93500,33000
8426,2006,35.5415352260778,95100,33800
8426,2007,35.9836901121305,98100,35300
8426,2008,37.1287128712871,101000,37500
8426,2009,36.3546798029557,101500,36900
8426,2010,35.7843137254902,102000,36500
8426,2011,36.1969111969112,103600,37500
8426,2012,36.8471035137702,105300,38800
8426,2013,37.218045112782,106400,39600
8426,2014,38.4250474383302,105400,40500
8426,2015,38.375350140056,107100,41100
8426,2016,38.2805429864253,110500,42300
8426,2017,38.3259911894273,113500,43500
8426,2018,39.0814558058925,115400,45100
8426,2019,39.2643284858854,116900,45900
8426,2020,39.1903531438415,116100,45500
8435,2001,32.2896281800391,102200,33000
8435,2002,32.8185328185328,103600,34000
8435,2003,32.2393822393823,103600,33400
8435,2004,31.4868804664723,102900,32400
8435,2005,31.25,102400,32000
8435,2006,31.304347826087,103500,32400
8435,2007,31.6431924882629,106500,33700
8435,2008,32.7289211242067,110300,36100
8435,2009,32.1364452423698,111400,35800
8435,2010,31.4336598397151,112300,35300
8435,2011,32.0278503046127,114900,36800
8435,2012,32.3654995730145,117100,37900
8435,2013,32.4189526184539,120300,39000
8435,2014,32.258064516129,120900,39000
8435,2015,32.1281840591619,121700,39100
8435,2016,31.9286871961102,123400,39400
8435,2017,32.1774193548387,124000,39900
8435,2018,32.4623911322249,126300,41000
8435,2019,32.8381548084441,127900,42000
8435,2020,32.2274881516588,126600,40800
8436,2001,24.5810055865922,143200,35200
8436,2002,24.1666666666667,144000,34800
8436,2003,24.0701754385965,142500,34300
8436,2004,23.986013986014,143000,34300
8436,2005,24.0391334730957,143100,34400
8436,2006,23.941707147814,144100,34500
8436,2007,23.7021857923497,146400,34700
8436,2008,23.7710437710438,148500,35300
8436,2009,23.4056987788331,147400,34500
8436,2010,23.2323232323232,148500,34500
8436,2011,23.5488126649077,151600,35700
8436,2012,23.7166991552957,153900,36500
8436,2013,24.0776699029126,154500,37200
8436,2014,24.1094147582697,157200,37900
8436,2015,24.0601503759399,159600,38400
8436,2016,24.0372670807453,161000,38700
8436,2017,24.2073170731707,164000,39700
8436,2018,24.4283995186522,166200,40600
8436,2019,24.9404761904762,168000,41900
8436,2020,24.9406175771972,168400,42000
8437,2001,27.7198211624441,67100,18600
8437,2002,26.6766020864382,67100,17900
8437,2003,26.5957446808511,65800,17500
8437,2004,26.7584097859327,65400,17500
8437,2005,26.3636363636364,66000,17400
8437,2006,26.8181818181818,66000,17700
8437,2007,27.0710059171598,67600,18300
8437,2008,27.7695716395864,67700,18800
8437,2009,26.3157894736842,68400,18000
8437,2010,25.7016248153619,67700,17400
8437,2011,26.0869565217391,66700,17400
8437,2012,27.0958083832335,66800,18100
8437,2013,27.736131934033,66700,18500
8437,2014,29.2424242424242,66000,19300
8437,2015,29.2284866468843,67400,19700
8437,2016,29.0087463556851,68600,19900
8437,2017,28.9208633093525,69500,20100
8437,2018,29.0184921763869,70300,20400
8437,2019,29.4452347083926,70300,20700
8437,2020,28.4900284900285,70200,20000
9161,2001,39.6677050882658,96300,38200
9161,2002,40.9818569903949,93700,38400
9161,2003,40.9233997901364,95300,39000
9161,2004,40.8805031446541,95400,39000
9161,2005,40.6604747162023,96900,39400
9161,2006,39.3606393606394,100100,39400
9161,2007,38.567222767419,101900,39300
9161,2008,38.4909264565425,104700,40300
9161,2009,38.5116279069767,107500,41400
9161,2010,37.1323529411765,108800,40400
9161,2011,36.6310160427808,112200,41100
9161,2012,36.6695427092321,115900,42500
9161,2013,37.2170997485331,119300,44400
9161,2014,39.4936708860759,118500,46800
9161,2015,40.734693877551,122500,49900
9161,2016,41.2609736632083,125300,51700
9161,2017,40.9486166007905,126500,51800
9161,2018,40.546875,128000,51900
9161,2019,40.3426791277259,128400,51800
9161,2020,40.4306220095694,125400,50700
9162,2001,13.9107332624867,941000,130900
9162,2002,14.3206854345165,898700,128700
9162,2003,13.6871811570607,921300,126100
9162,2004,13.4401569653368,917400,123300
9162,2005,13.2760682831358,919700,122100
9162,2006,12.6802096985583,915600,116100
9162,2007,12.5883108542068,934200,117600
9162,2008,12.6313554824329,942100,119000
9162,2009,10.7505070993915,936700,100700
9162,2010,10.2220360284876,954800,97600
9162,2011,10.2738315832819,971400,99800
9162,2012,10.4122568289487,992100,103300
9162,2013,10.2266067591326,1023800,104700
9162,2014,10.2113352545629,1041000,106300
9162,2015,10.2031176192726,1058500,108000
9162,2016,9.97782705099778,1082400,108000
9162,2017,9.8994656281134,1104100,109300
9162,2018,9.88485385296723,1129000,111600
9162,2019,9.78553442736824,1151700,112700
9162,2020,9.75779752570134,1147800,112000
9163,2001,17.3245614035088,45600,7900
9163,2002,16.1702127659574,47000,7600
9163,2003,16.7816091954023,43500,7300
9163,2004,16.5909090909091,44000,7300
9163,2005,15.9550561797753,44500,7100
9163,2006,15.7894736842105,45600,7200
9163,2007,15.5507559395248,46300,7200
9163,2008,15.5021834061135,45800,7100
9163,2009,12.1076233183857,44600,5400
9163,2010,11.4285714285714,45500,5200
9163,2011,10.9409190371991,45700,5000
9163,2012,10.8695652173913,46000,5000
9163,2013,10.4255319148936,47000,4900
9163,2014,9.85324947589099,47700,4700
9163,2015,9.75103734439834,48200,4700
9163,2016,9.93914807302231,49300,4900
