county,year,Arbeitslosenquote_inkar
9162,1999,5.83
9162,2000,4.99
9162,2001,4.49
9162,2002,5.64
9162,2003,6.81
9162,2004,6.62
9162,2005,8.56
9162,2006,7.6
9162,2007,6.21
9162,2008,5.38
9162,2009,5.96
9162,2010,5.6
9162,2011,5.16
9162,2012,4.95
9162,2013,5.2
9162,2014,5.19
9162,2015,4.95
9162,2016,4.59
9162,2017,4.23
9162,2018,3.76
9162,2019,3.48
9162,2020,4.78
9162,1995,
9162,1996,
9162,1997,
9163,1998,7.54
9163,1999,7.01
9163,2000,5.69
9163,2001,5.5
9163,2002,6.4
9163,2003,8.03
9163,2004,7.9
9163,2005,9.65
9163,2006,8.58
9163,2007,7.18
9163,2008,6.07
9163,2009,6.43
9163,2010,6
9163,2011,4.97
9163,2012,4.86
9163,2013,5
9163,2014,5.15
9163,2015,5.07
9163,2016,4.77
9163,2017,4.57
9163,2018,4.09
9163,2019,3.9
9163,2020,5.15
9163,1995,
9163,1996,
9163,1997,
9171,1998,7.49
9171,1999,6.73
9171,2000,5.68
9171,2001,6.06
9171,2002,6.44
9171,2003,7.02
9171,2004,7.27
9171,2005,8.46
9171,2006,7.34
9171,2007,5.39
9171,2008,3.98
9171,2009,4.73
9171,2010,4.18
9171,2011,3.54
9171,2012,3.49
9171,2013,3.6
9171,2014,3.52
9171,2015,3.49
9171,2016,3.4
9171,2017,3.31
9171,2018,2.92
9171,2019,2.79
9171,2020,3.38
9171,1995,
9171,1996,
9171,1997,
9172,1998,6.54
9172,1999,6.12
9172,2000,5.21
9172,2001,5.06
9172,2002,5.69
9172,2003,6.12
9172,2004,6.18
9172,2005,6.85
9172,2006,6.03
9172,2007,4.58
9172,2008,3.75
9172,2009,4.23
9172,2010,3.8
9172,2011,3.63
9172,2012,3.59
9172,2013,4.1
9172,2014,4.17
9172,2015,4.28
9172,2016,4.15
9172,2017,3.93
9172,2018,3.55
9172,2019,3.32
9172,2020,4.2
9172,1995,
9172,1996,
9172,1997,
9173,1998,5.54
9173,1999,4.68
9173,2000,3.82
9173,2001,3.78
9173,2002,4.27
9173,2003,5.32
9173,2004,5.79
9173,2005,6.32
9173,2006,5.52
9173,2007,4.03
9173,2008,3.19
9173,2009,3.7
9173,2010,3.52
9173,2011,2.73
9173,2012,2.77
9173,2013,3
9173,2014,2.81
9173,2015,2.69
9173,2016,2.82
9173,2017,2.45
9173,2018,2.11
9173,2019,2.1
9173,2020,2.83
9173,1995,
9173,1996,
9173,1997,
9174,1998,5.6
9174,1999,5.12
9174,2000,3.98
9174,2001,3.31
9174,2002,3.93
9174,2003,4.9
9174,2004,5.07
9174,2005,5.47
9174,2006,4.91
9174,2007,3.65
9174,2008,2.74
9174,2009,3.21
9174,2010,3.03
9174,2011,2.61
9174,2012,2.36
9174,2013,2.5
9174,2014,2.42
9174,2015,2.32
9174,2016,2.45
9174,2017,2.23
9174,2018,2
9174,2019,1.81
9174,2020,2.71
9174,1995,
9174,1996,
9174,1997,
9175,1998,4.07
9175,1999,3.84
9175,2000,3.08
9175,2001,2.65
9175,2002,3.32
9175,2003,4.36
9175,2004,4.41
9175,2005,4.84
9175,2006,4.42
9175,2007,3.43
9175,2008,2.72
9175,2009,3.03
9175,2010,2.9
9175,2011,2.42
9175,2012,2.33
9175,2013,2.4
9175,2014,2.39
9175,2015,2.15
9175,2016,2.27
9175,2017,1.98
9175,2018,1.89
9175,2019,1.82
9175,2020,2.42
9175,1995,
9175,1996,
9175,1997,
9176,1998,5.11
9176,1999,4.47
9176,2000,3.95
9176,2001,3.69
9176,2002,4.07
9176,2003,4.22
9176,2004,4.02
9176,2005,4.36
9176,2006,3.42
9176,2007,2.18
9176,2008,1.64
9176,2009,2.21
9176,2010,1.92
9176,2011,1.43
9176,2012,1.25
9176,2013,1.3
9176,2014,1.36
9176,2015,1.29
9176,2016,1.38
9176,2017,1.45
9176,2018,1.29
9176,2019,1.35
9176,2020,1.96
9176,1995,
9176,1996,
9176,1997,
9177,1998,4.04
9177,1999,3.55
9177,2000,3.12
9177,2001,2.82
9177,2002,3.5
9177,2003,4.15
9177,2004,4.05
9177,2005,4.33
9177,2006,3.93
9177,2007,3.16
9177,2008,2.42
9177,2009,2.78
9177,2010,2.73
9177,2011,2.16
9177,2012,1.98
9177,2013,2.1
9177,2014,2.13
9177,2015,1.96
9177,2016,1.9
9177,2017,1.81
9177,2018,1.76
9177,2019,1.8
9177,2020,2.48
9177,1995,
9177,1996,
9177,1997,
9178,1998,4.14
9178,1999,3.41
9178,2000,2.63
9178,2001,2.63
9178,2002,3.47
9178,2003,4.37
9178,2004,4.29
9178,2005,4.3
9178,2006,3.67
9178,2007,3.18
9178,2008,2.46
9178,2009,3.28
9178,2010,3.08
9178,2011,2.14
9178,2012,2.26
9178,2013,2.5
9178,2014,2.42
9178,2015,2.15
9178,2016,2.15
9178,2017,2.06
9178,2018,1.98
9178,2019,2.05
9178,2020,2.78
9178,1995,
9178,1996,
9178,1997,
9179,1998,5.3
9179,1999,5.05
9179,2000,4.01
9179,2001,3.5
9179,2002,4.45
9179,2003,5.26
9179,2004,5.34
9179,2005,5.44
9179,2006,4.98
9179,2007,4.2
9179,2008,3.4
9179,2009,3.78
9179,2010,3.74
9179,2011,3.27
9179,2012,3.06
9179,2013,3.1
9179,2014,3.17
9179,2015,3.04
9179,2016,2.72
9179,2017,2.58
9179,2018,2.5
9179,2019,2.46
9179,2020,3.32
9179,1995,
9179,1996,
9179,1997,
9180,1998,5.14
9180,1999,4.53
9180,2000,3.85
9180,2001,3.76
9180,2002,4.19
9180,2003,5.27
9180,2004,5.39
9180,2005,6.05
9180,2006,5.63
9180,2007,4.61
9180,2008,4.16
9180,2009,4.37
9180,2010,4.4
9180,2011,3.9
9180,2012,3.71
9180,2013,4
9180,2014,3.71
9180,2015,3.62
9180,2016,3.7
9180,2017,3.39
9180,2018,2.89
9180,2019,2.67
9180,2020,3.61
9180,1995,
9180,1996,
9180,1997,
9181,1998,5.15
9181,1999,4.43
9181,2000,3.51
9181,2001,3.17
9181,2002,3.75
9181,2003,5.05
9181,2004,5.26
9181,2005,6.06
9181,2006,5.55
9181,2007,4.15
9181,2008,3.07
9181,2009,3.67
9181,2010,3.53
9181,2011,2.94
9181,2012,2.72
9181,2013,2.9
9181,2014,2.97
9181,2015,2.85
9181,2016,3.05
9181,2017,2.69
9181,2018,2.28
9181,2019,2.18
9181,2020,3.03
9181,1995,
9181,1996,
9181,1997,
9182,1998,4.76
9182,1999,4.28
9182,2000,3.83
9182,2001,3.73
9182,2002,4.23
9182,2003,5.46
9182,2004,5.27
9182,2005,5.28
9182,2006,5.31
9182,2007,4.29
9182,2008,3.62
9182,2009,3.84
9182,2010,3.8
9182,2011,3.17
9182,2012,2.86
9182,2013,2.9
9182,2014,2.89
9182,2015,2.7
9182,2016,2.79
9182,2017,2.55
9182,2018,2.34
9182,2019,2.18
9182,2020,2.88
9182,1995,
9182,1996,
9182,1997,
9183,1998,6.44
9183,1999,6.24
9183,2000,5.2
9183,2001,5.08
9183,2002,6.12
9183,2003,7.14
9183,2004,7.42
9183,2005,8.3
9183,2006,7.38
9183,2007,5.8
9183,2008,4.65
9183,2009,5.05
9183,2010,4.38
9183,2011,3.88
9183,2012,3.69
9183,2013,3.9
9183,2014,4.03
9183,2015,3.92
9183,2016,3.8
9183,2017,3.59
9183,2018,3.1
9183,2019,3.01
9183,2020,3.74
9183,1995,
9183,1996,
9183,1997,
9184,1998,4.58
9184,1999,4.36
9184,2000,3.64
9184,2001,3.05
9184,2002,3.76
9184,2003,4.64
9184,2004,4.43
9184,2005,4.84
9184,2006,4.19
9184,2007,3.6
9184,2008,3.01
9184,2009,3.5
9184,2010,3.27
9184,2011,2.78
9184,2012,2.89
9184,2013,3
9184,2014,3
9184,2015,2.87
9184,2016,2.78
9184,2017,2.64
9184,2018,2.44
9184,2019,2.21
9184,2020,3.07
9184,1995,
9184,1996,
9184,1997,
9185,1998,6.03
9185,1999,5.19
9185,2000,4.48
9185,2001,4.43
9185,2002,4.83
9185,2003,5.2
9185,2004,5.03
9185,2005,5.72
9185,2006,4.5
9185,2007,3.39
9185,2008,2.52
9185,2009,2.79
9185,2010,2.55
9185,2011,2.18
9185,2012,2.1
9185,2013,2.3
9185,2014,2.21
9185,2015,1.98
9185,2016,2.04
9185,2017,2.11
9185,2018,1.88
9185,2019,1.95
9185,2020,2.55
9185,1995,
9185,1996,
9185,1997,
9186,1998,6.49
9186,1999,5.75
9186,2000,5.08
9186,2001,4.73
9186,2002,5.06
9186,2003,5.75
9186,2004,5.11
9186,2005,5.09
9186,2006,4.24
9186,2007,2.9
9186,2008,2.2
9186,2009,2.82
9186,2010,2.71
9186,2011,2.15
9186,2012,1.99
9186,2013,2.1
9186,2014,2.13
9186,2015,1.94
9186,2016,1.84
9186,2017,1.82
9186,2018,1.64
9186,2019,1.65
9186,2020,2.28
9186,1995,
9186,1996,
9186,1997,
9187,1998,5.21
9187,1999,4.58
9187,2000,3.7
9187,2001,3.52
9187,2002,4.19
9187,2003,5.44
9187,2004,5.16
9187,2005,6
9187,2006,5.28
9187,2007,4.07
9187,2008,3.22
9187,2009,3.62
9187,2010,3.38
9187,2011,2.85
9187,2012,2.81
9187,2013,2.8
9187,2014,2.79
9187,2015,2.71
9187,2016,2.54
9187,2017,2.46
9187,2018,2.28
9187,2019,2.21
9187,2020,2.97
9187,1995,
9187,1996,
9187,1997,
9188,1998,4.47
9188,1999,4.47
9188,2000,3.69
9188,2001,3.11
9188,2002,3.88
9188,2003,4.73
9188,2004,4.21
9188,2005,4.64
9188,2006,4.15
9188,2007,3.41
9188,2008,2.87
9188,2009,3.15
9188,2010,3.05
9188,2011,2.69
9188,2012,2.83
9188,2013,2.9
9188,2014,3.03
9188,2015,2.94
9188,2016,3.01
9188,2017,2.78
9188,2018,2.5
9188,2019,2.38
9188,2020,3.26
9188,1995,
9188,1996,
9188,1997,
9189,1998,5.72
9189,1999,5.28
9189,2000,4.27
9189,2001,4.17
9189,2002,4.83
9189,2003,5.3
9189,2004,5.13
9189,2005,6.03
9189,2006,5.1
9189,2007,3.83
9189,2008,3.31
9189,2009,4.14
9189,2010,3.6
9189,2011,3.16
9189,2012,2.95
9189,2013,3.2
9189,2014,3.07
9189,2015,3.03
9189,2016,2.97
9189,2017,2.9
9189,2018,2.69
9189,2019,2.58
9189,2020,3.2
9189,1995,
9189,1996,
9189,1997,
9190,1998,4.87
9190,1999,4.48
9190,2000,3.67
9190,2001,3.4
9190,2002,3.83
9190,2003,4.64
9190,2004,4.69
9190,2005,5.84
9190,2006,5.64
9190,2007,4.29
9190,2008,3.06
9190,2009,3.48
9190,2010,3.12
9190,2011,2.71
9190,2012,2.59
9190,2013,2.8
9190,2014,2.86
9190,2015,2.83
9190,2016,2.64
9190,2017,2.56
9190,2018,2.29
9190,2019,2.13
9190,2020,2.88
9190,1995,
9190,1996,
9190,1997,
9261,1998,7.25
9261,1999,6.84
9261,2000,5.66
9261,2001,5.59
9261,2002,6.58
9261,2003,7.4
9261,2004,7.42
9261,2005,9.04
9261,2006,8.53
9261,2007,6.36
9261,2008,5.22
9261,2009,5.95
9261,2010,5.44
9261,2011,4.76
9261,2012,4.69
9261,2013,4.8
9261,2014,4.97
9261,2015,4.93
9261,2016,4.58
9261,2017,4.23
9261,2018,4.13
9261,2019,4.21
9261,2020,4.98
9261,1995,
9261,1996,
9261,1997,
9262,1998,9.58
9262,1999,9.06
9262,2000,7.91
9262,2001,7.05
9262,2002,7.72
9262,2003,9.08
9262,2004,9.05
9262,2005,10.98
9262,2006,9.9
9262,2007,8.27
9262,2008,6.4
9262,2009,7.71
9262,2010,7.31
9262,2011,6.04
9262,2012,5.48
9262,2013,5.6
9262,2014,5.24
9262,2015,5.45
9262,2016,5.18
9262,2017,4.63
9262,2018,4.19
9262,2019,4.24
9262,2020,5.58
9262,1995,
9262,1996,
9262,1997,
9263,1998,9.21
9263,1999,8.73
9263,2000,6.8
9263,2001,6.75
9263,2002,7.6
9263,2003,8.46
9263,2004,8.79
9263,2005,11.15
9263,2006,10.26
9263,2007,8.07
9263,2008,5.96
9263,2009,7.16
9263,2010,6.38
9263,2011,5.55
9263,2012,5.35
9263,2013,5.7
9263,2014,5.75
9263,2015,5.68
9263,2016,5.6
9263,2017,4.62
9263,2018,4.3
9263,2019,4.46
9263,2020,5.67
9263,1995,
9263,1996,
9263,1997,
9271,1998,7.32
9271,1999,7.04
9271,2000,6.04
9271,2001,5.93
9271,2002,6.81
9271,2003,7.43
9271,2004,7.38
9271,2005,8.51
9271,2006,7.38
9271,2007,5.43
9271,2008,4.27
9271,2009,5.21
9271,2010,4.66
9271,2011,3.66
9271,2012,3.53
9271,2013,3.3
9271,2014,3.12
9271,2015,3.1
9271,2016,3.29
9271,2017,2.8
9271,2018,2.68
9271,2019,2.65
9271,2020,3.33
9271,1995,
9271,1996,
9271,1997,
9272,1998,8.75
9272,1999,7.8
9272,2000,6.79
9272,2001,6.95
9272,2002,8.42
9272,2003,9.79
9272,2004,9.36
9272,2005,9.47
9272,2006,8.73
9272,2007,6.24
9272,2008,4.57
9272,2009,5.16
9272,2010,4.9
9272,2011,4.28
9272,2012,3.9
9272,2013,3.9
9272,2014,3.85
9272,2015,3.72
9272,2016,3.44
9272,2017,2.98
9272,2018,2.65
9272,2019,2.54
9272,2020,3.22
9272,1995,
9272,1996,
9272,1997,
9273,1998,6.16
9273,1999,5.6
9273,2000,4.9
9273,2001,4.41
9273,2002,4.91
9273,2003,5.53
9273,2004,5.32
9273,2005,6.24
9273,2006,5.64
9273,2007,4.28
9273,2008,3.26
9273,2009,4.06
9273,2010,3.56
9273,2011,2.84
9273,2012,2.85
9273,2013,2.9
9273,2014,2.75
9273,2015,2.58
9273,2016,2.83
9273,2017,2.56
9273,2018,2.35
9273,2019,2.34
9273,2020,2.95
9273,1995,
9273,1996,
9273,1997,
9274,1998,5.2
9274,1999,4.91
9274,2000,4.09
9274,2001,3.98
9274,2002,4.36
9274,2003,4.91
9274,2004,4.89
9274,2005,5.41
9274,2006,4.66
9274,2007,3.26
9274,2008,2.88
9274,2009,3.34
9274,2010,2.99
9274,2011,2.46
9274,2012,2.45
9274,2013,2.6
9274,2014,2.7
9274,2015,2.71
9274,2016,2.82
9274,2017,2.53
9274,2018,2.42
9274,2019,2.45
9274,2020,3.02
9274,1995,
9274,1996,
9274,1997,
9275,1998,8.75
9275,1999,8.06
9275,2000,6.96
9275,2001,6.78
9275,2002,7.47
9275,2003,8.43
9275,2004,8.36
9275,2005,9.2
9275,2006,7.99
9275,2007,5.79
9275,2008,4.46
9275,2009,5.35
9275,2010,5.03
9275,2011,4.17
9275,2012,3.86
9275,2013,3.8
9275,2014,3.7
9275,2015,3.66
9275,2016,3.6
9275,2017,3.25
9275,2018,2.89
9275,2019,2.79
9275,2020,3.58
9275,1995,
9275,1996,
9275,1997,
9276,1998,7.29
9276,1999,6.75
9276,2000,6.07
9276,2001,6.32
9276,2002,7.5
9276,2003,7.81
9276,2004,7.45
9276,2005,8.64
9276,2006,7.65
9276,2007,5.78
9276,2008,4.92
9276,2009,4.98
9276,2010,4.63
9276,2011,4.14
9276,2012,3.82
9276,2013,3.8
9276,2014,3.71
9276,2015,3.67
9276,2016,4.21
9276,2017,3.62
9276,2018,3.23
9276,2019,3.05
9276,2020,3.69
9276,1995,
9276,1996,
9276,1997,
9277,1998,6.63
9277,1999,5.95
9277,2000,5.05
9277,2001,5.15
9277,2002,5.72
9277,2003,6.4
9277,2004,6.53
9277,2005,7.16
9277,2006,6.38
9277,2007,4.91
9277,2008,3.9
9277,2009,4.28
9277,2010,3.8
9277,2011,3.41
9277,2012,3.27
9277,2013,3.5
9277,2014,3.48
9277,2015,3.49
9277,2016,3.58
9277,2017,3
9277,2018,2.87
9277,2019,2.96
9277,2020,3.67
9277,1995,
9277,1996,
9277,1997,
9278,1998,6.01
9278,1999,5.66
9278,2000,4.76
9278,2001,4.85
9278,2002,5.2
9278,2003,5.64
9278,2004,5.67
9278,2005,6.9
9278,2006,5.79
9278,2007,4.37
9278,2008,3.31
9278,2009,3.84
9278,2010,3.48
9278,2011,2.81
9278,2012,2.79
9278,2013,2.9
9278,2014,2.8
9278,2015,2.9
9278,2016,2.95
9278,2017,2.45
9278,2018,2.33
9278,2019,2.45
9278,2020,2.96
9278,1995,
9278,1996,
9278,1997,
9279,1998,5.53
9279,1999,5.16
9279,2000,4.03
9279,2001,3.7
9279,2002,4.12
9279,2003,4.35
9279,2004,4.25
9279,2005,4.96
9279,2006,4.56
9279,2007,3.49
9279,2008,3.17
9279,2009,3.91
9279,2010,3.51
9279,2011,2.68
9279,2012,2.4
9279,2013,2.5
9279,2014,2.72
9279,2015,2.72
9279,2016,2.81
9279,2017,2.59
9279,2018,2.71
9279,2019,2.86
9279,2020,3.39
9279,1995,
9279,1996,
9279,1997,
9361,1998,11.24
9361,1999,10.66
9361,2000,9.48
9361,2001,9.43
9361,2002,10.41
9361,2003,11.92
9361,2004,11.92
9361,2005,13.68
9361,2006,12.26
9361,2007,9.46
9361,2008,7.72
9361,2009,9.01
9361,2010,8.02
9361,2011,5.96
9361,2012,5.75
9361,2013,6.1
9361,2014,5.89
9361,2015,5.63
9361,2016,5.89
9361,2017,5.29
9361,2018,4.4
9361,2019,4.23
9361,2020,5.35
9361,1995,
9361,1996,
9361,1997,
9362,1998,10.52
9362,1999,9.48
9362,2000,8.47
9362,2001,8.11
9362,2002,8.4
9362,2003,8.84
9362,2004,8.79
9362,2005,9.72
9362,2006,8.94
9362,2007,7.16
9362,2008,6.25
9362,2009,7.2
9362,2010,6
9362,2011,4.85
9362,2012,4.46
9362,2013,4.7
9362,2014,4.42
9362,2015,4.16
9362,2016,3.69
9362,2017,3.29
9362,2018,3.19
9362,2019,3.4
9362,2020,4.38
9362,1995,
9362,1996,
9362,1997,
9363,1998,9.21
9363,1999,9.08
9363,2000,8.23
9363,2001,8.22
9363,2002,8.92
9363,2003,10.39
9363,2004,10.41
9363,2005,14.99
9363,2006,12.54
9363,2007,10.95
9363,2008,7.51
9363,2009,8.5
9363,2010,8.37
9363,2011,7.92
9363,2012,7.03
9363,2013,7
9363,2014,7.06
9363,2015,7.17
9363,2016,6.61
9363,2017,6.11
9363,2018,5.18
9363,2019,5.15
9363,2020,5.73
9363,1995,
9363,1996,
9363,1997,
9371,1998,7.49
9371,1999,6.98
9371,2000,6.28
9371,2001,6.17
9371,2002,6.73
9371,2003,8.02
9371,2004,8.4
9371,2005,9.46
9371,2006,7.92
9371,2007,5.83
9371,2008,4.3
9371,2009,4.93
9371,2010,4.47
9371,2011,3.54
9371,2012,3.07
9371,2013,3.2
9371,2014,3.17
9371,2015,2.91
9371,2016,2.91
9371,2017,2.71
9371,2018,2.42
9371,2019,2.33
9371,2020,2.92
9371,1995,
9371,1996,
9371,1997,
9372,1998,7.97
9372,1999,7.38
9372,2000,6.43
9372,2001,6.28
9372,2002,6.99
9372,2003,8.24
9372,2004,8.13
9372,2005,8.74
9372,2006,7.01
9372,2007,4.97
9372,2008,4.09
9372,2009,4.82
9372,2010,3.97
9372,2011,3.21
9372,2012,3.19
9372,2013,3.5
9372,2014,3.32
9372,2015,3.02
9372,2016,3.07
9372,2017,2.69
9372,2018,2.51
9372,2019,2.51
9372,2020,3.16
9372,1995,
9372,1996,
9372,1997,
9373,1998,6.72
9373,1999,6.52
9373,2000,5.56
9373,2001,5.47
9373,2002,6.01
9373,2003,6.82
9373,2004,6.65
9373,2005,6.93
9373,2006,5.93
9373,2007,4.18
9373,2008,2.99
9373,2009,3.31
9373,2010,2.9
9373,2011,2.18
9373,2012,2.17
9373,2013,2.4
9373,2014,2.23
9373,2015,2.06
9373,2016,2.01
9373,2017,1.88
9373,2018,1.69
9373,2019,1.74
9373,2020,2.22
9373,1995,
9373,1996,
9373,1997,
9374,1998,6.63
9374,1999,6.26
9374,2000,5.58
9374,2001,5.62
9374,2002,6.11
9374,2003,7.23
9374,2004,7.31
9374,2005,8.62
9374,2006,7.54
9374,2007,5.84
9374,2008,4.25
9374,2009,5.21
9374,2010,4.69
9374,2011,3.99
9374,2012,3.98
9374,2013,4.1
9374,2014,3.9
9374,2015,3.82
9374,2016,3.56
9374,2017,3.28
9374,2018,2.91
9374,2019,2.83
9374,2020,3.31
9374,1995,
9374,1996,
9374,1997,
9375,1998,6.5
9375,1999,5.85
9375,2000,5.07
9375,2001,4.91
9375,2002,5.07
9375,2003,5.47
9375,2004,5.4
9375,2005,5.88
9375,2006,5.07
9375,2007,3.69
9375,2008,2.71
9375,2009,3.58
9375,2010,3.04
9375,2011,2.25
9375,2012,2.26
9375,2013,2.6
9375,2014,2.44
9375,2015,2.2
9375,2016,2.04
9375,2017,1.86
9375,2018,1.76
9375,2019,1.92
9375,2020,2.6
9375,1995,
9375,1996,
9375,1997,
9376,1998,6.91
9376,1999,6.23
9376,2000,5.38
9376,2001,5.38
9376,2002,5.93
9376,2003,6.87
9376,2004,6.76
9376,2005,7.89
9376,2006,6.97
9376,2007,5.51
9376,2008,4.25
9376,2009,4.86
9376,2010,4.01
9376,2011,3.27
9376,2012,3.31
9376,2013,3.5
9376,2014,3.29
9376,2015,3.35
9376,2016,3.28
9376,2017,2.79
9376,2018,2.53
9376,2019,2.8
9376,2020,3.42
9376,1995,
9376,1996,
9376,1997,
9377,1998,7.83
9377,1999,7.67
9377,2000,7.04
9377,2001,7.25
9377,2002,7.93
9377,2003,9.16
9377,2004,8.77
9377,2005,10.43
9377,2006,9
9377,2007,7.03
9377,2008,5.35
9377,2009,5.76
9377,2010,5.57
9377,2011,4.74
9377,2012,4.55
9377,2013,4.7
9377,2014,4.52
9377,2015,4.25
9377,2016,4.15
9377,2017,3.52
9377,2018,3.25
9377,2019,3.02
9377,2020,3.36
9377,1995,
9377,1996,
9377,1997,
9461,1998,9.5
9461,1999,8.62
9461,2000,7.96
9461,2001,7.64
9461,2002,8.73
9461,2003,9.63
9461,2004,9.57
9461,2005,10.81
9461,2006,9.86
9461,2007,8.2
9461,2008,6.45
9461,2009,6.61
9461,2010,5.82
9461,2011,4.94
9461,2012,5.09
9461,2013,5.1
9461,2014,5
9461,2015,4.9
9461,2016,4.68
9461,2017,4.45
9461,2018,4.01
9461,2019,3.78
9461,2020,4.53
9461,1995,
9461,1996,
9461,1997,
9462,1998,10.14
9462,1999,9.44
9462,2000,8.09
9462,2001,8.62
9462,2002,10.07
9462,2003,10.89
9462,2004,11.18
9462,2005,11.98
9462,2006,10.38
9462,2007,8.61
9462,2008,7.54
9462,2009,7.51
9462,2010,7.05
9462,2011,6.24
9462,2012,6
9462,2013,6.3
9462,2014,6.09
9462,2015,5.78
9462,2016,5.38
9462,2017,5.03
9462,2018,4.53
9462,2019,4.23
9462,2020,5.2
9462,1995,
9462,1996,
9462,1997,
9463,1998,10.75
9463,1999,10.34
9463,2000,9.34
9463,2001,9.05
9463,2002,10.6
9463,2003,12.26
9463,2004,12.96
9463,2005,14.54
9463,2006,13.08
9463,2007,10.31
9463,2008,8.21
9463,2009,7.5
9463,2010,7.84
9463,2011,6.58
9463,2012,5.69
9463,2013,6.1
9463,2014,5.82
9463,2015,5.73
9463,2016,5.33
9463,2017,4.98
9463,2018,4.97
9463,2019,4.95
9463,2020,5.8
9463,1995,
9463,1996,
9463,1997,
9464,1998,12.88
9464,1999,11.99
9464,2000,11.28
9464,2001,12.05
9464,2002,13.63
9464,2003,14.55
9464,2004,14.08
9464,2005,15.03
9464,2006,13.22
9464,2007,10.99
9464,2008,9.09
9464,2009,7.83
9464,2010,7.28
9464,2011,6.89
9464,2012,6.78
9464,2013,6.9
9464,2014,6.86
9464,2015,6.74
9464,2016,7.03
9464,2017,7.06
9464,2018,5.8
9464,2019,5.64
9464,2020,6.69
9464,1995,
9464,1996,
9464,1997,
9471,1998,6.84
9471,1999,6.28
9471,2000,5.71
9471,2001,5.56
9471,2002,6.39
9471,2003,6.9
9471,2004,6.87
9471,2005,7.22
9471,2006,6.64
9471,2007,5.17
9471,2008,3.58
9471,2009,3.96
9471,2010,3.56
9471,2011,2.93
9471,2012,3.01
9471,2013,2.9
9471,2014,2.95
9471,2015,2.68
9471,2016,2.5
9471,2017,2.31
9471,2018,2.07
9471,2019,2.06
9471,2020,2.65
9471,1995,
9471,1996,
9471,1997,
9472,1998,7.69
9472,1999,7.12
9472,2000,6.36
9472,2001,6.54
9472,2002,7.46
9472,2003,8.01
9472,2004,8.16
9472,2005,8.32
9472,2006,7.64
9472,2007,5.84
9472,2008,4.48
9472,2009,4.71
9472,2010,4.52
9472,2011,3.81
9472,2012,3.51
9472,2013,3.7
9472,2014,3.67
9472,2015,3.41
9472,2016,3.31
9472,2017,3.05
9472,2018,2.8
9472,2019,2.63
9472,2020,3.24
9472,1995,
9472,1996,
9472,1997,
9473,1998,8.21
9473,1999,7.69
9473,2000,6.74
9473,2001,6.71
9473,2002,8.3
9473,2003,10.06
9473,2004,10.47
9473,2005,10.72
9473,2006,9.49
9473,2007,6.84
9473,2008,5.04
9473,2009,6
9473,2010,5.3
9473,2011,4.09
9473,2012,4.08
9473,2013,4.1
9473,2014,4.09
9473,2015,3.83
9473,2016,3.47
9473,2017,3.1
9473,2018,3.05
9473,2019,3.06
9473,2020,3.72
9473,1995,
9473,1996,
9473,1997,
9474,1998,7.5
9474,1999,6.76
9474,2000,6.08
9474,2001,5.71
9474,2002,6.19
9474,2003,6.41
9474,2004,6.52
9474,2005,6.97
9474,2006,6.28
9474,2007,5.25
9474,2008,3.63
9474,2009,4.17
9474,2010,3.77
9474,2011,3.09
9474,2012,3.04
9474,2013,3.2
9474,2014,3
9474,2015,2.93
9474,2016,2.93
9474,2017,2.71
9474,2018,2.49
9474,2019,2.4
9474,2020,2.95
9474,1995,
9474,1996,
9474,1997,
9475,1998,9
9475,1999,8.42
9475,2000,7.88
9475,2001,8.21
9475,2002,9.32
9475,2003,10.47
9475,2004,9.78
9475,2005,10.33
9475,2006,9.15
9475,2007,7.34
9475,2008,5.8
9475,2009,6.06
9475,2010,5.41
9475,2011,4.58
9475,2012,4.24
9475,2013,4.5
9475,2014,4.11
9475,2015,3.7
9475,2016,3.46
9475,2017,3.09
9475,2018,2.85
9475,2019,2.88
9475,2020,3.66
9475,1995,
9475,1996,
9475,1997,
9476,1998,8.57
9476,1999,8.37
9476,2000,7.31
9476,2001,7.24
9476,2002,8.25
9476,2003,9.19
9476,2004,9.38
9476,2005,10.09
9476,2006,8.73
9476,2007,6.48
9476,2008,4.49
9476,2009,5.86
9476,2010,5.07
9476,2011,4.15
9476,2012,4.03
9476,2013,4.4
9476,2014,4.42
9476,2015,3.96
9476,2016,3.54
9476,2017,3.08
9476,2018,2.77
9476,2019,3.19
9476,2020,3.8
9476,1995,
9476,1996,
9476,1997,
9477,1998,9.08
9477,1999,8.72
9477,2000,8.02
9477,2001,8.35
9477,2002,9.25
9477,2003,9.95
9477,2004,10.72
9477,2005,11.91
9477,2006,10.25
9477,2007,8.1
9477,2008,6.05
9477,2009,6.06
9477,2010,5.7
9477,2011,4.96
9477,2012,4.6
9477,2013,4.9
9477,2014,4.87
9477,2015,4.49
9477,2016,4.08
9477,2017,3.81
9477,2018,3.44
9477,2019,3.32
9477,2020,3.81
9477,1995,
9477,1996,
9477,1997,
9478,1998,7.44
9478,1999,7.13
9478,2000,6.04
9478,2001,6.49
9478,2002,8.13
9478,2003,9.14
9478,2004,9.64
9478,2005,10.62
9478,2006,9.64
9478,2007,7.74
9478,2008,5.3
9478,2009,5.56
9478,2010,5.15
9478,2011,4.36
9478,2012,4.26
9478,2013,4.4
9478,2014,4.6
9478,2015,4.38
9478,2016,3.87
9478,2017,3.48
9478,2018,3.3
9478,2019,3.37
