county,year,gdp_pc_ardeco
13072,2014,22373.45
13072,2015,22614.49
13072,2016,23194.28
13072,2017,25398.29
13072,2018,25387.77
13072,2019,27212.53
13072,2020,27036.09
13072,2021,28477.89
13072,2022,30357.35
13072,2023,32010.74
13072,2024,33154.83
13073,1991,12444.53
13073,1992,11645.76
13073,1993,11752.65
13073,1994,12212.93
13073,1995,13296.21
13073,1996,13525.9
13073,1997,13422.46
13073,1998,13495.1
13073,1999,13932.83
13073,2000,14189.42
13073,2001,14433.31
13073,2002,15137.11
13073,2003,15569.18
13073,2004,16175.88
13073,2005,16248.37
13073,2006,16720.34
13073,2007,18062.36
13073,2008,19332.46
13073,2009,19322.61
13073,2010,19779.8
13073,2011,20909.21
13073,2012,20595.17
13073,2013,20951.17
13073,2014,21752.07
13073,2015,22269.46
13073,2016,22683.77
13073,2017,24318.77
13073,2018,24840.55
13073,2019,26671.95
13073,2020,26002.8
13073,2021,27389.49
13073,2022,29197.12
13073,2023,30787.35
13073,2024,31887.65
13074,1991,11223.55
13074,1992,10739.91
13074,1993,11066.39
13074,1994,11683.89
13074,1995,12798.67
13074,1996,13002.38
13074,1997,13167.6
13074,1998,12818.85
13074,1999,13344.39
13074,2000,14304.76
13074,2001,14719.91
13074,2002,15033.45
13074,2003,15034.51
13074,2004,15338.46
13074,2005,15831.61
13074,2006,17398.1
13074,2007,18203.38
13074,2008,18364.91
13074,2009,17719.28
13074,2010,18129.91
13074,2011,19871.82
13074,2012,19635.02
13074,2013,20845.43
13074,2014,21609.78
13074,2015,21898.56
13074,2016,21947.88
13074,2017,23400.1
13074,2018,23952.63
13074,2019,25837.87
13074,2020,24642.5
13074,2021,25956.67
13074,2022,27669.7
13074,2023,29176.8
13074,2024,30219.41
13075,1991,11761.44
13075,1992,11088.52
13075,1993,11265.17
13075,1994,11767.78
13075,1995,12902.08
13075,1996,13258.04
13075,1997,13287.08
13075,1998,13528.11
13075,1999,13765.8
13075,2000,14122.4
13075,2001,14527.92
13075,2002,14684.6
13075,2003,14912.66
13075,2004,15077.37
13075,2005,15244.15
13075,2006,16009.77
13075,2007,17235.53
13075,2008,17979.89
13075,2009,18062.53
13075,2010,18897.27
13075,2011,19400.87
13075,2012,19796.24
13075,2013,20558.31
13075,2014,21493.86
13075,2015,22082.09
13075,2016,22963.17
13075,2017,24628.32
13075,2018,25038.88
13075,2019,26544.29
13075,2020,26668.82
13075,2021,28091.06
13075,2022,29944.91
13075,2023,31575.93
13075,2024,32704.46
13076,1991,11735.58
13076,1992,11130.21
13076,1993,11386.03
13076,1994,11861.75
13076,1995,12886.22
13076,1996,13010.84
13076,1997,12821.18
13076,1998,12818.15
13076,1999,13225.06
13076,2000,13458.24
13076,2001,14682.22
13076,2002,14597.01
13076,2003,14718.93
13076,2004,14698.54
13076,2005,14807.57
13076,2006,15466.42
13076,2007,16972.63
13076,2008,17375.81
13076,2009,17383.91
13076,2010,18129
13076,2011,19476.63
13076,2012,20153.86
13076,2013,20487.02
13076,2014,21353.09
13076,2015,21414.68
13076,2016,22360.08
13076,2017,24175.31
13076,2018,24474.01
13076,2019,25974.27
13076,2020,26496.77
13076,2021,27909.76
13076,2022,29751.84
13076,2023,31372.27
13076,2024,32493.34
3101,1980,12150.13
3101,1981,12732.34
3101,1982,14140.98
3101,1983,15454.28
3101,1984,16691.06
3101,1985,17702.3
3101,1986,19241.71
3101,1987,19713.45
3101,1988,20401.34
3101,1989,21439.29
3101,1990,22412.77
3101,1991,23519.52
3101,1992,26336.61
3101,1993,28760.61
3101,1994,29276.47
3101,1995,30272.53
3101,1996,29368.2
3101,1997,28688.55
3101,1998,29887.47
3101,1999,31150.4
3101,2000,45250.08
3101,2001,45642.49
3101,2002,46563.8
3101,2003,47521.44
3101,2004,48936.66
3101,2005,50726.52
3101,2006,53461.89
3101,2007,57650.63
3101,2008,62035.24
3101,2009,59070.19
3101,2010,61458.85
3101,2011,64312.92
3101,2012,63952.09
3101,2013,63227.94
3101,2014,66855.53
3101,2015,66023.41
3101,2016,71723.5
3101,2017,73782.64
3101,2018,75240.57
3101,2019,82902.79
3101,2020,79144.71
3101,2021,82900.91
3101,2022,88372.28
3101,2023,93185.6
3101,2024,96515.82
3102,1980,11865.18
3102,1981,12517.71
3102,1982,13943.08
3102,1983,15378.49
3102,1984,16915.71
3102,1985,18019.37
3102,1986,19533.88
3102,1987,19455.55
3102,1988,20193.31
3102,1989,21299.48
3102,1990,22267.38
3102,1991,23277.35
3102,1992,25841.29
3102,1993,27877.36
3102,1994,28077.61
3102,1995,28296.87
3102,1996,27592.37
3102,1997,27652.89
3102,1998,30821.9
3102,1999,29325.7
3102,2000,30992.98
3102,2001,30547.53
3102,2002,30333
3102,2003,31250.53
3102,2004,36111.47
3102,2005,35208.7
3102,2006,36379.7
3102,2007,39183.29
3102,2008,38804.27
3102,2009,33339.64
3102,2010,38216.41
3102,2011,42159.54
3102,2012,43803.74
3102,2013,46019.56
3102,2014,48152.97
3102,2015,43144.77
3102,2016,50057.93
3102,2017,52995.2
3102,2018,56467.78
3102,2019,55372.2
3102,2020,48161.22
3102,2021,50446.98
3102,2022,53776.45
3102,2023,56705.06
3102,2024,58731.62
3103,1980,10363.82
3103,1981,11555.09
3103,1982,13520.88
3103,1983,15708.15
3103,1984,18035.18
3103,1985,20016.6
3103,1986,22717.8
3103,1987,24562.83
3103,1988,26898.05
3103,1989,29926.43
3103,1990,33193.03
3103,1991,36841.36
3103,1992,43649.01
3103,1993,50494.64
3103,1994,54533.98
3103,1995,53845.84
3103,1996,50494.73
3103,1997,55734.2
3103,1998,73977.66
3103,1999,80931.43
3103,2000,84205.78
3103,2001,91586.67
3103,2002,80794.78
3103,2003,83688.91
3103,2004,76509.53
3103,2005,89905.64
3103,2006,90330.49
3103,2007,97280.82
3103,2008,97424.82
3103,2009,85699.31
3103,2010,112350.61
3103,2011,128294.08
3103,2012,127543.93
3103,2013,127642.62
3103,2014,136224.95
3103,2015,114332.6
3103,2016,177551.54
3103,2017,165523.36
3103,2018,184213.74
3103,2019,195838.81
3103,2020,172045.77
3103,2021,180210.93
3103,2022,192104.37
3103,2023,202567.31
3103,2024,209807.5
3151,1980,5900.53
3151,1981,6189.79
3151,1982,6816.93
3151,1983,7410.86
3151,1984,7970.64
3151,1985,8330.11
3151,1986,8897.14
3151,1987,9338.66
3151,1988,9662.89
3151,1989,10130.17
3151,1990,10446.2
3151,1991,10755.33
3151,1992,11737.46
3151,1993,12475.69
3151,1994,12395.09
3151,1995,13362.52
3151,1996,13094.11
3151,1997,12691.01
3151,1998,12884.33
3151,1999,13433.78
3151,2000,13137.93
3151,2001,13214.33
3151,2002,13322.67
3151,2003,12960.22
3151,2004,13839.88
3151,2005,14056.57
3151,2006,14836.28
3151,2007,14971.84
3151,2008,15369.15
3151,2009,15860.23
3151,2010,16128.68
3151,2011,17261.35
3151,2012,17756.76
3151,2013,18492.38
3151,2014,19530.38
3151,2015,21113.98
3151,2016,20527.4
3151,2017,20811.73
3151,2018,21048.15
3151,2019,21410
3151,2020,21374.27
3151,2021,22388.66
3151,2022,23866.34
3151,2023,25166.13
3151,2024,26065.64
3153,1980,6733.25
3153,1981,7050.43
3153,1982,7785.96
3153,1983,8453.46
3153,1984,9123.64
3153,1985,9598.3
3153,1986,10347.49
3153,1987,11187.63
3153,1988,11625.12
3153,1989,12238.64
3153,1990,12609.73
3153,1991,13128.49
3153,1992,14579.8
3153,1993,15796.47
3153,1994,15930.01
3153,1995,18711.25
3153,1996,18662.3
3153,1997,18573.47
3153,1998,18396.62
3153,1999,20517.75
3153,2000,19108.96
3153,2001,19947.39
3153,2002,18956.31
3153,2003,18989.51
3153,2004,21271.12
3153,2005,20745.42
3153,2006,21749.92
3153,2007,21972.47
3153,2008,22431.98
3153,2009,21130.14
3153,2010,22921.92
3153,2011,24333.19
3153,2012,24817.5
3153,2013,24957.32
3153,2014,25696.47
3153,2015,26417.28
3153,2016,27795.89
3153,2017,29013.14
3153,2018,29792.12
3153,2019,29694.26
3153,2020,29144.51
3153,2021,30527.78
3153,2022,32542.46
3153,2023,34314.93
3153,2024,35541.4
3154,1980,6281.03
3154,1981,6591.01
3154,1982,7263.76
3154,1983,7906.66
3154,1984,8507.42
3154,1985,8909.11
3154,1986,9579.89
3154,1987,9793.15
3154,1988,10154.49
3154,1989,10687.14
3154,1990,11049.84
3154,1991,11514.16
3154,1992,12730.5
3154,1993,13732.57
3154,1994,13831.53
3154,1995,15246.99
3154,1996,14934.42
3154,1997,15302.62
3154,1998,15659.58
3154,1999,19089.55
3154,2000,14899.84
3154,2001,15284.63
3154,2002,14251.83
3154,2003,14156.83
3154,2004,14591.22
3154,2005,14860.88
3154,2006,14752.23
3154,2007,15823.9
3154,2008,16879.22
3154,2009,16412.61
3154,2010,17413.6
3154,2011,18125.22
3154,2012,18639.86
3154,2013,19476.16
3154,2014,19182.2
3154,2015,19015.35
3154,2016,19252.86
3154,2017,19575.52
3154,2018,20564.09
3154,2019,20885.87
3154,2020,20789.08
3154,2021,21775.73
3154,2022,23212.96
3154,2023,24477.08
3154,2024,25351.85
3155,1980,7751.42
3155,1981,8123.06
3155,1982,8951.99
3155,1983,9736.99
3155,1984,10441.15
3155,1985,10891.85
3155,1986,11674.37
3155,1987,12084.6
3155,1988,12532.25
3155,1989,13146.16
3155,1990,13599.05
3155,1991,14155.8
3155,1992,15662.68
3155,1993,16796.87
3155,1994,16788.97
3155,1995,18155.36
3155,1996,18092.74
3155,1997,17353.43
3155,1998,17549.42
3155,1999,18647.51
3155,2000,18141.13
3155,2001,18727.23
3155,2002,18909.28
3155,2003,18040.5
3155,2004,18990.36
3155,2005,18923.07
3155,2006,19650.13
3155,2007,20937.2
3155,2008,21605.47
3155,2009,21841.36
3155,2010,22374.26
3155,2011,24147.05
3155,2012,24307.35
3155,2013,25024.73
3155,2014,26307.86
3155,2015,26527.98
3155,2016,28081.49
3155,2017,28967.9
3155,2018,28635.62
3155,2019,28817.93
3155,2020,28392.79
3155,2021,29740.38
3155,2022,31703.13
3155,2023,33429.85
3155,2024,34624.43
3157,1980,6737.37
3157,1981,7059.34
3157,1982,7768.39
3157,1983,8402.46
3157,1984,9015.77
3157,1985,9400.81
3157,1986,10050.29
3157,1987,10352.21
3157,1988,10718.05
3157,1989,11241.83
3157,1990,11673.4
3157,1991,12127.46
3157,1992,13350.14
3157,1993,14281.57
3157,1994,14243.23
3157,1995,16147.24
3157,1996,15511.22
3157,1997,15428.41
3157,1998,15256.05
3157,1999,15748.63
3157,2000,15609.52
3157,2001,15964.95
3157,2002,15918.55
3157,2003,15356.21
3157,2004,16733.81
3157,2005,15926.09
3157,2006,17448.1
3157,2007,19375.77
3157,2008,20660.31
3157,2009,18199.47
3157,2010,18554.45
3157,2011,19908.55
3157,2012,20234.42
3157,2013,20160.26
3157,2014,21367.34
3157,2015,21147.57
3157,2016,20816.58
3157,2017,21032.51
3157,2018,22266.18
3157,2019,22379.97
3157,2020,22074.71
3157,2021,23122.44
3157,2022,24648.38
3157,2023,25990.79
3157,2024,26919.66
3158,1980,5915.43
3158,1981,6182.27
3158,1982,6790.61
3158,1983,7347.88
3158,1984,7902.21
3158,1985,8264.28
3158,1986,8853.52
3158,1987,9022.58
3158,1988,9344.34
3158,1989,9793.52
3158,1990,10174.72
3158,1991,10588.9
3158,1992,11688.71
3158,1993,12547.66
3158,1994,12560.38
3158,1995,13355.1
3158,1996,12822.83
3158,1997,12506.81
3158,1998,12653.7
3158,1999,12831.12
3158,2000,12447.4
3158,2001,12718.76
3158,2002,12331.38
3158,2003,12771.6
3158,2004,13021.85
3158,2005,13113.42
3158,2006,14264.42
3158,2007,15980.73
3158,2008,16303.71
3158,2009,15246.85
3158,2010,16044.36
3158,2011,17145.88
3158,2012,18026.77
3158,2013,18471.79
3158,2014,19133.95
3158,2015,19072.19
3158,2016,19527.87
3158,2017,19833.18
3158,2018,20279.78
3158,2019,21396.19
3158,2020,21270.73
3158,2021,22280.28
3158,2022,23750.67
3158,2023,25044.26
3158,2024,25939.32
3159,1980,10789.75
3159,1981,11102.96
3159,1982,12032.02
3159,1983,12872.8
3159,1984,13626.39
3159,1985,14052.49
3159,1986,14810.22
3159,1987,16252.25
3159,1988,16586.69
3159,1989,17074.93
3159,1990,17447.22
3159,1991,17978.29
3159,1992,19632.4
3159,1993,20942.21
3159,1994,20855.92
3159,1995,23562.38
3159,1996,23274.78
3159,1997,22722.71
3159,1998,23139.84
3159,1999,24367.32
3159,2000,22798.23
3159,2001,22926.09
3159,2002,23147.37
3159,2003,23802.65
3159,2004,24754.95
3159,2005,25266.75
3159,2006,26745.76
3159,2007,28656.61
3159,2008,27929.87
3159,2009,26689.15
3159,2010,27957.8
3159,2011,29787.41
3159,2012,30139.19
3159,2013,31033.1
3159,2014,32074.85
3159,2015,32223.7
3159,2016,33362.96
3159,2017,34477.94
3159,2018,35626.17
3159,2019,36444.23
3159,2020,36398.96
3159,2021,38126.47
3159,2022,40642.71
3159,2023,42856.29
3159,2024,44388
3251,1980,6500.19
3251,1981,6977.32
3251,1982,7704.47
3251,1983,8398.86
3251,1984,9020.44
3251,1985,9441.89
3251,1986,10170.71
3251,1987,10797.96
3251,1988,11170.92
3251,1989,12079.88
3251,1990,12718.03
3251,1991,13053.06
3251,1992,14117.42
3251,1993,15643.42
3251,1994,16126.56
3251,1995,19777.87
3251,1996,19036.84
3251,1997,18967.61
3251,1998,18860.7
3251,1999,18832.3
3251,2000,19646.55
3251,2001,20095.64
3251,2002,19934.92
3251,2003,19997.69
3251,2004,21042.33
3251,2005,20650.03
3251,2006,21830.16
3251,2007,22782.74
3251,2008,23979.67
3251,2009,22357.74
3251,2010,24254.46
3251,2011,26593.6
3251,2012,26906.3
3251,2013,27049.85
3251,2014,28244
3251,2015,28230.69
3251,2016,29499.46
3251,2017,30849.18
3251,2018,30236.68
3251,2019,31277.71
3251,2020,30225.11
3251,2021,31556.4
3251,2022,33639.08
3251,2023,35471.14
3251,2024,36738.81
3252,1980,12565.85
3252,1981,13163.78
3252,1982,14233.57
3252,1983,15183.12
3252,1984,16070.95
3252,1985,16540.24
3252,1986,17449.12
3252,1987,17878.03
3252,1988,18130.52
3252,1989,19183.5
3252,1990,19593.59
3252,1991,19774.32
3252,1992,20987.34
3252,1993,23004.97
3252,1994,23510.42
3252,1995,25862.55
3252,1996,25805.8
3252,1997,24208.24
3252,1998,23659.41
3252,1999,25406.38
3252,2000,23801.44
3252,2001,23501.71
3252,2002,23749.11
3252,2003,21593.25
3252,2004,23402.48
3252,2005,24204.84
3252,2006,26035.68
3252,2007,25982.45
3252,2008,28794.06
3252,2009,27620.89
3252,2010,29351.3
3252,2011,30646.94
3252,2012,30580.19
3252,2013,30631.36
3252,2014,32152.59
3252,2015,32442.62
3252,2016,33347.88
3252,2017,33997.44
3252,2018,34628.78
3252,2019,36222.08
3252,2020,36259
3252,2021,37856.1
3252,2022,40354.52
3252,2023,42552.22
3252,2024,44073.19
3254,1980,6201.84
3254,1981,6700.58
3254,1982,7322.07
3254,1983,8060.63
3254,1984,8790.84
3254,1985,9326.55
3254,1986,10155.41
3254,1987,10751.83
3254,1988,11225.78
3254,1989,12244.16
3254,1990,13010.36
3254,1991,13548.86
3254,1992,14890.48
3254,1993,16821.08
3254,1994,17645.25
3254,1995,18495.31
3254,1996,18312.38
3254,1997,18399.97
3254,1998,18347.11
3254,1999,18692.54
3254,2000,19118.76
3254,2001,19163.81
3254,2002,20145.09
3254,2003,20733.08
3254,2004,20834.5
3254,2005,20962.06
3254,2006,21273.78
3254,2007,21646.56
3254,2008,22862.65
3254,2009,21966.3
3254,2010,22998.71
3254,2011,24412.14
3254,2012,25331.91
3254,2013,24744.81
3254,2014,26077.26
3254,2015,26550.31
3254,2016,27133.2
3254,2017,28124.78
3254,2018,28412.48
3254,2019,29724.05
3254,2020,29595.74
3254,2021,30899.31
3254,2022,32938.54
3254,2023,34732.64
3254,2024,35973.82
3255,1980,8476.28
3255,1981,8839.9
3255,1982,10265.23
3255,1983,10973.39
3255,1984,11612.88
3255,1985,11970.57
3255,1986,12682.8
3255,1987,13236.32
3255,1988,13492.94
3255,1989,14309.45
3255,1990,14612.27
3255,1991,14729.2
3255,1992,15680.96
3255,1993,17120.6
3255,1994,17421.68
3255,1995,20388.92
3255,1996,18888.09
3255,1997,18251.75
3255,1998,18286.02
3255,1999,20283.62
3255,2000,19942.3
3255,2001,19612
3255,2002,20043.93
3255,2003,19900.75
3255,2004,19559.15
3255,2005,19793.66
3255,2006,21198.51
3255,2007,22518.16
3255,2008,22930.08
3255,2009,22279.96
3255,2010,25121.97
3255,2011,25045.14
3255,2012,25771.87
3255,2013,27386.45
3255,2014,26873.29
3255,2015,27657.02
3255,2016,29994.97
3255,2017,30275.48
3255,2018,31174.64
3255,2019,32010.61
3255,2020,32261.77
3255,2021,33682.5
3255,2022,35905.85
3255,2023,37861.47
3255,2024,39214.24
3256,1980,5460.18
3256,1981,5980.09
3256,1982,6732.95
3256,1983,7474.73
3256,1984,8194.02
3256,1985,8746.23
3256,1986,9587.26
3256,1987,10313.04
3256,1988,10863.5
3256,1989,11901.9
3256,1990,12588.9
3256,1991,13195.86
3256,1992,14615.06
3256,1993,16557.31
3256,1994,17378.48
3256,1995,18396.14
3256,1996,18919.58
3256,1997,18620.52
3256,1998,18911.12
3256,1999,20742.03
3256,2000,20207.22
3256,2001,20542.38
3256,2002,20099.51
3256,2003,18454.87
3256,2004,19664.46
3256,2005,19199.2
3256,2006,20667.97
3256,2007,21482.32
3256,2008,22377.42
3256,2009,21264.11
3256,2010,22980.04
3256,2011,24560.44
3256,2012,26280.52
3256,2013,27632.79
3256,2014,29124.85
3256,2015,29718.72
3256,2016,29184.93
3256,2017,30291.55
3256,2018,30615
3256,2019,31977.51
3256,2020,31629.28
3256,2021,33022.39
3256,2022,35201.65
3256,2023,37119.16
3256,2024,38445.78
3257,1980,5926.37
3257,1981,6340.91
3257,1982,7005.82
3257,1983,7626.94
3257,1984,8203.89
3257,1985,8579.08
3257,1986,9239.15
3257,1987,9855.46
3257,1988,10158.65
3257,1989,10954.49
3257,1990,11445.66
3257,1991,11772.25
3257,1992,12756.55
3257,1993,14190.41
3257,1994,14647.44
3257,1995,18378.54
3257,1996,17954.04
3257,1997,17287.59
3257,1998,17287.77
3257,1999,18222.79
3257,2000,17772.37
3257,2001,18203.06
3257,2002,17437.91
3257,2003,18045.54
3257,2004,17746.35
3257,2005,17713.95
3257,2006,18798.5
3257,2007,19279.68
3257,2008,18878
3257,2009,18238.58
3257,2010,19313.86
3257,2011,20147.96
3257,2012,21065.67
3257,2013,21442.11
3257,2014,22710.96
3257,2015,23587.19
3257,2016,24040.92
3257,2017,24770.65
3257,2018,26099.22
3257,2019,26514.13
3257,2020,26347.61
3257,2021,27508.06
3257,2022,29323.63
3257,2023,30920.62
3257,2024,32025.77
3241,1980,11072.17
3241,1981,11841.21
3241,1982,13137.36
3241,1983,14347.75
3241,1984,15534.49
3241,1985,16371.44
3241,1986,17676.56
3241,1987,19037.07
3241,1988,19613.56
3241,1989,21111.57
3241,1990,22214.1
3241,1991,22939.49
3241,1992,24956.16
3241,1993,27886.81
3241,1994,29048.13
3241,1995,30055.24
3241,1996,29302.44
3241,1997,28940.43
3241,1998,30155.67
3241,1999,29862.87
3241,2000,30665
3241,2001,30954.34
3241,2002,31429.96
3241,2003,31805.32
3241,2004,31876.82
3241,2005,34232.05
3241,2006,36189.26
3241,2007,36734.87
3241,2008,37753.41
3241,2009,36706.3
3241,2010,37926.01
3241,2011,39883.99
3241,2012,40235.13
3241,2013,39837.56
3241,2014,41057.14
3241,2015,41309.35
3241,2016,43552.22
3241,2017,44297.74
3241,2018,45988.99
3241,2019,47640.72
3241,2020,46911.09
3241,2021,48977.32
3241,2022,52209.69
3241,2023,55053.34
3241,2024,57020.85
3351,1980,7652.39
3351,1981,7563.1
3351,1982,8355.57
3351,1983,9108.73
3351,1984,9821.44
3351,1985,10328.99
3351,1986,12124.58
3351,1987,11743.79
3351,1988,13130.43
3351,1989,13338.81
3351,1990,15456.19
3351,1991,14808.6
3351,1992,17563.65
3351,1993,18085.22
3351,1994,20296.28
3351,1995,21671.08
3351,1996,21394.74
3351,1997,21000.49
3351,1998,20162.62
3351,1999,20748.83
3351,2000,21601.58
3351,2001,20487.71
3351,2002,20399.05
3351,2003,19771.9
3351,2004,19549.98
3351,2005,19578.97
3351,2006,21074.07
3351,2007,22293.86
3351,2008,23082.35
3351,2009,22762.83
3351,2010,23718.54
3351,2011,24771.63
3351,2012,26522.12
3351,2013,26824.52
3351,2014,27743.15
3351,2015,27939.29
3351,2016,27937.08
3351,2017,28584.31
3351,2018,30070.23
3351,2019,30725.54
3351,2020,29945.31
3351,2021,31244.87
3351,2022,33307.06
3351,2023,35121.13
3351,2024,36376.34
3352,1980,5020.01
3352,1981,4969.59
3352,1982,5499.19
3352,1983,5995.87
3352,1984,6483.62
3352,1985,6829.37
3352,1986,8021.37
3352,1987,7905.06
3352,1988,8886.88
3352,1989,9091.83
3352,1990,10605.85
3352,1991,10188.85
3352,1992,12134.51
3352,1993,12563.95
3352,1994,14198.96
3352,1995,13813.33
3352,1996,14000.93
3352,1997,13600.88
3352,1998,13565.62
3352,1999,13845.81
3352,2000,14588.09
3352,2001,14881.41
3352,2002,14794.28
3352,2003,15120.44
3352,2004,15453.31
3352,2005,15403.57
3352,2006,15981.5
3352,2007,16858.97
3352,2008,16859.09
3352,2009,16474.56
3352,2010,17114.48
3352,2011,17937.83
3352,2012,19490.77
3352,2013,20128.77
3352,2014,21755.36
3352,2015,21700.43
3352,2016,21310.95
3352,2017,22233.89
3352,2018,23394.98
3352,2019,24711.1
3352,2020,25357.81
3352,2021,26458.35
3352,2022,28204.43
3352,2023,29740.71
3352,2024,30803.58
3353,1980,5336.75
3353,1981,5261.53
3353,1982,5785.27
3353,1983,6289.19
3353,1984,6751.87
3353,1985,7048.94
3353,1986,8257.16
3353,1987,8378.35
3353,1988,9341.91
3353,1989,9471.53
3353,1990,11005.31
3353,1991,10497.78
3353,1992,12430.25
3353,1993,12836.15
3353,1994,14427.07
3353,1995,14520.11
3353,1996,14757.52
3353,1997,14560.58
3353,1998,14892.67
3353,1999,14890.92
3353,2000,15255.37
3353,2001,14973.29
3353,2002,15248.3
3353,2003,15521.38
3353,2004,15912.85
3353,2005,16005.51
3353,2006,16854.19
3353,2007,17453.63
3353,2008,18394.7
3353,2009,17934.9
3353,2010,18554.63
3353,2011,19718.37
3353,2012,20456.71
3353,2013,20434.69
3353,2014,21236.19
3353,2015,22149.19
3353,2016,22527.61
3353,2017,23503.71
3353,2018,24246.25
3353,2019,25361.12
3353,2020,25057.87
3353,2021,26145.38
3353,2022,27870.84
3353,2023,29388.85
3353,2024,30439.19
3354,1980,6546.88
3354,1981,6382.87
3354,1982,6977.88
3354,1983,7519.44
3354,1984,8022.72
3354,1985,8336.35
3354,1986,9690.1
3354,1987,9578.66
3354,1988,10686.81
3354,1989,10783.01
3354,1990,12288.41
3354,1991,11602.37
3354,1992,13668.59
3354,1993,14006.61
3354,1994,15641.14
3354,1995,15332.6
3354,1996,15760.46
3354,1997,14659.57
3354,1998,15375.36
3354,1999,16810.77
3354,2000,15474.2
3354,2001,15627.88
3354,2002,16082.56
3354,2003,16115.77
3354,2004,17106.68
3354,2005,17125.19
3354,2006,18571.23
3354,2007,18623.89
3354,2008,19333.13
3354,2009,18398
3354,2010,19430.45
3354,2011,20743.59
3354,2012,21246.68
3354,2013,22103.89
3354,2014,23652.36
3354,2015,23561.4
3354,2016,24976.56
3354,2017,25743.36
3354,2018,26031.41
3354,2019,26121.85
3354,2020,26118.65
3354,2021,27251.86
3354,2022,29051.04
3354,2023,30632.81
3354,2024,31727.66
3355,1980,7743.55
3355,1981,7589.38
3355,1982,8369.95
3355,1983,9102.97
3355,1984,9804.75
3355,1985,10286.66
3355,1986,12027.07
3355,1987,11939.31
3355,1988,13272.48
3355,1989,13365.28
3355,1990,15368.19
3355,1991,14583.14
3355,1992,17157.18
3355,1993,16898.15
3355,1994,18872.76
3355,1995,19681.27
3355,1996,19469.41
3355,1997,18263.89
3355,1998,18732.68
3355,1999,18796.88
3355,2000,18587.73
3355,2001,18854.09
3355,2002,18686.21
3355,2003,18970.13
3355,2004,19360
3355,2005,19724.07
3355,2006,19718.36
3355,2007,20877.97
3355,2008,21342.19
3355,2009,20754.03
3355,2010,21569.85
3355,2011,23544.1
3355,2012,23188.74
3355,2013,24081.62
3355,2014,25191.17
3355,2015,26030.99
3355,2016,26340.36
3355,2017,26972.18
3355,2018,28280.97
3355,2019,29647.91
3355,2020,29810.63
3355,2021,31104.34
3355,2022,33157.25
3355,2023,34963.17
3355,2024,36212.6
3356,1980,4358.39
3356,1981,4350.41
3356,1982,4851.06
3356,1983,5321.71
3356,1984,5778.55
3356,1985,6108.33
3356,1986,7217.85
3356,1987,7143.65
3356,1988,8051.37
3356,1989,8262.94
3356,1990,9721.36
3356,1991,9365.11
3356,1992,11080.71
3356,1993,11312.58
3356,1994,12711.01
3356,1995,13823.34
3356,1996,13348.71
3356,1997,13349.96
3356,1998,13618.28
3356,1999,13777.43
3356,2000,13874.17
3356,2001,14653.68
3356,2002,14614.47
3356,2003,14864.12
3356,2004,15279.98
3356,2005,14846.2
3356,2006,15628.59
3356,2007,15681.02
3356,2008,15900.25
3356,2009,15391.95
3356,2010,16350.33
3356,2011,17210.42
3356,2012,17391.77
3356,2013,17680.56
3356,2014,18562.24
3356,2015,18625.08
3356,2016,19420.63
3356,2017,20121.97
3356,2018,20565.88
3356,2019,21247.8
3356,2020,21035.35
3356,2021,21948.32
3356,2022,23396.8
3356,2023,24671.13
3356,2024,25552.73
3357,1980,8613.6
3357,1981,8411.05
3357,1982,9160.01
3357,1983,9854.92
3357,1984,10447.24
3357,1985,10788.1
3357,1986,12478.05
3357,1987,12249.81
3357,1988,13529.66
3357,1989,13592.32
3357,1990,15574.82
3357,1991,14677.25
3357,1992,17120.27
3357,1993,17373.08
3357,1994,19200.69
3357,1995,19888.72
3357,1996,19836.32
3357,1997,19176.97
3357,1998,19197.34
3357,1999,20409.91
3357,2000,18774.69
3357,2001,18933.5
3357,2002,18526.87
3357,2003,18493.85
3357,2004,19267.46
3357,2005,19505.84
3357,2006,20996.23
3357,2007,22986.98
3357,2008,23230.51
3357,2009,22268.67
3357,2010,23842.54
3357,2011,25704.81
3357,2012,27158.6
3357,2013,28971.15
3357,2014,29545.98
3357,2015,29713.57
3357,2016,30354.42
3357,2017,31963.58
3357,2018,32025.03
3357,2019,33235.73
3357,2020,34663.44
3357,2021,36167.79
3357,2022,38554.7
3357,2023,40654.6
3357,2024,42107.69
3358,1980,8028.46
3358,1981,7800.11
3358,1982,8493.78
3358,1983,9103.74
3358,1984,9678.93
3358,1985,10020.32
3358,1986,11581.47
3358,1987,11394.39
3358,1988,12570.27
3358,1989,12626.85
3358,1990,14422.98
3358,1991,13587.43
3358,1992,15868.69
3358,1993,16138.29
3358,1994,17853.5
3358,1995,23035.28
3358,1996,22207.42
3358,1997,20944.25
3358,1998,21949.69
3358,1999,21664.53
3358,2000,20745.05
3358,2001,21025.86
3358,2002,21504.71
3358,2003,23497.76
3358,2004,23525
3358,2005,22607.85
3358,2006,23942.25
3358,2007,25213.68
3358,2008,24591.02
3358,2009,24203.37
3358,2010,25138.28
3358,2011,27005.57
3358,2012,28123.97
3358,2013,28953.24
3358,2014,30474.57
3358,2015,31013.38
3358,2016,30965.2
3358,2017,32345.84
3358,2018,33956.54
3358,2019,35509.52
3358,2020,35518.33
3358,2021,37059.91
3358,2022,39505.53
3358,2023,41657.49
3358,2024,43145.98
3359,1980,5732.03
