county,year,unemployed_regstat
1001,2001,5045
1001,2002,5061
1001,2003,5678
1001,2004,5768
1001,2005,7521
1001,2006,6439
1001,2007,5313
1001,2008,4948
1001,2009,5530
1001,2010,5491
1001,2011,5151
1001,2012,5127
1001,2013,5205
1001,2014,5087
1001,2015,4870
1001,2016,4495
1001,2017,4512
1001,2018,4304
1001,2019,4174
1001,2020,4722
1002,2001,12963
1002,2002,13702
1002,2003,15750
1002,2004,15980
1002,2005,19807
1002,2006,17493
1002,2007,15262
1002,2008,13993
1002,2009,13358
1002,2010,13312
1002,2011,13694
1002,2012,12732
1002,2013,13070
1002,2014,13109
1002,2015,13022
1002,2016,12867
1002,2017,12345
1002,2018,11331
1002,2019,10556
1002,2020,11776
1003,2001,12732
1003,2002,13053
1003,2003,14085
1003,2004,14323
1003,2005,18589
1003,2006,15655
1003,2007,13609
1003,2008,12785
1003,2009,12829
1003,2010,11739
1003,2011,11548
1003,2012,11009
1003,2013,11109
1003,2014,10992
1003,2015,10858
1003,2016,10078
1003,2017,9692
1003,2018,8907
1003,2019,8400
1003,2020,9404
1004,2001,4808
1004,2002,4916
1004,2003,5397
1004,2004,5386
1004,2005,6179
1004,2006,5627
1004,2007,4612
1004,2008,4411
1004,2009,4470
1004,2010,4555
1004,2011,4454
1004,2012,4376
1004,2013,4458
1004,2014,4430
1004,2015,4201
1004,2016,3957
1004,2017,3836
1004,2018,3532
1004,2019,3386
1004,2020,3846
1051,2001,5948
1051,2002,6005
1051,2003,6837
1051,2004,7206
1051,2005,8858
1051,2006,7746
1051,2007,6531
1051,2008,6249
1051,2009,6189
1051,2010,5494
1051,2011,5467
1051,2012,5217
1051,2013,5003
1051,2014,4881
1051,2015,4890
1051,2016,4822
1051,2017,4628
1051,2018,4312
1051,2019,3815
1051,2020,4261
1053,2001,6848
1053,2002,7065
1053,2003,7906
1053,2004,8177
1053,2005,9023
1053,2006,7844
1053,2007,6829
1053,2008,6197
1053,2009,6475
1053,2010,6227
1053,2011,6059
1053,2012,6059
1053,2013,6191
1053,2014,6084
1053,2015,5924
1053,2016,5780
1053,2017,5593
1053,2018,5148
1053,2019,4918
1053,2020,5785
1054,2001,6055
1054,2002,6369
1054,2003,7383
1054,2004,7476
1054,2005,8258
1054,2006,8278
1054,2007,6872
1054,2008,6285
1054,2009,6238
1054,2010,5998
1054,2011,6069
1054,2012,5951
1054,2013,5868
1054,2014,5686
1054,2015,5394
1054,2016,5590
1054,2017,5654
1054,2018,4962
1054,2019,4501
1054,2020,4970
1055,2001,8456
1055,2002,8461
1055,2003,9471
1055,2004,9573
1055,2005,11232
1055,2006,9837
1055,2007,8722
1055,2008,7780
1055,2009,7798
1055,2010,7223
1055,2011,6845
1055,2012,6439
1055,2013,6489
1055,2014,6440
1055,2015,6225
1055,2016,5983
1055,2017,5747
1055,2018,5356
1055,2019,5257
1055,2020,5788
1056,2001,11287
1056,2002,12271
1056,2003,13709
1056,2004,13506
1056,2005,15722
1056,2006,12835
1056,2007,10610
1056,2008,9319
1056,2009,9654
1056,2010,9621
1056,2011,8970
1056,2012,8721
1056,2013,8815
1056,2014,9008
1056,2015,8677
1056,2016,8754
1056,2017,8595
1056,2018,8049
1056,2019,7943
1056,2020,9486
1057,2001,4572
1057,2002,4788
1057,2003,5583
1057,2004,5770
1057,2005,6166
1057,2006,5657
1057,2007,4788
1057,2008,4417
1057,2009,4307
1057,2010,4024
1057,2011,3910
1057,2012,3613
1057,2013,3582
1057,2014,3649
1057,2015,3573
1057,2016,3488
1057,2017,3268
1057,2018,2928
1057,2019,2677
1057,2020,3149
1058,2001,9666
1058,2002,9795
1058,2003,10661
1058,2004,10431
1058,2005,12711
1058,2006,9975
1058,2007,8514
1058,2008,7431
1058,2009,8104
1058,2010,8031
1058,2011,7547
1058,2012,7357
1058,2013,7687
1058,2014,7548
1058,2015,7215
1058,2016,6762
1058,2017,6770
1058,2018,6082
1058,2019,5597
1058,2020,6378
1059,2001,6989
1059,2002,7234
1059,2003,8036
1059,2004,8155
1059,2005,9519
1059,2006,9083
1059,2007,8939
1059,2008,7875
1059,2009,8402
1059,2010,8436
1059,2011,8026
1059,2012,7865
1059,2013,7878
1059,2014,7516
1059,2015,6889
1059,2016,6441
1059,2017,6238
1059,2018,5628
1059,2019,4617
1059,2020,5694
1060,2001,8649
1060,2002,9551
1060,2003,10790
1060,2004,10643
1060,2005,11280
1060,2006,10116
1060,2007,8286
1060,2008,7009
1060,2009,7537
1060,2010,7474
1060,2011,6896
1060,2012,6716
1060,2013,7171
1060,2014,7197
1060,2015,6912
1060,2016,6987
1060,2017,6915
1060,2018,6449
1060,2019,6202
1060,2020,7694
1061,2001,5742
1061,2002,6244
1061,2003,7035
1061,2004,7432
1061,2005,7829
1061,2006,6653
1061,2007,5072
1061,2008,3962
1061,2009,4123
1061,2010,4285
1061,2011,4123
1061,2012,3983
1061,2013,4156
1061,2014,4323
1061,2015,4454
1061,2016,4414
1061,2017,4278
1061,2018,3957
1061,2019,3634
1061,2020,4179
1062,2001,6421
1062,2002,7107
1062,2003,7838
1062,2004,8036
1062,2005,8831
1062,2006,7545
1062,2007,5596
1062,2008,4849
1062,2009,5327
1062,2010,5246
1062,2011,4933
1062,2012,4882
1062,2013,5067
1062,2014,5008
1062,2015,4748
1062,2016,4559
1062,2017,4362
1062,2018,4107
1062,2019,4001
1062,2020,5008
2000,2001,70622
2000,2002,77450
2000,2003,86388
2000,2004,84325
2000,2005,98228
2000,2006,95988
2000,2007,81305
2000,2008,72958
2000,2009,78438
2000,2010,75472
2000,2011,72437
2000,2012,70435
2000,2013,71557
2000,2014,73663
2000,2015,73291
2000,2016,70666
2000,2017,69248
2000,2018,65589
2000,2019,64774
2000,2020,80677
3101,2001,13398
3101,2002,14008
3101,2003,14513
3101,2004,14374
3101,2005,16105
3101,2006,14633
3101,2007,12945
3101,2008,11383
3101,2009,11527
3101,2010,11105
3101,2011,10247
3101,2012,9566
3101,2013,9301
3101,2014,9174
3101,2015,8829
3101,2016,8348
3101,2017,8038
3101,2018,7389
3101,2019,6848
3101,2020,7563
3102,2001,6525
3102,2002,6309
3102,2003,6435
3102,2004,6407
3102,2005,7343
3102,2006,7141
3102,2007,5919
3102,2008,4977
3102,2009,5290
3102,2010,5080
3102,2011,4630
3102,2012,4403
3102,2013,4680
3102,2014,4763
3102,2015,4781
3102,2016,5439
3102,2017,5530
3102,2018,5012
3102,2019,4770
3102,2020,5399
3103,2001,5140
3103,2002,5033
3103,2003,4963
3103,2004,4916
3103,2005,6487
3103,2006,6254
3103,2007,5475
3103,2008,4309
3103,2009,4097
3103,2010,4071
3103,2011,3561
3103,2012,3225
3103,2013,3153
3103,2014,3136
3103,2015,3111
3103,2016,3349
3103,2017,3308
3103,2018,3216
3103,2019,3058
3103,2020,3504
3151,2001,7761
3151,2002,7938
3151,2003,8127
3151,2004,7837
3151,2005,9020
3151,2006,8697
3151,2007,7768
3151,2008,5957
3151,2009,5712
3151,2010,5781
3151,2011,5252
3151,2012,4816
3151,2013,4698
3151,2014,4507
3151,2015,4354
3151,2016,4426
3151,2017,4410
3151,2018,4182
3151,2019,3806
3151,2020,4279
3153,2001,8650
3153,2002,8414
3153,2003,8055
3153,2004,7629
3153,2005,9374
3153,2006,8694
3153,2007,7258
3153,2008,6657
3153,2009,6943
3153,2010,6624
3153,2011,6366
3153,2012,6128
3153,2013,5995
3153,2014,5863
3153,2015,5354
3153,2016,5178
3153,2017,4855
3153,2018,4384
3153,2019,4044
3153,2020,4756
3154,2001,5487
3154,2002,5396
3154,2003,5248
3154,2004,5022
3154,2005,5908
3154,2006,5812
3154,2007,5257
3154,2008,4351
3154,2009,4319
3154,2010,4146
3154,2011,3733
3154,2012,3484
3154,2013,3532
3154,2014,3439
3154,2015,3385
3154,2016,3307
3154,2017,3393
3154,2018,3094
3154,2019,2873
3154,2020,3096
3155,2001,8045
3155,2002,8306
3155,2003,8369
3155,2004,8127
3155,2005,8966
3155,2006,7997
3155,2007,6648
3155,2008,5808
3155,2009,6050
3155,2010,5397
3155,2011,5107
3155,2012,4936
3155,2013,5078
3155,2014,4814
3155,2015,4692
3155,2016,4322
3155,2017,4064
3155,2018,3803
3155,2019,3604
3155,2020,3977
3157,2001,5993
3157,2002,5962
3157,2003,5998
3157,2004,5975
3157,2005,7213
3157,2006,7016
3157,2007,6279
3157,2008,5450
3157,2009,5186
3157,2010,4878
3157,2011,4389
3157,2012,4113
3157,2013,4153
3157,2014,4182
3157,2015,3770
3157,2016,3904
3157,2017,3727
3157,2018,3425
3157,2019,3205
3157,2020,3796
3158,2001,5900
3158,2002,5750
3158,2003,5762
3158,2004,5760
3158,2005,6412
3158,2006,6080
3158,2007,4903
3158,2008,4209
3158,2009,4289
3158,2010,4425
3158,2011,4105
3158,2012,3841
3158,2013,3791
3158,2014,3684
3158,2015,3494
3158,2016,3432
3158,2017,3418
3158,2018,3093
3158,2019,2807
3158,2020,3127
3159,2001,19254
3159,2002,19513
3159,2003,19394
3159,2004,19138
3159,2005,22145
3159,2006,21221
3159,2007,19165
3159,2008,16313
3159,2009,15003
3159,2010,14069
3159,2011,12420
3159,2012,11045
3159,2013,11679
3159,2014,10968
3159,2015,10238
3159,2016,10098
3159,2017,9980
3159,2018,9737
3159,2019,9172
3159,2020,10568
3241,2001,54473
3241,2002,57690
3241,2003,60613
3241,2004,58614
3241,2005,79588
3241,2006,69257
3241,2007,57620
3241,2008,52474
3241,2009,53169
3241,2010,52220
3241,2011,49572
3241,2012,47531
3241,2013,48239
3241,2014,49287
3241,2015,47434
3241,2016,45750
3241,2017,43570
3241,2018,41077
3241,2019,40180
3241,2020,47396
3251,2001,6546
3251,2002,6955
3251,2003,7471
3251,2004,7716
3251,2005,9199
3251,2006,8046
3251,2007,6972
3251,2008,5773
3251,2009,5838
3251,2010,5545
3251,2011,5018
3251,2012,5043
3251,2013,5240
3251,2014,5266
3251,2015,5132
3251,2016,5133
3251,2017,4993
3251,2018,4740
3251,2019,4708
3251,2020,5607
3252,2001,8905
3252,2002,9291
3252,2003,9751
3252,2004,9526
3252,2005,11124
3252,2006,9654
3252,2007,8488
3252,2008,7209
3252,2009,6962
3252,2010,6772
3252,2011,6217
3252,2012,6075
3252,2013,6206
3252,2014,6006
3252,2015,5612
3252,2016,5466
3252,2017,5189
3252,2018,4805
3252,2019,4709
3252,2020,5261
3254,2001,12532
3254,2002,12545
3254,2003,12978
3254,2004,12614
3254,2005,16437
3254,2006,15896
3254,2007,12773
3254,2008,11568
3254,2009,12107
3254,2010,12331
3254,2011,11492
3254,2012,10768
3254,2013,10920
3254,2014,10700
3254,2015,10152
3254,2016,9609
3254,2017,9402
3254,2018,8898
3254,2019,8517
3254,2020,9614
3255,2001,3737
3255,2002,4063
3255,2003,4231
3255,2004,4338
3255,2005,5368
3255,2006,4646
3255,2007,3882
3255,2008,3220
3255,2009,3274
3255,2010,3306
3255,2011,2940
3255,2012,2916
3255,2013,2970
3255,2014,2766
3255,2015,2652
3255,2016,2552
3255,2017,2391
3255,2018,2320
3255,2019,2263
3255,2020,2375
3256,2001,4448
3256,2002,4748
3256,2003,5365
3256,2004,5448
3256,2005,6775
3256,2006,6083
3256,2007,5165
3256,2008,4555
3256,2009,4680
3256,2010,4063
3256,2011,3773
3256,2012,3739
3256,2013,3951
3256,2014,3925
3256,2015,3717
3256,2016,3635
3256,2017,3532
3256,2018,3250
3256,2019,3209
3256,2020,3605
3257,2001,6594
3257,2002,7157
3257,2003,7872
3257,2004,8197
3257,2005,9687
3257,2006,9012
3257,2007,7593
3257,2008,6827
3257,2009,6878
3257,2010,6718
3257,2011,6209
3257,2012,5907
3257,2013,5509
3257,2014,5648
3257,2015,5238
3257,2016,5040
3257,2017,4823
3257,2018,4909
3257,2019,4329
3257,2020,4723
3351,2001,8669
3351,2002,8381
3351,2003,8453
3351,2004,8542
3351,2005,10524
3351,2006,9540
3351,2007,8291
3351,2008,7237
3351,2009,7216
3351,2010,7326
3351,2011,7110
3351,2012,6700
3351,2013,6621
3351,2014,6658
3351,2015,6583
3351,2016,6481
3351,2017,6408
3351,2018,5649
3351,2019,5261
3351,2020,5889
3352,2001,8560
3352,2002,8764
3352,2003,9165
3352,2004,9583
3352,2005,11902
3352,2006,10710
3352,2007,9060
3352,2008,7754
3352,2009,6954
3352,2010,6624
3352,2011,6168
3352,2012,6018
3352,2013,6133
3352,2014,6073
3352,2015,6104
3352,2016,5857
3352,2017,5554
3352,2018,5360
3352,2019,5356
3352,2020,6119
3353,2001,7860
3353,2002,8427
3353,2003,9113
3353,2004,8589
3353,2005,9592
3353,2006,8867
3353,2007,7339
3353,2008,6001
3353,2009,6472
3353,2010,6676
3353,2011,6307
3353,2012,6164
3353,2013,6233
3353,2014,6143
3353,2015,5800
3353,2016,5706
3353,2017,5503
3353,2018,5284
3353,2019,5155
3353,2020,6166
3354,2001,3537
3354,2002,3559
3354,2003,3528
3354,2004,3366
3354,2005,3853
3354,2006,3356
3354,2007,2911
3354,2008,2604
3354,2009,2504
3354,2010,2393
3354,2011,2224
3354,2012,2312
3354,2013,2353
3354,2014,2172
3354,2015,1890
3354,2016,1786
3354,2017,1825
3354,2018,1682
3354,2019,1665
3354,2020,1807
3355,2001,8081
3355,2002,8683
3355,2003,9572
3355,2004,8954
3355,2005,9768
3355,2006,9086
3355,2007,7502
3355,2008,6610
3355,2009,6579
3355,2010,6376
3355,2011,5701
3355,2012,5854
3355,2013,5990
3355,2014,5869
3355,2015,5676
3355,2016,5526
3355,2017,5280
3355,2018,5165
3355,2019,5162
3355,2020,5964
3356,2001,3764
3356,2002,3896
3356,2003,4198
3356,2004,4519
3356,2005,5221
3356,2006,4618
3356,2007,3896
3356,2008,2925
3356,2009,3176
3356,2010,3153
3356,2011,2521
3356,2012,2431
3356,2013,2621
3356,2014,2659
3356,2015,2420
3356,2016,2277
3356,2017,2239
3356,2018,2039
3356,2019,2020
3356,2020,2312
3357,2001,5314
3357,2002,5622
3357,2003,6145
3357,2004,6427
3357,2005,7454
3357,2006,6903
3357,2007,5832
3357,2008,4513
3357,2009,4374
3357,2010,4193
3357,2011,4048
3357,2012,3775
3357,2013,3888
3357,2014,3844
3357,2015,3823
3357,2016,3868
3357,2017,3868
3357,2018,3614
3357,2019,3259
3357,2020,3658
3358,2001,5224
3358,2002,5502
3358,2003,5952
3358,2004,6113
3358,2005,7831
3358,2006,7570
3358,2007,6973
3358,2008,5824
3358,2009,5862
3358,2010,5511
3358,2011,5098
3358,2012,4902
3358,2013,4927
3358,2014,4765
3358,2015,4465
3358,2016,4472
3358,2017,4445
3358,2018,4105
3358,2019,3974
3358,2020,4593
3359,2001,6339
3359,2002,6713
3359,2003,7342
3359,2004,7674
3359,2005,10340
3359,2006,9616
3359,2007,8503
3359,2008,7340
3359,2009,7422
3359,2010,7276
3359,2011,6698
3359,2012,6674
3359,2013,6509
3359,2014,6423
3359,2015,6292
3359,2016,6315
3359,2017,6136
3359,2018,5816
3359,2019,5701
3359,2020,6687
3360,2001,4539
3360,2002,4658
3360,2003,5159
3360,2004,5052
3360,2005,5888
3360,2006,5388
3360,2007,4615
3360,2008,3859
3360,2009,3676
3360,2010,3600
3360,2011,3341
3360,2012,3255
3360,2013,3197
3360,2014,3123
3360,2015,2911
3360,2016,2804
3360,2017,2694
3360,2018,2505
3360,2019,2359
3360,2020,2596
3361,2001,3839
3361,2002,4071
3361,2003,4583
3361,2004,4653
3361,2005,5998
3361,2006,5776
3361,2007,4798
3361,2008,4181
3361,2009,4399
3361,2010,4360
3361,2011,3837
3361,2012,3963
3361,2013,4006
3361,2014,3868
3361,2015,3763
3361,2016,3683
3361,2017,3501
3361,2018,3129
3361,2019,2922
3361,2020,3021
3401,2001,4800
3401,2002,4976
3401,2003,5271
3401,2004,5150
3401,2005,6809
3401,2006,5930
3401,2007,4695
3401,2008,4021
3401,2009,4207
3401,2010,4116
3401,2011,3941
3401,2012,4228
3401,2013,4207
3401,2014,4271
3401,2015,4276
3401,2016,4165
3401,2017,4042
3401,2018,3625
3401,2019,3642
3401,2020,4021
3402,2001,2722
3402,2002,2852
3402,2003,3038
3402,2004,3012
3402,2005,3313
3402,2006,3603
3402,2007,3111
3402,2008,2726
3402,2009,2592
3402,2010,2587
3402,2011,2462
3402,2012,2179
3402,2013,2335
3402,2014,2325
3402,2015,2130
3402,2016,2327
3402,2017,2341
3402,2018,2218
3402,2019,2235
3402,2020,2445
3403,2001,8193
3403,2002,8373
3403,2003,8706
3403,2004,8882
3403,2005,11079
3403,2006,9924
3403,2007,8851
3403,2008,7834
3403,2009,7647
3403,2010,7369
3403,2011,7171
3403,2012,7126
3403,2013,7144
3403,2014,7364
3403,2015,7113
3403,2016,6793
3403,2017,6706
3403,2018,6098
3403,2019,5836
3403,2020,6756
3404,2001,7338
3404,2002,7777
3404,2003,8066
3404,2004,8112
3404,2005,10167
3404,2006,8647
3404,2007,7369
3404,2008,6473
3404,2009,7382
3404,2010,7552
3404,2011,6683
3404,2012,6442
3404,2013,6606
3404,2014,6943
3404,2015,6989
3404,2016,7034
3404,2017,6933
3404,2018,6576
3404,2019,6259
3404,2020,7142
3405,2001,4926
3405,2002,5030
3405,2003,5201
3405,2004,5146
3405,2005,6813
3405,2006,5706
3405,2007,5004
3405,2008,4536
3405,2009,4736
3405,2010,4924
3405,2011,4752
3405,2012,4592
3405,2013,4633
3405,2014,4649
3405,2015,4654
3405,2016,4521
3405,2017,4344
3405,2018,4089
3405,2019,3987
3405,2020,4557
3451,2001,4709
3451,2002,4754
3451,2003,5002
3451,2004,5027
3451,2005,5411
3451,2006,4997
3451,2007,4517
3451,2008,3675
3451,2009,3422
3451,2010,3238
3451,2011,2971
3451,2012,2813
3451,2013,2813
3451,2014,2928
3451,2015,2722
3451,2016,2800
3451,2017,2771
3451,2018,2501
3451,2019,2406
3451,2020,2763
3452,2001,9603
3452,2002,9569
3452,2003,10237
3452,2004,10495
3452,2005,11375
3452,2006,11123
3452,2007,9682
3452,2008,8274
3452,2009,8085
3452,2010,7496
3452,2011,7180
3452,2012,7391
3452,2013,7713
3452,2014,7569
3452,2015,7023
3452,2016,7192
3452,2017,6934
3452,2018,6664
3452,2019,6498
3452,2020,7254
3453,2001,5347
3453,2002,5296
3453,2003,5677
3453,2004,5736
3453,2005,7253
3453,2006,6519
3453,2007,5685
3453,2008,4968
3453,2009,5205
3453,2010,5034
3453,2011,4397
3453,2012,4489
3453,2013,4871
3453,2014,4911
3453,2015,4769
3453,2016,4731
3453,2017,4383
3453,2018,3806
3453,2019,3737
3453,2020,4440
3454,2001,11236
3454,2002,11345
3454,2003,11991
3454,2004,12002
3454,2005,13340
3454,2006,11905
3454,2007,9324
3454,2008,7126
3454,2009,7418
3454,2010,6974
3454,2011,5975
3454,2012,5835
3454,2013,6207
3454,2014,5943
3454,2015,5555
3454,2016,5657
3454,2017,5324
3454,2018,4527
3454,2019,4357
3454,2020,5707
3455,2001,4511
3455,2002,4682
3455,2003,4969
3455,2004,4881
3455,2005,5806
3455,2006,5157
3455,2007,4140
3455,2008,3602
3455,2009,3462
3455,2010,3317
3455,2011,3081
3455,2012,3132
3455,2013,3004
3455,2014,2929
3455,2015,2696
3455,2016,2581
3455,2017,2582
3455,2018,2356
3455,2019,2159
3455,2020,2380
3456,2001,4479
3456,2002,4875
3456,2003,5326
3456,2004,5198
3456,2005,5938
3456,2006,5448
3456,2007,3960
3456,2008,3017
3456,2009,3575
3456,2010,3521
3456,2011,3169
3456,2012,3159
3456,2013,3192
3456,2014,3127
3456,2015,2878
3456,2016,2884
3456,2017,2741
3456,2018,2242
3456,2019,1879
3456,2020,2307
3457,2001,7786
3457,2002,8116
3457,2003,9269
3457,2004,8998
3457,2005,10499
3457,2006,9369
3457,2007,7645
3457,2008,6584
3457,2009,6538
3457,2010,6476
3457,2011,5949
3457,2012,5212
3457,2013,5385
3457,2014,5400
3457,2015,5237
3457,2016,5225
3457,2017,5203
3457,2018,4913
3457,2019,4642
3457,2020,5306
3458,2001,4527
3458,2002,4664
3458,2003,5001
3458,2004,5123
3458,2005,5737
3458,2006,4979
3458,2007,4247
3458,2008,3777
3458,2009,3970
3458,2010,3790
3458,2011,3034
3458,2012,2860
3458,2013,3247
3458,2014,3220
3458,2015,2952
3458,2016,2864
3458,2017,2689
3458,2018,2528
3458,2019,2281
3458,2020,2729
3459,2001,10664
3459,2002,11810
3459,2003,12707
3459,2004,12566
3459,2005,15088
3459,2006,14638
3459,2007,10464
3459,2008,8858
3459,2009,10031
3459,2010,9452
3459,2011,7784
3459,2012,7327
3459,2013,7776
3459,2014,7737
3459,2015,7264
3459,2016,7327
3459,2017,6802
3459,2018,6308
3459,2019,5923
3459,2020,7294
3460,2001,3632
3460,2002,3566
3460,2003,3953
3460,2004,4014
3460,2005,4860
3460,2006,4469
3460,2007,3647
3460,2008,3086
3460,2009,3197
3460,2010,2980
3460,2011,2749
3460,2012,2948
3460,2013,3076
3460,2014,3174
3460,2015,3169
3460,2016,3501
3460,2017,3367
3460,2018,3008
3460,2019,3000
3460,2020,3779
3461,2001,3960
3461,2002,3971
3461,2003,4004
3461,2004,4126
3461,2005,4534
3461,2006,4546
3461,2007,4110
3461,2008,3661
3461,2009,3592
3461,2010,3643
3461,2011,3366
3461,2012,3321
3461,2013,3490
3461,2014,3441
3461,2015,3407
3461,2016,3340
3461,2017,3229
3461,2018,3062
3461,2019,2795
3461,2020,3231
3462,2001,2734
3462,2002,2865
3462,2003,3040
3462,2004,3064
3462,2005,3556
3462,2006,3318
3462,2007,2737
3462,2008,2260
3462,2009,2177
3462,2010,2117
3462,2011,1895
3462,2012,1901
3462,2013,1934
3462,2014,1968
3462,2015,1927
3462,2016,1870
3462,2017,1792
3462,2018,1627
3462,2019,1553
3462,2020,1808
4011,2001,30388
4011,2002,30784
4011,2003,32362
4011,2004,32339
4011,2005,40527
4011,2006,36428
4011,2007,30881
4011,2008,27590
4011,2009,29626
4011,2010,29646
4011,2011,28500
4011,2012,28521
4011,2013,28878
4011,2014,28609
4011,2015,28597
4011,2016,27856
4011,2017,28027
4011,2018,27446
4011,2019,28382
4011,2020,32456
4012,2001,9344
4012,2002,9564
4012,2003,10004
4012,2004,10008
4012,2005,12697
4012,2006,11281
4012,2007,10275
4012,2008,9248
4012,2009,8523
4012,2010,9053
4012,2011,8953
4012,2012,8305
4012,2013,8319
4012,2014,8482
4012,2015,8758
4012,2016,8537
4012,2017,7660
4012,2018,7458
4012,2019,7320
4012,2020,8367
5111,2001,27194
5111,2002,27418
5111,2003,29271
5111,2004,29910
5111,2005,36901
5111,2006,36496
5111,2007,32213
5111,2008,28901
5111,2009,28838
5111,2010,28613
5111,2011,27330
5111,2012,27245
5111,2013,27715
5111,2014,27876
5111,2015,27298
5111,2016,25299
5111,2017,24259
5111,2018,22576
5111,2019,22478
5111,2020,26686
5112,2001,30841
5112,2002,31621
5112,2003,33052
5112,2004,33651
5112,2005,41314
5112,2006,38722
5112,2007,34098
5112,2008,30936
5112,2009,31712
5112,2010,32025
5112,2011,31807
5112,2012,31228
5112,2013,31555
5112,2014,32322
5112,2015,32605
5112,2016,32330
5112,2017,31309
5112,2018,29072
5112,2019,27831
5112,2020,31324
5113,2001,30576
5113,2002,32114
5113,2003,33303
5113,2004,33922
5113,2005,45138
5113,2006,42943
5113,2007,38225
5113,2008,34771
5113,2009,34628
5113,2010,34084
5113,2011,33994
5113,2012,35641
5113,2013,35896
5113,2014,35882
5113,2015,35272
5113,2016,34867
5113,2017,33699
5113,2018,31745
5113,2019,30749
5113,2020,33387
5114,2001,11658
5114,2002,12167
5114,2003,13122
5114,2004,13222
5114,2005,15090
5114,2006,14969
5114,2007,13449
5114,2008,12084
5114,2009,12821
5114,2010,12760
5114,2011,11945
5114,2012,12084
5114,2013,12800
5114,2014,12882
5114,2015,12825
5114,2016,12529
5114,2017,12370
5114,2018,12216
5114,2019,12233
5114,2020,13587
5116,2001,13039
5116,2002,14361
5116,2003,15404
5116,2004,15804
5116,2005,19401
5116,2006,19872
5116,2007,17764
5116,2008,15081
5116,2009,15774
5116,2010,14765
5116,2011,14377
5116,2012,14640
5116,2013,15053
5116,2014,15100
5116,2015,14426
5116,2016,14104
5116,2017,13968
5116,2018,13557
5116,2019,12570
5116,2020,14091
5117,2001,6933
5117,2002,6620
5117,2003,7343
5117,2004,7412
5117,2005,8914
5117,2006,9461
5117,2007,8322
5117,2008,6789
5117,2009,6919
5117,2010,7278
5117,2011,6938
5117,2012,6499
5117,2013,6336
5117,2014,6552
5117,2015,6817
5117,2016,6956
5117,2017,6692
5117,2018,6237
5117,2019,6112
5117,2020,7140
5119,2001,11986
5119,2002,11333
5119,2003,12417
5119,2004,12902
5119,2005,15559
5119,2006,15912
5119,2007,14584
5119,2008,13118
5119,2009,13254
5119,2010,12520
5119,2011,12368
5119,2012,12540
5119,2013,13194
5119,2014,13063
5119,2015,12708
5119,2016,12188
5119,2017,11767
5119,2018,11185
5119,2019,10892
5119,2020,11917
5120,2001,4721
5120,2002,5210
5120,2003,5814
5120,2004,5841
5120,2005,6921
5120,2006,7034
5120,2007,5777
5120,2008,4960
5120,2009,5849
5120,2010,6001
5120,2011,5006
5120,2012,5206
5120,2013,5420
5120,2014,5109
5120,2015,4957
5120,2016,5073
5120,2017,4924
5120,2018,4373
5120,2019,4182
5120,2020,4741
5122,2001,6448
5122,2002,6976
5122,2003,7529
5122,2004,7823
5122,2005,8155
5122,2006,8506
5122,2007,7494
5122,2008,7095
5122,2009,7690
5122,2010,7274
5122,2011,6518
5122,2012,6842
5122,2013,7398
5122,2014,7768
5122,2015,7602
5122,2016,7528
5122,2017,7134
5122,2018,6568
5122,2019,6128
5122,2020,7091
5124,2001,16568
5124,2002,18056
5124,2003,19634
5124,2004,20808
5124,2005,26507
5124,2006,26628
5124,2007,22299
5124,2008,20640
5124,2009,22016
5124,2010,20082
5124,2011,19034
5124,2012,20767
5124,2013,21122
5124,2014,19069
5124,2015,17253
5124,2016,17284
5124,2017,16571
5124,2018,15091
5124,2019,14753
5124,2020,18222
5154,2001,10929
5154,2002,10758
5154,2003,11402
5154,2004,11658
5154,2005,13939
5154,2006,14719
5154,2007,10538
5154,2008,8829
5154,2009,10298
5154,2010,9250
5154,2011,8102
5154,2012,9220
5154,2013,10171
5154,2014,10613
5154,2015,10494
5154,2016,10447
5154,2017,10130
5154,2018,9282
5154,2019,8592
5154,2020,9145
5158,2001,16010
5158,2002,17043
5158,2003,18503
5158,2004,19085
5158,2005,22372
5158,2006,22594
5158,2007,18882
5158,2008,17171
5158,2009,18860
5158,2010,18152
5158,2011,16637
5158,2012,17151
5158,2013,18023
5158,2014,17539
5158,2015,17174
5158,2016,16775
5158,2017,16008
5158,2018,14904
5158,2019,14694
5158,2020,17504
5162,2001,14363
5162,2002,15676
5162,2003,17306
5162,2004,18094
5162,2005,20058
5162,2006,18891
5162,2007,16781
5162,2008,14541
5162,2009,15378
5162,2010,14956
5162,2011,14130
5162,2012,13585
5162,2013,14622
5162,2014,14929
5162,2015,14306
5162,2016,13297
5162,2017,13466
5162,2018,12682
5162,2019,12104
5162,2020,14341
5166,2001,10681
5166,2002,11339
5166,2003,12312
5166,2004,12239
5166,2005,13687
5166,2006,13266
5166,2007,11046
5166,2008,9773
5166,2009,10897
5166,2010,11383
5166,2011,10835
5166,2012,11036
5166,2013,11316
5166,2014,11301
5166,2015,11024
5166,2016,10867
5166,2017,10328
5166,2018,9594
5166,2019,8617
5166,2020,9705
5170,2001,18618
5170,2002,18595
5170,2003,20252
5170,2004,20000
5170,2005,23252
5170,2006,22448
5170,2007,19130
5170,2008,17144
5170,2009,17613
5170,2010,17943
5170,2011,16889
5170,2012,16634
5170,2013,17582
5170,2014,18398
