county,year,state,state_name,regbez,area,population,employees,pop_density,total_employees,brownweights,brown1,brown0_3,brown0_5,crosswalked,share_manufacturing_regstat,working_population_regstat,manufacturing_regstat,unemployed_regstat,hh_income_vgrdl,schulabganger_mit_allgemeiner_hochschulreife_inkar,auslanderanteil_inkar,arbeitslosenquote_inkar,gdp_pc_ardeco,n_crimes_2015,anti_refugee_violence_2015,anti_refugee_violence_crimeratio,anti_refugee_violence_popratio,anteil_beschaftige_in_sektoren_mit_co2_fte_anstieg,isei_combined_2015,unemp_rate_regstat,post_2015,post_2019,brownness_share,brown1_share,brown0_3_share,brown0_5_share
5158,2010,05,North Rhine-Westphalia,051,407.1,495.2,166.5,1216.40874478015,168185,37744.3490436,9627,43142,32989,0,21.6957605985037,240600,52200,18152,21489,32.3,10.61,7.12,33278.75,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0701521147662627,0,FALSE,0.224421613363855,0.0572405386925112,0.256515147010732,0.196147099919731
5158,2011,05,North Rhine-Westphalia,051,407.1,494.5,167.7,1214.68926553672,,,,,,,21.7842323651452,241000,52500,16637,22272,34.56,8.9,6.59,35000.38,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0645753521427435,0,FALSE,,,,
5158,2012,05,North Rhine-Westphalia,051,407.21,477.4,169.6,1172.36806561725,173236,11184.5981194,4828,17295,8230,0,21.8556701030928,242500,53000,17151,22747,35.16,9.11,6.83,34687.98,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0660540494741018,0,FALSE,0.0645627820972546,0.0278694959477245,0.0998349072940959,0.0475074464891824
5158,2013,05,North Rhine-Westphalia,051,407.21,476.6,171.1,1170.40347732128,173620,11136.6556182,4741,17204,8120,0,21.5573770491803,244000,52600,18023,22934,43.38,9.37,7.1,34535.3,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0687840380424619,0,FALSE,0.0641438521955996,0.027306761893791,0.0990899665937104,0.0467688054371616
5158,2014,05,North Rhine-Westphalia,051,407.21,477.8,173.9,1173.35035976523,176596,11356.4787209,4830,17370,8251,0,21.6448445171849,244400,52900,17539,23304,37.98,9.77,6.89,35716.6,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0669583376282264,0,FALSE,0.0643076780952003,0.0273505628666561,0.0983600987564837,0.0467224625699336
5158,2015,05,North Rhine-Westphalia,051,407.21,483.3,177.1,1186.85690429999,179773,11193.7342584,4729,17123,8080,0,21.5583366976181,247700,53400,17174,23542,38.99,10.99,6.72,36520.6,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0648383759825427,0,FALSE,0.0622659368114233,0.0263053962497149,0.09524789595768,0.0449455702469225
5158,2016,05,North Rhine-Westphalia,051,407.21,484.8,179.7,1190.54050735493,183749,11254.898736,4702,17311,7999,0,21.1769415532426,249800,52900,16775,23994,40.11,11.42,6.54,37677.69,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0629278814592516,1,FALSE,0.0612514829250771,0.0255892549075097,0.0942100365172055,0.0435322096991004
5158,2017,05,North Rhine-Westphalia,051,407.21,485.4,184.9,1192.0139485769,187363,11397.0903043,4706,17646,8153,0,20.952380952381,252000,52800,16008,24592,38.9,11.88,6.23,40483.29,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0597295603116325,1,FALSE,0.060828927292475,0.0251170188350955,0.0941808147820007,0.0435144612330076
5158,2018,05,North Rhine-Westphalia,051,407.22,485.7,188.2,1192.72137910712,191983,11705.7434487,4872,17943,8276,0,20.4937304075235,255200,52300,14904,25402,40.37,12.28,5.76,40892.99,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0551787459645174,1,FALSE,0.0609728124297464,0.0253772469437398,0.0934614002281452,0.0431079835193741
5158,2019,05,North Rhine-Westphalia,051,407.21,485.6,193.4,1192.50509565089,195874,11476.0430053,4773,17489,8134,0,20.2780996523754,258900,52500,14694,25973,40.78,12.57,5.64,42402.3,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0537073181429417,1,FALSE,0.0585889041184639,0.0243677057700358,0.0892869906164167,0.0415266957329712
5158,2020,05,North Rhine-Westphalia,051,407.21,484.3,194.1,1189.31263966995,195769,10859.1995624,4561,16326,7606,0,19.5626708317064,256100,50100,17504,26429,42.17,12.79,6.7,41030.56,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0639756728702797,1,TRUE,0.055469454113777,0.0232978663629073,0.0833942043939541,0.038851912202647
5158,2021,05,North Rhine-Westphalia,051,407.22,484.411,,1189.55601394823,198244,10730.4005372,4520,16030,7494,0,19.1090269636577,255900,48900,17483,27075,,,,43207.24,32491,7,0.215444276876674,0.144837575005173,18.0271911876359,-0.0119592,0.0639505748345727,1,TRUE,0.0541272398518997,0.0228001856298299,0.0808599503641977,0.037801900688041
5162,1990,05,North Rhine-Westphalia,051,576.14,414.3,,719.096053042663,,,,,,,,,,,,,,,18014.93,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1991,05,North Rhine-Westphalia,051,576.1,425,,737.7191459816,,,,,,,,,,,,,,,18070.44,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1992,05,North Rhine-Westphalia,051,576.07,430.2,,746.78424497023,,,,,,,,,,,,,,,20183.88,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1993,05,North Rhine-Westphalia,051,576.07,430.9,,747.999375075946,,,,,,,,,,,,,,,21881.15,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1994,05,North Rhine-Westphalia,051,576.1,432.9,,751.432043048082,,,,,,,,,,,,,,,23283.01,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1995,05,North Rhine-Westphalia,051,576.21,435.7,,756.147932177505,,,,,,,,,,,,30.48,11.39,,24507.56,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,,,,
5162,1996,05,North Rhine-Westphalia,051,576.21,439.3,,762.395654362125,124072,36062.421968,8676,42064,32162,0,,,,,,29.98,11.54,,24473.21,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,0.290657214907473,0.0699271390805339,0.339028950931717,0.259220452640402
5162,1997,05,North Rhine-Westphalia,051,576.23,441,123.6,765.319403710324,123564,35137.123646,8530,40828,31439,0,,,,,,31.49,11.45,,23302.61,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,0.284363760043378,0.0690330516979055,0.330419863390632,0.254434948690557
5162,1998,05,North Rhine-Westphalia,051,576.27,442.2,123.5,767.348638658962,123528,34928.20065,8857,40344,31498,0,,,,,,29.72,11.36,8.43,25686.26,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,0.282755331989508,0.071700343242018,0.326598018263066,0.254986723657794
5162,1999,05,North Rhine-Westphalia,051,576.43,443.1,124.8,768.696979685304,126485,35104.3907452,9194,40700,32079,0,,,,,,29.92,11.2,7.93,25808.24,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,0.27753797482073,0.0726884610823418,0.321777285844171,0.25361900620627
5162,2000,05,North Rhine-Westphalia,051,576.43,443.9,127,770.084832503513,127032,34910.2188652,9115,40043,31929,0,,,,,,30.5,10.88,6.95,25567.63,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,,0,FALSE,0.274814368546508,0.0717535739026387,0.315219787140248,0.251346117513697
5162,2001,05,North Rhine-Westphalia,051,576.46,445.7,126.9,773.167262255837,127211,34198.8803834,8681,38890,31387,0,20.508658008658,184800,37900,14363,18793,30.33,10.75,6.53,27811.66,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0721168088450164,0,FALSE,0.268835874125665,0.0682409540055498,0.305712556304093,0.246731807783918
5162,2002,05,North Rhine-Westphalia,051,576.46,446.5,126.9,774.555042847726,126534,33168.3642006,8673,37500,30453,0,19.9244060475162,185200,36900,15676,18778,30.14,10.66,7.03,28936.42,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0780381927159043,0,FALSE,0.262130053587178,0.0685428422400304,0.296363032860733,0.240670491725544
5162,2003,05,North Rhine-Westphalia,051,576.45,446.3,122.2,774.221528319889,121928,30712.39544,7504,34844,28175,0,19.2665571975917,182700,35200,17306,19312,30.16,10.47,7.75,28781.09,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0865274041778747,0,FALSE,0.251889602388295,0.0615445180762417,0.285775211600289,0.231078997441113
5162,2004,05,North Rhine-Westphalia,051,576.45,446.3,120.8,774.221528319889,122122,30550.8932128,7566,34645,28125,0,17.6025917926566,185200,32600,18094,19813,28.81,10.35,8.14,30990.39,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0890041024329297,0,FALSE,0.250166990491476,0.0619544390036193,0.283691718117948,0.230302484400845
5162,2005,05,North Rhine-Westphalia,051,576.34,445.3,121,772.63420897387,122140,30259.5436028,7558,34243,27860,0,17.1214553237025,186900,32000,20058,19962,29.17,10.19,9.01,31113.51,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0969182152900589,0,FALSE,0.247744748672016,0.0618798100540364,0.280358604879646,0.228098902898313
5162,2006,05,North Rhine-Westphalia,051,576.34,444.7,121,771.593156817156,124716,30886.7963718,8103,34958,28295,0,16.5601703940362,187800,31100,18891,20264,30.86,10.17,8.4,31997.43,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0913973032207498,0,FALSE,0.247657047786972,0.0649716155104397,0.280300843516469,0.2268754610475
5162,2007,05,North Rhine-Westphalia,051,576.47,444.5,123.7,771.072215379812,126068,31113.9643498,8165,35150,28609,0,16.3265306122449,191100,31200,16781,20393,30.79,10.15,7.5,33628.52,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0807240680966515,0,FALSE,0.246803029712536,0.0647666338801282,0.27881778088016,0.226933083732589
5162,2008,05,North Rhine-Westphalia,051,576.53,443.6,125.7,769.430905590342,127193,31217.5131366,8052,35205,28668,0,16.4497657470068,192100,31600,14541,20990,34.14,10.05,6.53,34090.35,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.070368416722722,0,FALSE,0.245434207358896,0.0633053705785696,0.276784099753917,0.225389762015205
5162,2009,05,North Rhine-Westphalia,051,576.53,443.1,125.1,768.563648032193,128135,30728.2030146,8052,34640,28203,0,16.2162162162162,192400,31200,15378,20405,34.41,9.96,6.85,33448.14,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0740116855489994,0,FALSE,0.23981116021852,0.0628399734654856,0.270339875912124,0.220103796776837
5162,2010,05,North Rhine-Westphalia,051,576.52,443.3,126.5,768.923888156525,130087,31238.8034068,8148,34941,28739,0,15.9138655462185,190400,30300,14956,20979,36.61,10.02,6.56,33553.42,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0728296227039872,0,FALSE,0.240137780153282,0.0626350058038082,0.268597169586508,0.220921383381891
5162,2011,05,North Rhine-Westphalia,051,576.52,443.9,129.8,769.964615277874,,,,,,,15.8631415241058,192900,30600,14130,21704,40.15,8.88,6.2,34118.65,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0682509781191132,0,FALSE,,,,
5162,2012,05,North Rhine-Westphalia,051,576.52,439.2,131.5,761.812252827309,134741,10625.5737472,7117,13485,9316,0,15.8926728586171,193800,30800,13585,22194,42.3,9.09,6,35839.33,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.065506184150252,0,FALSE,0.0788592466079367,0.052819854387306,0.100080895941102,0.0691400538811498
5162,2013,05,North Rhine-Westphalia,051,576.52,440.6,132.8,764.240616110456,136261,10772.8524033,7216,13704,9419,0,16.1257083977331,194100,31300,14622,22433,50.52,9.43,6.4,35775.07,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.070054905568172,0,FALSE,0.0790604237698241,0.0529571924468483,0.100571696963915,0.0691246945200754
5162,2014,05,North Rhine-Westphalia,051,576.52,442.5,136.9,767.536251994727,140106,11238.2022054,7335,13948,9576,0,15.9287531806616,196500,31300,14929,22935,44.37,9.83,6.45,36594.87,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.070609992006773,0,FALSE,0.0802121408462165,0.0523532182775898,0.09955319543774,0.0683482506102522
5162,2015,05,North Rhine-Westphalia,051,576.52,450,140.1,780.545341011587,142379,11329.312266,7385,13885,9642,0,15.7416750756811,198200,31200,14306,23239,45.41,11.34,6.13,38067,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0673204521284105,0,FALSE,0.0795715117116991,0.0518686042183187,0.0975214041396554,0.0677206610525429
5162,2016,05,North Rhine-Westphalia,051,576.52,447.4,143.4,776.035523485742,145325,11587.230492,7402,14004,9714,0,15.0274588117823,200300,30100,13297,23620,44.24,11.02,5.65,38715.33,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0622527469955102,1,FALSE,0.0797332220333735,0.0509341131945639,0.096363323585068,0.0668432822982969
5162,2017,05,North Rhine-Westphalia,051,576.42,449.4,145.3,779.639845945665,146871,11239.1601314,7523,14001,9771,0,15.2675503190967,203700,31100,13466,24394,44.05,11.44,5.68,40261.01,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0620078649512355,1,FALSE,0.0765240253787337,0.0512218205091543,0.0953285536286946,0.0665277692669077
5162,2018,05,North Rhine-Westphalia,051,576.28,451,147.8,782.605677795516,150142,11459.5224687,7518,14395,9819,0,14.7414209763171,206900,30500,12682,25152,48.57,11.76,5.28,40928.63,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0577551894053247,1,FALSE,0.0763245625387966,0.0500725979406162,0.0958759041440769,0.0653980898083148
5162,2019,05,North Rhine-Westphalia,051,576.42,451.7,150.2,783.629992019708,151134,11601.6509836,7641,14545,9981,0,14.9038461538462,208000,31000,12104,25721,48.15,12.1,5,40217.63,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0549921855123033,1,FALSE,0.0767640040202734,0.0505577831593156,0.0962390990776397,0.0660407320655842
5162,2020,05,North Rhine-Westphalia,051,576.44,452,150.2,784.123239192284,153548,11586.1671892,7713,14480,9992,0,14.6987951807229,207500,30500,14341,26102,50.4,12.19,5.89,38809.37,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.0646453991822972,1,TRUE,0.0754563210800531,0.0502318493239899,0.0943027587464506,0.0650741136322192
5162,2021,05,North Rhine-Westphalia,051,576.44,452.496,,784.983693012282,159801,11457.8543038,7574,14416,9846,0,14.2857142857143,210700,30100,14197,26768,,,,40868.24,30788,7,0.227361309601143,0.155555555555556,20.8793328903085,0.3589278,0.063126675767129,1,TRUE,0.0717007672279898,0.047396449333859,0.090212201425523,0.0616141325773931
5166,1990,05,North Rhine-Westphalia,051,562.65,267.1,,474.717853016973,,,,,,,,,,,,,,,14899.61,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1991,05,North Rhine-Westphalia,051,562.77,275.8,,490.075874691259,,,,,,,,,,,,,,,14909.63,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1992,05,North Rhine-Westphalia,051,562.86,279.6,,496.748747468287,,,,,,,,,,,,,,,16595.45,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1993,05,North Rhine-Westphalia,051,562.86,282.1,,501.190349287567,,,,,,,,,,,,,,,17876.79,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1994,05,North Rhine-Westphalia,051,562.99,285.3,,506.758556990355,,,,,,,,,,,,,,,18838.22,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1995,05,North Rhine-Westphalia,051,563.27,288.5,,512.187760754168,,,,,,,,,,,,28.8,8.51,,19139.44,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,,,,
5166,1996,05,North Rhine-Westphalia,051,563.27,291.1,,516.80366431729,80942,24302.648086,6517,29520,22006,0,,,,,,28.58,8.49,,19636.47,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,0.300247684588965,0.0805144424402659,0.364705591658224,0.27187368733167
5166,1997,05,North Rhine-Westphalia,051,563.28,294,80.6,521.942905837239,80576,23627.674407,6282,28605,21469,0,,,,,,27.84,8.35,,19612.39,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,0.293234640674643,0.0779636616362192,0.355006453534551,0.266444102462272
5166,1998,05,North Rhine-Westphalia,051,563.27,297,81.1,527.27821471053,81082,23508.7172,6156,28429,21404,0,,,,,,25.23,8.24,9,19712.68,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,0.289937559507659,0.0759231395377519,0.350620359635924,0.263979674897018
5166,1999,05,North Rhine-Westphalia,051,563.29,299.2,82,531.165119210354,83763,23539.3328996,6412,28173,21616,0,,,,,,27.54,8.08,8.71,20298.19,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,0.281023040000955,0.0765493117486241,0.336341821567995,0.258061435239903
5166,2000,05,North Rhine-Westphalia,051,563.29,300.8,84,534.005574393297,85465,24197.6018962,6755,28840,22211,0,,,,,,28.76,7.89,7.66,20787.84,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,,0,FALSE,0.283128788348447,0.079038202773065,0.337448078160651,0.259884163107705
5166,2001,05,North Rhine-Westphalia,051,563.23,302.8,83.6,537.613408376685,83876,23406.3309002,6485,27775,21584,0,23.2744783306581,124600,29000,10681,16677,30.63,7.7,7.27,20842,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0789541768614957,0,FALSE,0.27905874028566,0.0773165148552625,0.331143592922886,0.25733225237255
5166,2002,05,North Rhine-Westphalia,051,563.22,304,83.6,539.753559887788,83001,22682.386154,6258,26780,20920,0,22.417934347478,124900,28000,11339,16636,26.59,7.56,7.63,20622.47,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0832287377329546,0,FALSE,0.273278468379899,0.0753966819676871,0.322646715099818,0.252045156082457
5166,2003,05,North Rhine-Westphalia,051,563.22,303.9,81.3,539.576009374667,81187,21888.5060216,5938,25789,20106,0,21.7670682730924,124500,27100,12312,17155,26.73,7.37,8.22,20649.99,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0899921059556179,0,FALSE,0.269606045568872,0.0731397883897668,0.317649377363371,0.247650485915233
5166,2004,05,North Rhine-Westphalia,051,563.21,304.3,80,540.295804406882,80646,21222.9653284,5913,24724,19405,0,21.0609659540776,126300,26600,12239,17600,26.49,7.29,8.15,21667.99,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0883433545788551,0,FALSE,0.263162033187015,0.0733204374674503,0.306574411626119,0.240619497557225
5166,2005,05,North Rhine-Westphalia,051,563.26,304.1,78.4,539.892767105777,78874,20625.8440204,5766,23962,18839,0,20.1907790143084,125800,25400,13687,17761,25.72,7.24,9.07,21884.52,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0981238394975876,0,FALSE,0.261503715044248,0.0731039379263129,0.303800999061795,0.23884930395314
5166,2006,05,North Rhine-Westphalia,051,563.26,303.5,76.7,538.827539679722,77809,20258.529136,5754,23439,18543,0,19.773095623987,123400,24400,13266,18086,27.42,7.14,8.71,22019.35,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0970687661891034,0,FALSE,0.260362286316493,0.0739503142310016,0.301237646030665,0.238314333817425
5166,2007,05,North Rhine-Westphalia,051,563.26,303.3,77.4,538.472463871037,79331,20706.7250248,5963,23985,19045,0,19.6314102564103,124800,24500,11046,18313,28.22,7.14,7.26,22957.32,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0813126628682479,0,FALSE,0.261016815933242,0.0751660763131689,0.30234082515032,0.240070086094969
5166,2008,05,North Rhine-Westphalia,051,563.27,302.7,79,537.397695598914,81421,20885.6340692,6129,24302,19336,0,19.7295147175815,125700,24800,9773,18876,30.26,7.15,6.44,24315.29,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0721398359820776,0,FALSE,0.256514094265607,0.0752754203461024,0.298473366821827,0.237481730757421
5166,2009,05,North Rhine-Westphalia,051,563.25,301.8,78.6,535.818908122503,80130,20087.3237298,6131,23221,18544,0,18.4528605962933,124100,22900,10897,18449,32.28,7.14,7.08,23206.02,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0807203123032364,0,FALSE,0.250684184822164,0.0765131661050793,0.289791588668414,0.231423936103831
5166,2010,05,North Rhine-Westphalia,051,563.25,300.4,78.3,533.333333333333,80842,20251.4357568,6254,23456,18825,0,17.8369652945924,123900,22100,11383,19079,33.74,7.25,7.37,23307.35,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0841421316795163,0,FALSE,0.250506367442666,0.0773607778135128,0.290146211127879,0.232861631330249
5166,2011,05,North Rhine-Westphalia,051,563.26,299.8,80.5,532.258637219046,,,,,,,17.7918983320095,125900,22400,10835,19818,36.87,6.72,7,24263.74,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0792408673711925,0,FALSE,,,,
5166,2012,05,North Rhine-Westphalia,051,563.26,295.4,80.3,524.446969427973,81685,5184.8082225,2482,7401,4679,0,17.84,125000,22300,11036,20227,41.19,7.01,7.12,24418.54,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0811255844041283,0,FALSE,0.0634731985370631,0.0303850156087409,0.0906041500887556,0.0572810185468568
5166,2013,05,North Rhine-Westphalia,051,563.27,294.9,80.5,523.549984909546,82762,5244.3305837,2505,7541,4667,0,17.7689243027888,125500,22300,11316,20400,49.12,7.33,7.3,24878.59,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0827096246053093,0,FALSE,0.0633664070914188,0.0302675140765085,0.0911166960682439,0.0563906140499263
5166,2014,05,North Rhine-Westphalia,051,563.27,295.1,84,523.905054414402,84343,5416.0108719,2671,7697,4744,0,17.4665617623918,127100,22200,11301,20897,41,7.68,7.17,26355.05,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0816540342916597,0,FALSE,0.0642141122784345,0.0316683067948733,0.0912583142643729,0.0562465171976335
5166,2015,05,North Rhine-Westphalia,051,563.27,297.7,85.3,528.520957977524,85661,5302.8930048,2595,7529,4600,0,17.03125,128000,21800,11024,21184,42.79,8.79,6.92,26953.88,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0792956611808033,0,FALSE,0.0619055696851543,0.030293832665974,0.0878929734651709,0.053700050197873
5166,2016,05,North Rhine-Westphalia,051,563.27,298.4,86.5,529.763701244519,87553,5302.1853714,2611,7511,4533,0,16.4458300857366,128300,21100,10867,21742,41.84,9.36,6.78,27404.38,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0780860405124778,1,FALSE,0.0605597223556018,0.0298219364270785,0.0857880369604697,0.0517743538199719
5166,2017,05,North Rhine-Westphalia,051,563.27,298.7,89.2,530.296305501802,89519,5344.0968329,2669,7540,4544,0,15.9230769230769,130000,20700,10328,22331,41.81,9.73,6.43,27917.81,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0735989966364517,1,FALSE,0.059697905840101,0.0298148996302461,0.0842279292664127,0.0507601738178487
5166,2018,05,North Rhine-Westphalia,051,563.28,298.9,90.6,530.64195426786,93330,5681.8900916,2889,7907,4815,0,15.5288822205551,133300,20700,9594,23417,45.88,10.03,5.92,28725.46,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0671406777051521,1,FALSE,0.060879568108861,0.0309546769527483,0.0847208828886746,0.0515911282545805
5166,2019,05,North Rhine-Westphalia,051,563.27,298.9,94.1,530.651375006658,94902,5786.7517982,2980,7992,4913,0,15.4639175257732,135800,21000,8617,24163,44.61,10.24,5.29,29833.12,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.059667490669381,1,FALSE,0.0609760784619924,0.0314008134707382,0.0842131883416577,0.0517691934838044
5166,2020,05,North Rhine-Westphalia,051,563.27,298.5,94.2,529.941235996946,94401,5733.4679226,3007,7807,4810,0,15.2416356877323,134500,20500,9705,24467,47.33,10.23,5.96,29894.74,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0673000242710031,1,TRUE,0.0607352456287539,0.0318534761284308,0.082700395122933,0.0509528500757407
5166,2021,05,North Rhine-Westphalia,051,563.28,298.761,,530.395185342991,96333,5838.8900668,3185,7813,4858,0,15.0674662668666,133400,20100,9390,25027,,,,31480.68,18648,2,0.107250107250107,0.0671817265703729,24.5210754796247,-0.2655194,0.0657609076265845,1,TRUE,0.0606115253007796,0.033062398139786,0.0811040868653525,0.0504292402395856
5170,1990,05,North Rhine-Westphalia,051,1042.23,438.6,,420.828415992631,,,,,,,,,,,,,,,15585.01,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1991,05,North Rhine-Westphalia,051,1042.23,449.2,,430.998915786343,,,,,,,,,,,,,,,15319.79,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1992,05,North Rhine-Westphalia,051,1042.23,456.5,,438.003127908427,,,,,,,,,,,,,,,16703.37,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1993,05,North Rhine-Westphalia,051,1042.23,459.1,,440.497778801224,,,,,,,,,,,,,,,17630.24,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1994,05,North Rhine-Westphalia,051,1042.23,462.6,,443.855962695374,,,,,,,,,,,,,,,18283.19,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1995,05,North Rhine-Westphalia,051,1042.33,465.5,,446.595607916878,,,,,,,,,,,,24.01,9.61,,17630.39,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,,,,
5170,1996,05,North Rhine-Westphalia,051,1042.33,467.9,,448.898141663389,115274,31591.795896,9989,37847,27874,0,,,,,,22.28,9.62,,16816.12,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,0.274058294984125,0.0866544060239083,0.328322084771935,0.241806478477367
5170,1997,05,North Rhine-Westphalia,051,1042.34,470,113.9,450.908532724447,113940,31039.609465,9683,37124,27405,0,,,,,,23.74,9.51,,16512.98,30240,5,0.165343915343915,0.108061378863194,20.398260113942,0.078304,,0,FALSE,0.272420655301036,0.0849833245567843,0.325820607337195,0.240521327014218
